word,bound,flag,label,radical,pinyin
奴,S,ng,O,女,nú
倩,S,v,O,亻,qiàn
伊,S,ns,O,亻,yī
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
功,B,n,O,力,gōng
名,E,n,O,口,míng
万,B,m,O,一,wàn
里,E,m,O,里,lǐ
忙,S,v,O,忄,máng
如,S,v,O,女,rú
燕,S,nr,B-Nature,灬,yàn
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
风,B,n,O,风,fēng
雪,E,n,O,雨,xuě
两,B,n,O,一,liǎng
鬓,E,n,O,髟,bìn
白,B,nr,B-Color,白,bái
如,M,nr,O,女,rú
练,E,nr,O,纟,liàn
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
林,B,s,B-Nature,木,lín
下,E,s,O,一,xià
何,B,nr,O,亻,hé
曾,E,nr,O,曰,zēng
见,S,v,O,见,jiàn
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
天,B,n,O,大,tiān
仙,E,n,O,亻,xiān
碧,B,nr,B-Color,石,bì
玉,E,nr,I-Color,玉,yù
琼,B,nr,O,王,qióng
瑶,E,nr,O,王,yáo
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
点,B,n,O,灬,diǎn
点,E,n,O,灬,diǎn
杨,B,nr,B-Nature,木,yáng
花,E,nr,I-Nature,艹,huā
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
片,B,m,O,片,piàn
片,E,m,O,片,piàn
鹅,B,n,B-Nature,鸟,é
毛,E,n,I-Nature,毛,máo
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
寻,B,nr,O,寸,xún
梅,E,nr,B-Nature,木,méi
懒,B,v,O,忄,lǎn
去,E,v,O,厶,qù
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
一,B,m,O,一,yī
个,E,m,O,人,gè
饮,S,n,O,饣,yǐn
羊,B,n,B-Nature,羊,yáng
羔,E,n,I-Nature,灬,gāo
红,B,n,B-Color,纟,hóng
炉,E,n,I-Color,火,lú
暖,B,n,O,日,nuǎn
阁,E,n,O,门,gé
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
一,B,m,O,一,yī
个,E,m,O,人,gè
冻,S,v,O,冫,dòng
骑,B,n,O,马,qí
驴,E,n,B-Nature,马,lǘ
野,B,n,O,里,yě
店,E,n,O,广,diàn
溪,B,n,O,氵,xī
桥,E,n,O,木,qiáo
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
早,S,a,O,日,zǎo
星,B,nz,O,日,xīng
星,E,nz,O,日,xīng
鬓,B,n,O,髟,bìn
影,E,n,O,彡,yǐng
瓜,B,n,B-Nature,瓜,guā
田,E,n,O,田,tián
墓,S,n,O,土,mù
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
醉,B,v,O,酉,zuì
倒,E,v,O,亻,dǎo
黄,B,nr,O,黄,huáng
公,E,nr,O,八,gōng
旧,S,a,O,日,jiù
酒,S,n,O,酉,jiǔ
垆,S,g,O,土,lú
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
绿,B,n,B-Color,纟,lǜ
阴,E,n,I-Color,阝,yīn
茅,B,n,O,艹,máo
屋,E,n,O,尸,wū
两,S,m,O,一,liǎng
三,B,m,O,一,sān
间,E,m,O,门,jiān
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
山,B,n,B-Nature,山,shān
桃,E,n,I-Nature,木,táo
野,B,n,B-Nature,里,yě
杏,E,n,I-Nature,木,xìng
开,S,v,O,廾,kāi
无,B,v,O,一,wú
限,E,v,O,阝,xiàn
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
满,B,nz,O,氵,mǎn
林,E,nz,B-Nature,木,lín
红,B,n,B-Color,纟,hóng
叶,E,n,I-Color,口,yè
乱,S,d,O,乙,luàn
翩,B,nr,O,羽,piān
翩,E,nr,O,羽,piān
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
醉,S,v,O,酉,zuì
尽,S,v,O,尸,jìn
秋,B,nr,O,禾,qiū
霜,E,nr,O,雨,shuāng
锦,B,n,B-Nature,钅,jǐn
树,E,n,I-Nature,木,shù
残,S,n,O,歹,cán
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
苍,B,nr,B-Nature,艹,cāng
苔,M,nr,I-Nature,艹,tái
静,E,nr,O,青,jìng
拂,S,v,O,扌,fú
题,B,n,O,页,tí
诗,E,n,O,讠,shī
看,S,v,O,目,kàn
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
怕,S,v,O,忄,pà
鹤,B,i,B-Nature,鸟,hè
怨,M,i,O,心,yuàn
山,M,i,B-Nature,山,shān
禽,M,i,I-Nature,人,qín
怪,E,i,O,忄,guài
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
金,B,nr,B-Color,金,jīn
钗,E,nr,I-Color,钅,chāi
影,B,vn,O,彡,yǐng
摇,E,vn,O,扌,yáo
春,B,n,B-Nature,日,chūn
燕,E,n,I-Nature,灬,yàn
斜,S,v,O,斗,xié
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
木,B,nr,B-Nature,木,mù
杪,M,nr,I-Nature,木,miǎo
生,E,nr,O,生,shēng
春,B,t,B-Nature,日,chūn
叶,E,t,I-Nature,口,yè
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
钓,B,n,O,钅,diào
鱼,E,n,B-Nature,鱼,yú
的,S,uj,O,白,dí
也,S,d,O,乙,yě
应,S,v,O,广,yīng
飞,S,v,B-Nature,飞,fēi
熊,B,nr,I-Nature,灬,xióng
梦,E,nr,O,木,mèng
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
叮,B,o,O,口,dīng
叮,M,o,O,口,dīng
当,M,o,O,彐,dāng
当,E,o,O,彐,dāng
铁,S,n,O,钅,tiě
马,B,nr,B-Nature,马,mǎ
儿,E,nr,I-Nature,儿,ér
乞,B,v,O,乙,qǐ
留,E,v,O,田,liú
定,B,n,O,宀,dìng
琅,E,n,O,王,láng
闹,S,v,O,门,nào
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
潇,B,z,O,氵,xiāo
潇,M,z,O,氵,xiāo
洒,M,z,O,氵,sǎ
洒,E,z,O,氵,sǎ
梧,S,zg,B-Nature,木,wú
叶,B,nr,I-Nature,口,yè
儿,E,nr,I-Nature,儿,ér
失,B,v,O,大,shī
留,E,v,O,田,liú
疏,S,vn,O,疋,shū
剌,S,v,O,刂,là
落,S,v,O,艹,là
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
倚,S,zg,O,亻,yǐ
阑,B,n,O,门,lán
干,E,n,O,干,gān
海,B,n,B-Nature,氵,hǎi
棠,M,n,I-Nature,木,táng
花,E,n,I-Nature,艹,huā
下,S,f,O,一,xià
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
鸾,B,n,B-Nature,鸟,luán
凤,E,n,I-Nature,几,fèng
配,S,v,O,酉,pèi
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
莺,B,i,B-Nature,艹,yīng
燕,E,i,I-Nature,灬,yàn
约,S,d,O,纟,yuē
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
LB,S,x,O,UNK,UNK
LB,S,x,O,UNK,UNK
【,S,x,O,KUO,KUO
越,B,v,O,走,yuè
调,E,v,O,讠,tiáo
·,S,x,O,UNK,UNK
SPACE,S,x,O,UNK,UNK
寨,S,ng,O,宀,zhài
儿,B,n,O,儿,ér
令,E,n,O,人,líng
】,S,x,O,KUO,KUO
LB,S,x,O,UNK,UNK
曾,B,d,O,曰,zēng
约,E,d,O,纟,yuē
在,S,p,O,土,zài
桃,B,n,B-Nature,木,táo
李,E,n,I-Nature,木,lǐ
开,B,v,O,廾,kāi
时,E,v,O,日,shí
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
到,S,v,O,刂,dào
今,B,t,O,人,jīn
日,E,t,O,日,rì
杨,B,nr,B-Nature,木,yáng
柳,E,nr,I-Nature,木,liǔ
垂,B,i,O,土,chuí
丝,E,i,O,一,sī
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
踏,B,i,O,足,tà
草,M,i,B-Nature,艹,cǎo
茵,E,i,I-Nature,艹,yīn
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
步,B,n,O,止,bù
苔,E,n,B-Nature,艹,tái
痕,S,n,O,疒,hén
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
忆,B,nr,O,忄,yì
宫,E,nr,O,宀,gōng
妆,S,ng,O,女,zhuāng
懒,B,a,O,忄,lǎn
观,E,a,O,见,guān
蝶,B,n,B-Nature,虫,dié
翅,E,n,B-Color,羽,chì
粉,S,n,I-Color,米,fěn
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
桃,S,n,B-Nature,木,táo
脸,S,n,O,月,liǎn
香,S,a,O,香,xiāng
新,S,a,O,斤,xīn
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
柳,B,nr,B-Nature,木,liǔ
黛,M,nr,O,黑,dài
愁,E,nr,O,心,chóu
颦,S,g,O,页,pín
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
海,B,n,B-Nature,氵,hǎi
棠,E,n,I-Nature,木,táng
台,B,ns,O,口,tái
榭,E,ns,O,木,xiè
清,B,t,O,氵,qīng
晨,E,t,O,日,chén
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
梨,B,n,B-Nature,木,lí
花,E,n,I-Nature,艹,huā
院,B,n,O,阝,yuàn
落,E,n,O,艹,là
黄,B,t,B-Color,黄,huáng
昏,E,t,I-Color,日,hūn
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
潇,B,z,O,氵,xiāo
潇,E,z,O,氵,xiāo
几,B,m,O,几,jī
株,E,m,O,木,zhū
霜,B,t,O,雨,shuāng
后,E,t,O,口,hòu
柳,S,nr,B-Nature,木,liǔ
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
丹,B,nr,B-Color,丿,dān
枫,E,nr,I-Color,木,fēng
不,B,v,O,一,bù
返,E,v,O,辶,fǎn
金,B,n,B-Color,金,jīn
沟,E,n,I-Color,氵,gōu
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
碧,B,nr,B-Color,石,bì
云,E,nr,I-Color,二,yún
深,S,a,O,氵,shēn
锁,S,v,O,钅,suǒ
朱,B,nr,B-Color,木,zhū
楼,E,nr,I-Color,木,lóu
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
风,B,a,O,风,fēng
凉,E,a,O,冫,liáng
梧,B,n,B-Color,木,wú
翠,E,n,I-Color,羽,cuì
减,S,v,O,冫,jiǎn
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
露,S,v,O,雨,lòu
冷,B,nr,O,冫,lěng
菊,M,nr,B-Nature,艹,jú
香,E,nr,O,香,xiāng
浮,S,v,O,氵,fú
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
海,B,n,B-Nature,氵,hǎi
鸟,E,n,I-Nature,鸟,niǎo
忘,S,v,O,心,wàng
机,S,n,O,木,jī
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
桃,B,n,B-Nature,木,táo
花,E,n,I-Nature,艹,huā
浪,S,n,O,氵,làng
里,S,f,O,里,lǐ
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
春,B,n,O,日,chūn
水,E,n,O,水,shuǐ
鳜,B,n,B-Nature,鱼,guì
鱼,E,n,I-Nature,鱼,yú
肥,S,n,O,月,féi
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
携,B,v,O,扌,xié
鱼,E,v,B-Nature,鱼,yú
换,B,v,O,扌,huàn
酒,E,v,O,酉,jiǔ
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
鱼,B,ns,B-Nature,鱼,yú
鲜,E,ns,O,鱼,xiān
可,B,v,O,口,kě
口,E,v,O,口,kǒu
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
盘,B,s,O,皿,pán
中,E,s,O,丨,zhōng
不,B,c,O,一,bù
是,E,c,O,日,shì
鲸,S,ng,B-Nature,鱼,jīng
鲵,S,g,I-Nature,鱼,ní
肉,S,n,I-Nature,肉,ròu
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
鲟,S,g,B-Nature,鱼,xún
鲊,S,zg,I-Nature,鱼,zhǎ
初,S,f,O,刀,chū
熟,S,v,O,灬,shú
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
洞,B,n,O,氵,dòng
庭,E,n,O,广,tíng
山,B,n,O,山,shān
影,E,n,O,彡,yǐng
落,S,v,O,艹,là
鱼,S,n,B-Nature,鱼,yú
舟,S,n,O,舟,zhōu
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
眼,B,t,O,目,yǎn
前,E,t,O,刂,qián
花,S,v,B-Nature,艹,huā
怎,S,r,O,心,zěn
得,S,ud,O,彳,dé
接,B,v,O,扌,jiē
连,E,v,B-Nature,辶,lián
枝,S,q,I-Nature,木,zhī
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
锦,S,ns,O,钅,jǐn
鸳,B,n,B-Nature,鸟,yuān
鸯,E,n,I-Nature,鸟,yāng
别,S,d,O,刂,bié
对,S,p,O,寸,duì
了,S,ul,O,乙,liǎo
个,S,q,O,人,gè
雄,S,b,O,隹,xióng
雌,S,b,O,隹,cí
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
野,B,n,O,里,yě
峰,E,n,O,山,fēng
儿,B,n,O,儿,ér
难,E,n,O,隹,nán
寻,B,v,O,寸,xún
觅,E,v,O,见,mì
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
蝎,B,n,B-Nature,虫,xiē
虎,E,n,I-Nature,虍,hǔ
儿,S,n,I-Nature,儿,ér
干,S,v,O,干,gān
害,B,v,O,宀,hài
死,E,v,O,歹,sǐ
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
蚕,B,n,B-Nature,虫,cán
蛹,E,n,I-Nature,虫,yǒng
儿,S,n,I-Nature,儿,ér
毕,S,vg,O,比,bì
罢,B,y,O,罒,bà
了,E,y,O,乙,liǎo
相,B,v,O,目,xiāng
思,E,v,O,心,sī
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
崔,B,nr,O,山,cuī
徽,M,nr,O,彳,huī
休,E,nr,O,亻,xiū
写,S,v,O,冖,xiě
丹,B,nr,B-Color,丿,dān
青,E,nr,I-Color,青,qīng
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
一,B,m,O,一,yī
片,E,m,O,片,piàn
青,B,ns,B-Color,青,qīng
旗,E,ns,I-Color,方,qí
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
添,S,v,O,氵,tiān
花,S,v,B-Nature,艹,huā
补,S,v,O,衤,bǔ
柳,S,n,B-Nature,木,liǔ
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
凤,B,nr,B-Nature,几,fèng
酥,E,nr,O,酉,sū
不,S,d,O,一,bù
将,S,d,O,寸,jiāng
腮,S,n,O,月,sāi
斗,S,v,O,斗,dǒu
儿,S,n,O,儿,ér
匀,S,v,O,勹,yún
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
红,B,nr,B-Color,纟,hóng
镌,M,nr,I-Color,钅,juān
玉,E,nr,I-Color,玉,yù
有,S,v,O,月,yǒu
痕,S,ng,O,疒,hén
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
暖,S,a,O,日,nuǎn
嵌,S,v,O,山,qiàn
花,B,n,B-Nature,艹,huā
生,E,n,O,生,shēng
晕,S,v,O,日,yùn
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
旋,B,n,O,方,xuán
窝,E,n,O,穴,wō
儿,B,n,O,儿,ér
粉,E,n,B-Color,米,fěn
香,S,a,I-Color,香,xiāng
都,S,d,O,阝,dū
是,S,v,O,日,shì
春,S,tg,O,日,chūn
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
妆,B,n,O,女,zhuāng
点,E,n,O,灬,diǎn
如,S,v,O,女,rú
花,B,n,B-Nature,艹,huā
貌,E,n,O,豸,mào
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
LB,S,x,O,UNK,UNK
LB,S,x,O,UNK,UNK
【,S,x,O,KUO,KUO
双,B,n,O,又,shuāng
调,E,n,O,讠,tiáo
·,S,x,O,UNK,UNK
SPACE,S,x,O,UNK,UNK
卖,B,n,O,十,mài
花,E,n,O,艹,huā
声,S,n,O,士,shēng
】,S,x,O,KUO,KUO
LB,S,x,O,UNK,UNK
富,B,a,O,宀,fù
贵,E,a,O,贝,guì
三,S,m,O,一,sān
更,S,d,O,曰,gēng
枕,B,s,O,木,zhěn
上,E,s,O,一,shàng
蝶,S,nz,B-Nature,虫,dié
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
掩,B,v,O,扌,yǎn
清,E,v,O,氵,qīng
灯,S,n,O,火,dēng
竹,B,ns,B-Nature,竹,zhú
篱,M,ns,O,竹,lí
茅,M,ns,O,艹,máo
舍,E,ns,O,舌,shě
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
扬,B,ns,O,扌,yáng
州,E,ns,O,川,zhōu
鹤,S,n,B-Nature,鸟,hè
背,S,v,O,月,bèi
骑,B,v,O,马,qí
来,E,v,O,木,lái
惯,S,n,O,忄,guàn
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
黄,B,n,B-Color,黄,huáng
金,E,n,I-Color,金,jīn
不,B,a,O,一,bù
富,E,a,O,宀,fù
英,B,ns,O,艹,yīng
雄,M,ns,O,隹,xióng
汉,E,ns,O,氵,hàn
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
白,S,a,B-Color,白,bái
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
也,S,d,O,乙,yě
是,S,v,O,日,shì
眼,S,n,O,目,yǎn
；,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
青,S,ns,B-Color,青,qīng
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
也,S,d,O,乙,yě
是,S,v,O,日,shì
眼,S,n,O,目,yǎn
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
宠,S,v,O,宀,chǒng
花,B,n,B-Nature,艹,huā
枝,E,n,I-Nature,木,zhī
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
黄,B,n,B-Color,黄,huáng
金,E,n,I-Color,金,jīn
壮,B,v,O,士,zhuàng
起,E,v,O,走,qǐ
荒,B,a,O,艹,huāng
淫,E,a,O,氵,yín
志,S,n,O,心,zhì
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
莺,B,i,B-Nature,艹,yīng
莺,M,i,I-Nature,艹,yīng
燕,M,i,B-Nature,灬,yàn
燕,E,i,I-Nature,灬,yàn
春,S,tg,O,日,chūn
春,S,tg,O,日,chūn
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
花,S,v,B-Nature,艹,huā
花,B,nr,I-Nature,艹,huā
柳,E,nr,B-Nature,木,liǔ
柳,S,n,I-Nature,木,liǔ
真,B,d,O,目,zhēn
真,E,d,O,目,zhēn
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
巷,B,n,O,巳,xiàng
陌,E,n,O,阝,mò
乌,B,nr,B-Color,丿,wū
衣,E,nr,I-Color,衣,yī
夕,B,n,O,夕,xī
照,E,n,O,灬,zhào
斜,S,v,O,斗,xié
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
狐,S,nr,B-Nature,犭,hú
兔,S,ng,I-Nature,刀,tù
悲,S,a,O,心,bēi
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
草,B,n,B-Nature,艹,cǎo
木,E,n,I-Nature,木,mù
秋,S,t,O,禾,qiū
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
秋,B,nr,O,禾,qiū
心,M,nr,O,心,xīn
凤,E,nr,B-Nature,几,fèng
阙,S,nr,O,门,quē
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
秋,B,nr,O,禾,qiū
愁,M,nr,O,心,chóu
雁,E,nr,B-Nature,隹,yàn
堞,S,g,O,土,dié
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
秋,B,nr,O,禾,qiū
梦,E,nr,O,木,mèng
蝴,B,n,B-Nature,虫,hú
蝶,E,n,I-Nature,虫,dié
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
铜,B,n,O,钅,tóng
雀,E,n,B-Nature,隹,què
台,B,s,O,口,tái
空,E,s,O,穴,kōng
锁,S,v,O,钅,suǒ
暮,B,n,O,日,mù
云,E,n,O,二,yún
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
金,B,nr,B-Color,金,jīn
谷,M,nr,I-Color,谷,gǔ
园,E,nr,I-Color,囗,yuán
荒,B,n,O,艹,huāng
成,M,n,O,戈,chéng
路,E,n,O,足,lù
尘,S,n,O,小,chén
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
青,B,n,B-Color,青,qīng
镜,E,n,I-Color,钅,jìng
摩,B,v,O,手,mó
挲,E,v,O,手,suō
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
白,B,n,B-Color,白,bái
首,E,n,I-Color,首,shǒu
蹉,B,v,O,足,cuō
跎,E,v,O,足,tuó
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
花,S,v,B-Nature,艹,huā
开,B,v,O,廾,kāi
时,E,v,O,日,shí
有,S,v,O,月,yǒu
凤,B,nr,B-Nature,几,fèng
寻,E,nr,O,寸,xún
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
舞,B,n,O,夕,wǔ
闲,E,n,O,门,xián
阶,S,n,O,阝,jiē
碎,B,n,O,石,suì
影,E,n,O,彡,yǐng
筛,B,n,B-Color,竹,shāi
金,E,n,I-Color,金,jīn
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
取,S,v,O,又,qǔ
富,B,a,O,宀,fù
贵,E,a,O,贝,guì
青,B,n,B-Color,青,qīng
蝇,E,n,I-Color,虫,yíng
竞,B,vn,O,立,jìng
血,E,vn,O,血,xiě
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
进,S,v,O,辶,jìn
功,B,n,O,力,gōng
名,E,n,O,口,míng
白,B,n,B-Color,白,bái
蚁,M,n,I-Color,虫,yǐ
争,M,n,O,刀,zhēng
穴,E,n,O,穴,xué
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
虎,B,ns,B-Nature,虍,hǔ
狼,E,ns,I-Nature,犭,láng
丛,S,nr,O,一,cóng
甚,B,d,O,甘,shèn
日,E,d,O,日,rì
休,S,v,O,亻,xiū
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
青,B,ns,B-Color,青,qīng
山,E,ns,I-Color,山,shān
一,B,m,O,一,yī
片,E,m,O,片,piàn
范,B,nr,O,艹,fàn
宽,M,nr,O,宀,kuān
图,E,nr,O,囗,tú
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
鹤,S,n,B-Nature,鸟,hè
骨,S,ng,I-Nature,骨,gǔ
清,B,a,O,氵,qīng
癯,E,a,O,疒,qú
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
蜗,B,n,B-Nature,虫,wō
壳,E,n,I-Nature,士,ké
蘧,S,x,O,艹,qú
庐,S,ng,O,广,lú
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
蹇,S,nr,B-Nature,足,jiǎn
驴,S,n,I-Nature,马,lǘ
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
风,B,n,O,风,fēng
雪,E,n,O,雨,xuě
梅,B,nr,B-Nature,木,méi
花,E,nr,I-Nature,艹,huā
路,S,n,O,足,lù
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
骏,B,n,B-Nature,马,jùn
马,E,n,I-Nature,马,mǎ
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
何,B,r,O,亻,hé
处,E,r,O,夂,chǔ
垂,B,n,B-Nature,土,chuí
杨,E,n,I-Nature,木,yáng
下,S,f,O,一,xià
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
白,B,nr,B-Color,白,bái
云,E,nr,I-Color,二,yún
不,B,v,O,一,bù
应,E,v,O,广,yīng
蒲,B,n,O,艹,pú
轮,E,n,O,车,lún
召,S,v,O,口,zhào
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
阿,B,n,O,阝,ā
房,E,n,O,户,fáng
舞,B,n,O,夕,wǔ
殿,E,n,O,殳,diàn
翻,B,i,O,羽,fān
罗,M,i,O,罒,luó
袖,E,i,O,衤,xiù
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
金,B,n,B-Color,金,jīn
谷,E,n,I-Color,谷,gǔ
名,B,n,O,口,míng
