word,bound,flag,label,radical,pinyin
麝,B,n,O,鹿,shè
香,E,n,O,香,xiāng
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
(,S,x,O,UNK,UNK
老,B,nr,O,耂,lǎo
旦,E,nr,O,日,dàn
),S,x,O,UNK,UNK
争,B,v,O,刀,zhēng
知,E,v,O,矢,zhī
你,S,r,O,亻,nǐ
先,S,d,O,儿,xiān
赴,S,v,O,走,fù
黄,B,ns,B-Color,黄,huáng
泉,M,ns,I-Color,水,quán
路,E,ns,I-Color,足,lù
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
(,S,x,O,UNK,UNK
末,S,f,O,木,mò
),S,x,O,UNK,UNK
夫,B,n,O,大,fū
妻,E,n,O,女,qī
本,S,r,O,木,běn
是,S,v,O,日,shì
同,S,p,O,口,tóng
林,B,n,O,木,lín
鸟,E,n,B-Nature,鸟,niǎo
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
(,S,x,O,UNK,UNK
合,S,v,O,口,hé
),S,x,O,UNK,UNK
大,B,n,O,大,dà
限,E,n,O,阝,xiàn
来,B,t,O,木,lái
时,E,t,O,日,shí
各,B,r,O,口,gè
自,E,r,O,自,zì
飞,S,n,O,飞,fēi
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
LB,S,x,O,UNK,UNK
LB,S,x,O,UNK,UNK
第,B,m,O,竹,dì
三,M,m,O,一,sān
十,M,m,O,十,shí
二,E,m,O,二,èr
出,B,v,O,凵,chū
遣,E,v,O,辶,qiǎn
音,S,n,O,音,yīn
LB,S,x,O,UNK,UNK
【,S,x,O,KUO,KUO
破,B,l,O,石,pò
阵,M,l,O,阝,zhèn
子,E,l,O,子,zǐ
】,S,x,O,KUO,KUO
万,B,nr,B-Color,一,wàn
紫,M,nr,I-Color,糸,zǐ
千,M,nr,B-Color,十,qiān
红,E,nr,I-Color,纟,hóng
实,B,v,O,宀,shí
可,E,v,O,口,kě
夸,S,v,O,大,kuā
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
(,S,x,O,UNK,UNK
合,S,v,O,口,hé
),S,x,O,UNK,UNK
闽,B,ns,O,门,mǐn
城,E,ns,O,土,chéng
景,S,n,O,日,jǐng
最,B,z,O,曰,zuì
佳,E,z,O,亻,jiā
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
待,S,v,O,彳,dài
三,B,m,O,一,sān
年,E,m,O,干,nián
任,B,nr,O,亻,rèn
满,E,nr,O,氵,mǎn
期,B,n,O,月,qī
瓜,E,n,B-Nature,瓜,guā
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
LB,S,x,O,UNK,UNK
【,S,x,O,KUO,KUO
前,B,n,O,刂,qián
腔,E,n,O,月,qiāng
】,S,x,O,KUO,KUO
(,S,x,O,UNK,UNK
贴,S,v,O,贝,tiē
),S,x,O,UNK,UNK
觑,S,v,O,见,qù
着,S,uz,O,目,zhuó
他,S,r,O,亻,tā
花,B,i,B-Nature,艹,huā
容,M,i,O,宀,róng
月,M,i,O,月,yuè
貌,E,i,O,豸,mào
胜,S,v,O,月,shèng
仙,S,ng,O,亻,xiān
娃,S,ng,O,女,wá
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
忍,B,i,O,心,rěn
将,M,i,O,寸,jiāng
身,M,i,O,身,shēn
命,E,i,O,口,mìng
掩,S,v,O,扌,yǎn
黄,B,ns,B-Color,黄,huáng
沙,E,ns,I-Color,氵,shā
？,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
枯,B,n,B-Nature,木,kū
树,E,n,I-Nature,木,shù
再,S,d,O,冂,zài
开,B,n,O,廾,kāi
花,E,n,B-Nature,艹,huā
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
若,S,c,O,艹,ruò
提,B,v,O,扌,tí
起,E,v,O,走,qǐ
旧,B,t,O,日,jiù
日,E,t,O,日,rì
根,B,n,B-Nature,木,gēn
芽,E,n,I-Nature,艹,yá
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
那,B,r,O,阝,nà
些,E,r,O,二,xiē
个,S,m,O,人,gè
一,S,m,O,一,yī
鞍,S,ng,O,革,ān
一,S,m,O,一,yī
马,S,n,B-Nature,马,mǎ
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
这,S,r,O,辶,zhè
书,S,n,O,乙,shū
劄,S,zg,O,刂,zhā
令,B,nrt,O,人,líng
人,E,nrt,O,人,rén
遣,B,v,O,辶,qiǎn
发,E,v,O,又,fā
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
管,S,vn,O,竹,guǎn
成,B,n,O,戈,chéng
就,E,n,O,尢,jiù
鸾,B,i,B-Nature,鸟,luán
孤,M,i,O,子,gū
凤,M,i,B-Nature,几,fèng
寡,E,i,O,宀,guǎ
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
与,S,p,O,一,yǔ
你,S,r,O,亻,nǐ
二,B,m,O,二,èr
两,E,m,O,一,liǎng
银,B,n,B-Color,钅,yín
子,E,n,I-Color,子,zǐ
盘,B,v,O,皿,pán
缠,E,v,O,纟,chán
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
LB,S,x,O,UNK,UNK
【,S,x,O,KUO,KUO
尾,S,n,O,尸,wěi
】,S,x,O,KUO,KUO
月,S,m,O,月,yuè
再,S,d,O,冂,zài
圆,S,vg,O,囗,yuán
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
花,B,n,B-Nature,艹,huā
重,E,n,O,里,zhòng
发,S,v,O,又,fā
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
重,B,vn,O,里,zhòng
整,E,vn,O,攵,zhěng
华,B,n,O,十,huá
筵,E,n,O,竹,yán
泛,S,v,O,氵,fàn
紫,B,nr,B-Color,糸,zǐ
霞,E,nr,I-Color,雨,xiá
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
LB,S,x,O,UNK,UNK
LB,S,x,O,UNK,UNK
第,B,m,O,竹,dì
三,M,m,O,一,sān
十,M,m,O,十,shí
三,E,m,O,一,sān
出,S,v,O,凵,chū
赴,B,v,O,走,fù
任,E,v,O,亻,rèn
LB,S,x,O,UNK,UNK
【,S,x,O,KUO,KUO
临,B,ns,O,丨,lín
江,M,ns,O,氵,jiāng
仙,E,ns,O,亻,xiān
】,S,x,O,KUO,KUO
(,S,x,O,UNK,UNK
老,B,nr,O,耂,lǎo
旦,E,nr,O,日,dàn
上,S,f,O,一,shàng
),S,x,O,UNK,UNK
客,B,n,O,宀,kè
梦,E,n,O,木,mèng
悠,B,z,O,心,yōu
悠,E,z,O,心,yōu
鸡,S,n,B-Nature,鸟,jī
唤,B,v,O,口,huàn
醒,E,v,O,酉,xǐng
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
车,B,i,O,车,chē
尘,M,i,O,小,chén
马,M,i,O,马,mǎ
足,E,i,O,足,zú
不,S,d,O,一,bù
暂,B,d,O,日,zàn
停,E,d,O,亻,tíng
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
(,S,x,O,UNK,UNK
生,S,vn,O,生,shēng
),S,x,O,UNK,UNK
怎,B,r,O,心,zěn
么,E,r,O,丿,mó
有,S,v,O,月,yǒu
许,B,m,O,讠,xǔ
多,E,m,O,夕,duō
猢,B,n,B-Nature,犭,hú
狲,E,n,I-Nature,犭,sūn
？,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
几,B,m,O,几,jī
处,E,m,O,夂,chǔ
幽,B,n,B-Nature,幺,yōu
林,E,n,I-Nature,木,lín
曲,B,n,O,曰,qū
径,E,n,O,彳,jìng
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
松,B,nr,B-Nature,木,sōng
杉,E,nr,I-Nature,木,shān
列,B,nr,O,刂,liè
翠,M,nr,B-Color,羽,cuì
屏,E,nr,I-Color,尸,píng
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
身,B,v,O,身,shēn
似,E,v,O,亻,sì
浮,B,nr,B-Nature,氵,fú
萍,E,nr,I-Nature,艹,píng
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
鹧,B,n,B-Nature,鸟,zhè
鸪,E,n,I-Nature,鸟,gū
啼,S,v,O,口,tí
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
野,B,n,B-Nature,里,yě
花,E,n,I-Nature,艹,huā
开,S,v,O,廾,kāi
又,S,d,O,又,yòu
馨,S,ng,O,香,xīn
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
到,B,d,O,刂,dào
处,E,d,O,夂,chǔ
草,B,ns,B-Nature,艹,cǎo
茵,E,ns,I-Nature,艹,yīn
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
哀,S,vg,O,口,āi
猿,S,ng,B-Nature,犭,yuán
晚,B,n,O,日,wǎn
风,E,n,O,风,fēng
轻,S,a,O,车,qīng
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
归,S,v,O,彐,guī
鸦,S,n,B-Nature,鸟,yā
夕,B,n,O,夕,xī
照,E,n,O,灬,zhào
明,S,a,O,日,míng
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
(,S,x,O,UNK,UNK
合,B,v,O,口,hé
前,E,v,O,刂,qián
),S,x,O,UNK,UNK
LB,S,x,O,UNK,UNK
(,S,x,O,UNK,UNK
末,S,f,O,木,mò
),S,x,O,UNK,UNK
正,B,d,O,止,zhèng
是,E,d,O,日,shì
雁,B,nr,B-Nature,隹,yàn
飞,E,nr,O,飞,fēi
不,S,d,O,一,bù
到,B,d,O,刂,dào
处,E,d,O,夂,chǔ
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
(,S,x,O,UNK,UNK
合,S,v,O,口,hé
),S,x,O,UNK,UNK
果,B,d,O,木,guǒ
然,E,d,O,灬,rán
人,S,n,O,人,rén
被,S,p,O,衤,bèi
利,B,n,O,刂,lì
名,E,n,O,口,míng
牵,S,v,O,牛,qiān
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
LB,S,x,O,UNK,UNK
　,S,x,O,UNK,UNK
LB,S,x,O,UNK,UNK
第,B,m,O,竹,dì
三,M,m,O,一,sān
十,M,m,O,十,shí
四,E,m,O,囗,sì
出,B,v,O,凵,chū
误,E,v,O,讠,wù
讣,S,n,O,讠,fù
LB,S,x,O,UNK,UNK
【,S,x,O,KUO,KUO
探,B,nr,O,扌,tàn
春,E,nr,O,日,chūn
令,S,v,O,人,líng
】,S,x,O,KUO,KUO
庭,B,f,O,广,tíng
前,E,f,O,刂,qián
花,B,n,B-Nature,艹,huā
影,E,n,O,彡,yǐng
坐,B,n,O,土,zuò
间,E,n,O,门,jiān
移,S,vn,O,禾,yí
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
转,B,v,O,车,zhuǎn
眼,E,v,O,目,yǎn
垂,B,n,B-Nature,土,chuí
杨,E,n,I-Nature,木,yáng
绿,S,a,O,纟,lǜ
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
回,B,v,O,囗,huí
头,E,v,O,大,tóu
麦,B,nr,B-Nature,麦,mài
子,E,nr,I-Nature,子,zǐ
黄,S,a,B-Color,黄,huáng
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
LB,S,x,O,UNK,UNK
【,S,x,O,KUO,KUO
渔,B,i,O,氵,yú
家,M,i,O,宀,jiā
傲,E,i,O,亻,ào
】,S,x,O,KUO,KUO
(,S,x,O,UNK,UNK
旦,S,j,O,日,dàn
),S,x,O,UNK,UNK
莫,B,l,O,艹,mò
不,M,l,O,一,bù
是,E,l,O,日,shì
明,B,t,O,日,míng
月,E,t,O,月,yuè
芦,B,n,B-Nature,艹,lú
花,E,n,I-Nature,艹,huā
没,B,v,O,氵,méi
处,E,v,O,夂,chǔ
寻,S,v,O,寸,xún
？,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
(,S,x,O,UNK,UNK
外,S,f,O,夕,wài
),S,x,O,UNK,UNK
明,B,t,O,日,míng
月,E,t,O,月,yuè
芦,B,n,B-Nature,艹,lú
花,E,n,I-Nature,艹,huā
一,B,m,O,一,yī
片,E,m,O,片,piàn
白,S,a,B-Color,白,bái
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
嫌,S,v,O,女,xián
递,S,v,O,辶,dì
万,B,n,B-Color,一,wàn
金,E,n,I-Color,金,jīn
？,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
(,S,x,O,UNK,UNK
外,S,f,O,夕,wài
),S,x,O,UNK,UNK
儿,S,n,O,儿,ér
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
在,S,p,O,土,zài
任,S,v,O,亻,rèn
穿,S,v,O,穴,chuān
些,S,q,O,二,xiē
素,S,n,B-Color,糸,sù
缟,S,g,I-Color,纟,gǎo
吧,S,y,O,口,bā
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
持,B,v,O,扌,chí
丧,E,v,O,一,sāng
素,B,n,B-Color,糸,sù
服,E,n,I-Color,月,fú
存,B,n,O,子,cún
贞,E,n,O,贝,zhēn
沾,S,v,O,氵,zhān
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
夫,B,n,O,大,fū
妻,E,n,O,女,qī
本,S,r,O,木,běn
是,S,v,O,日,shì
同,S,p,B-Nature,口,tóng
林,B,n,I-Nature,木,lín
鸟,E,n,I-Nature,鸟,niǎo
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
LB,S,x,O,UNK,UNK
【,S,x,O,KUO,KUO
金,S,nr,O,金,jīn
莲,B,n,O,艹,lián
子,E,n,O,子,zǐ
】,S,x,O,KUO,KUO
(,S,x,O,UNK,UNK
贴,S,v,O,贝,tiē
),S,x,O,UNK,UNK
休,B,v,O,亻,xiū
忧,E,v,O,忄,yōu
此,B,t,O,止,cǐ
生,E,t,O,生,shēng
鸾,S,nr,B-Nature,鸟,luán
镜,S,ng,O,钅,jìng
缺,S,v,O,缶,quē
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
守,B,v,O,宀,shǒu
寡,E,v,O,宀,guǎ
从,B,v,O,人,cóng
教,E,v,O,攵,jiào
髻,S,g,O,髟,jì
似,S,vg,O,亻,sì
雪,S,n,O,雨,xuě
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
(,S,x,O,UNK,UNK
外,S,f,O,夕,wài
),S,x,O,UNK,UNK
分,B,v,O,刀,fēn
明,E,v,O,日,míng
尘,B,n,O,小,chén
世,E,n,O,一,shì
若,S,c,O,艹,ruò
浮,B,n,B-Nature,氵,fú
鸥,E,n,I-Nature,鸟,ōu
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
LB,S,x,O,UNK,UNK
LB,S,x,O,UNK,UNK
第,B,m,O,竹,dì
三,M,m,O,一,sān
十,M,m,O,十,shí
五,E,m,O,二,wǔ
出,S,v,O,凵,chū
时,S,ng,O,日,shí
祀,S,g,O,礻,sì
LB,S,x,O,UNK,UNK
【,S,x,O,KUO,KUO
一,B,i,O,一,yī
枝,M,i,O,木,zhī
花,E,i,O,艹,huā
】,S,x,O,KUO,KUO
(,S,x,O,UNK,UNK
生,S,vn,O,生,shēng
、,S,x,O,UNK,UNK
末,B,f,O,木,mò
上,E,f,O,一,shàng
),S,x,O,UNK,UNK
昨,B,t,O,日,zuó
夜,E,t,O,夕,yè
东,B,n,O,一,dōng
风,E,n,O,风,fēng
蓦,B,d,O,艹,mò
吹,E,d,O,口,chuī
透,S,v,O,辶,tòu
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
报,B,v,O,扌,bào
道,E,v,O,辶,dào
桃,B,n,B-Nature,木,táo
花,E,n,I-Nature,艹,huā
逐,S,d,O,辶,zhú
水,B,n,O,水,shuǐ
流,E,n,O,氵,liú
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
白,B,nr,B-Color,白,bái
云,E,nr,I-Color,二,yún
天,B,n,O,大,tiān
际,E,n,O,阝,jì
头,S,n,O,大,tóu
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
你,B,r,O,亻,nǐ
儿,E,r,O,儿,ér
夫,S,n,O,大,fū
任,B,nr,O,亻,rèn
满,E,nr,O,氵,mǎn
朝,S,p,O,月,zhāo
金,B,nr,B-Color,金,jīn
阙,E,nr,I-Color,门,quē
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
与,S,p,O,一,yǔ
汝,S,nr,O,氵,rǔ
伸,B,v,O,亻,shēn
冤,E,v,O,冖,yuān
奏,S,v,O,大,zòu
紫,B,nr,B-Color,糸,zǐ
宸,E,nr,I-Color,宀,chén
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
(,S,x,O,UNK,UNK
生,S,vn,O,生,shēng
),S,x,O,UNK,UNK
一,S,m,O,一,yī
从,S,p,O,人,cóng
科,B,nr,O,禾,kē
第,E,nr,O,竹,dì
凤,B,nr,B-Nature,几,fèng
鸾,M,nr,I-Nature,鸟,luán
飞,E,nr,O,飞,fēi
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
LB,S,x,O,UNK,UNK
【,S,x,O,KUO,KUO
折,B,nr,O,扌,zhē
桂,E,nr,O,木,guì
令,S,v,O,人,líng
】,S,x,O,KUO,KUO
燕,B,nz,O,灬,yàn
沈,E,nz,O,氵,shěn
檀,B,nr,O,木,tán
香,E,nr,O,香,xiāng
喷,S,v,O,口,pēn
金,B,nr,B-Color,金,jīn
猊,E,nr,I-Color,犭,ní
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
苦,S,a,O,艹,kǔ
推,B,v,O,扌,tuī
辞,E,v,O,辛,cí
桃,B,n,B-Nature,木,táo
杏,E,n,I-Nature,木,xìng
新,B,n,O,斤,xīn
室,E,n,O,宀,shì
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
便,S,d,O,亻,biàn
做,B,v,O,亻,zuò
到,E,v,O,刂,dào
腰,B,n,B-Color,月,yāo
金,M,n,I-Color,金,jīn
衣,M,n,B-Color,衣,yī
紫,E,n,I-Color,糸,zǐ
待,S,v,O,彳,dài
何,B,c,O,亻,hé
如,E,c,O,女,rú
？,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
鸾,B,i,B-Nature,鸟,luán
凤,M,i,I-Nature,几,fèng
分,M,i,O,刀,fēn
飞,E,i,O,飞,fēi
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
寒,S,ag,O,宀,hán
壑,S,ng,O,土,hè
应,S,v,O,广,yīng
猿,B,n,B-Nature,犭,yuán
啼,E,n,O,口,tí
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
蝴,B,n,B-Nature,虫,hú
蝶,E,n,I-Nature,虫,dié
飞,S,n,O,飞,fēi
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
蝴,B,n,B-Nature,虫,hú
蝶,E,n,I-Nature,虫,dié
飞,S,n,O,飞,fēi
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
杜,B,nr,B-Nature,木,dù
鹃,E,nr,I-Nature,鸟,juān
啼,S,v,O,口,tí
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
花,B,nr,B-Nature,艹,huā
谢,E,nr,O,讠,xiè
有,S,v,O,月,yǒu
芳,B,nrt,B-Nature,艹,fāng
菲,E,nrt,I-Nature,艹,fēi
时,B,n,O,日,shí
节,E,n,O,艹,jié
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
LB,S,x,O,UNK,UNK
LB,S,x,O,UNK,UNK
第,B,m,O,竹,dì
三,M,m,O,一,sān
十,M,m,O,十,shí
六,E,m,O,八,liù
出,S,v,O,凵,chū
夜,S,tg,O,夕,yè
香,S,ns,O,香,xiāng
LB,S,x,O,UNK,UNK
【,S,x,O,KUO,KUO
一,B,i,O,一,yī
枝,M,i,O,木,zhī
花,E,i,O,艹,huā
】,S,x,O,KUO,KUO
(,S,x,O,UNK,UNK
旦,B,t,O,日,dàn
上,E,t,O,一,shàng
),S,x,O,UNK,UNK
花,B,n,B-Nature,艹,huā
落,E,n,O,艹,là
黄,B,t,B-Color,黄,huáng
昏,E,t,I-Color,日,hūn
门,S,m,O,门,mén
半,S,m,O,十,bàn
掩,S,v,O,扌,yǎn
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
花,B,i,B-Nature,艹,huā
落,M,i,O,艹,là
花,M,i,B-Nature,艹,huā
开,E,i,O,廾,kāi
春,B,nr,O,日,chūn
复,M,nr,O,夂,fù
秋,E,nr,O,禾,qiū
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
抛,B,v,O,扌,pāo
弃,E,v,O,廾,qì
萱,B,n,B-Nature,艹,xuān
花,E,n,I-Nature,艹,huā
在,S,p,O,土,zài
堂,B,n,O,土,táng
上,E,n,O,一,shàng
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
香,B,n,O,香,xiāng
烟,E,n,O,火,yān
缈,S,x,O,纟,miǎo
缈,S,x,O,纟,miǎo
浮,S,v,O,氵,fú
清,S,a,B-Color,氵,qīng
碧,S,ng,I-Color,石,bì
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
LB,S,x,O,UNK,UNK
LB,S,x,O,UNK,UNK
第,B,m,O,竹,dì
三,M,m,O,一,sān
十,M,m,O,十,shí
七,E,m,O,一,qī
出,B,n,O,凵,chū
民,E,n,O,乛,mín
戴,S,v,O,戈,dài
LB,S,x,O,UNK,UNK
那,S,r,O,阝,nà
来,S,v,O,木,lái
的,S,uj,O,白,dí
鼓,B,n,O,鼓,gǔ
乐,E,n,O,丿,lè
彩,B,n,B-Color,彡,cǎi
旗,E,n,I-Color,方,qí
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
簪,B,n,O,日,zān
花,E,n,B-Nature,艹,huā
饮,B,n,O,饣,yǐn
酒,E,n,O,酉,jiǔ
与,S,p,O,一,yǔ
吃,S,v,O,口,chī
肉,S,n,O,肉,ròu
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
都,S,d,O,阝,dū
骂,S,v,O,马,mà
我,S,r,O,戈,wǒ
没,S,d,O,氵,méi
分,B,v,O,刀,fēn
晓,E,v,O,日,xiǎo
老,B,n,B-Nature,耂,lǎo
鸭,E,n,I-Nature,鸟,yā
精,S,n,O,米,jīng
！,S,x,O,UNK,UNK
坐,S,v,O,土,zuò
黄,B,nr,B-Color,黄,huáng
堂,E,nr,I-Color,土,táng
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
名,B,n,O,口,míng
誉,E,n,O,言,yù
彰,S,ns,O,彡,zhāng
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
乌,B,nr,B-Color,丿,wū
兔,E,nr,I-Color,刀,tù
相,S,d,O,目,xiāng
催,S,v,O,亻,cuī
晓,S,vg,O,日,xiǎo
夜,S,tg,O,夕,yè
忙,S,v,O,忄,máng
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
聊,B,v,O,耳,liáo
表,E,v,O,衣,biǎo
野,B,nr,O,里,yě
人,M,nr,O,人,rén
献,M,nr,O,犬,xiàn
芹,E,nr,B-Nature,艹,qín
之,S,u,O,丶,zhī
意,S,ng,O,心,yì
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
冻,B,v,O,冫,dòng
得,E,v,O,彳,dé
狗,B,v,B-Nature,犭,gǒu
叫,E,v,O,口,jiào
汪,B,nr,O,氵,wāng
汪,E,nr,O,氵,wāng
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
米,S,m,B-Nature,米,mǐ
烂,S,v,O,火,làn
陈,B,nr,O,阝,chén
仓,E,nr,O,人,cāng
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
打,S,v,O,扌,dǎ
个,S,q,O,人,gè
村,B,s,O,木,cūn
里,E,s,O,里,lǐ
亚,B,n,B-Nature,二,yà
鸪,E,n,I-Nature,鸟,gū
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
LB,S,x,O,UNK,UNK
【,S,x,O,KUO,KUO
月,S,m,O,月,yuè
上,S,f,O,一,shàng
海,B,n,O,氵,hǎi
棠,E,n,O,木,táng
】,S,x,O,KUO,KUO
(,S,x,O,UNK,UNK
老,S,a,O,耂,lǎo
),S,x,O,UNK,UNK
一,S,m,O,一,yī
劄,S,y,O,刂,zhā
丹,S,nr,B-Color,丿,dān
书,S,n,I-Color,乙,shū
降,S,v,O,阝,jiàng
紫,S,a,B-Color,糸,zǐ
宸,S,g,I-Color,宀,chén
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
(,S,x,O,UNK,UNK
丑,S,a,O,一,chǒu
),S,x,O,UNK,UNK
木,B,n,B-Nature,木,mù
梢,E,n,I-Nature,木,shāo
我,S,r,O,戈,wǒ
要,S,v,O,覀,yào
一,B,m,O,一,yī
根,E,m,O,木,gēn
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
(,S,x,O,UNK,UNK
净,S,a,O,冫,jìng
),S,x,O,UNK,UNK
你,S,r,O,亻,nǐ
要,S,v,O,覀,yào
