word,bound,flag,label,radical,pinyin
sep,sep,sep,sep,sep,sep
［,S,x,O,UNK,UNK
末,S,f,O,木,mò
］,S,x,O,UNK,UNK
争,B,v,O,刀,zhēng
得,E,v,O,彳,dé
梅,B,nr,B-Nature,木,méi
花,E,nr,I-Nature,艹,huā
扑,B,v,O,扌,pū
鼻,E,v,O,鼻,bí
香,S,ns,O,香,xiāng
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
LB,S,x,O,UNK,UNK
LB,S,x,O,UNK,UNK
第,B,m,O,竹,dì
二,M,m,O,二,èr
十,M,m,O,十,shí
二,E,m,O,二,èr
出,S,v,O,凵,chū
获,B,v,O,艹,huò
报,E,v,O,扌,bào
LB,S,x,O,UNK,UNK
【,S,x,O,KUO,KUO
临,B,ns,O,丨,lín
江,M,ns,O,氵,jiāng
仙,E,ns,O,亻,xiān
】,S,x,O,KUO,KUO
［,S,x,O,UNK,UNK
旦,B,t,O,日,dàn
上,E,t,O,一,shàng
］,S,x,O,UNK,UNK
鳞,S,n,B-Nature,鱼,lín
鸿,S,nr,I-Nature,鸟,hóng
何,B,r,O,亻,hé
事,E,r,O,亅,shì
竟,S,d,O,立,jìng
茫,B,z,O,艹,máng
然,E,z,O,灬,rán
？,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
一,B,m,O,一,yī
纸,E,m,O,纟,zhǐ
音,B,n,O,音,yīn
书,E,n,O,乙,shū
绝,B,n,O,纟,jué
雁,E,n,B-Nature,隹,yàn
鱼,S,n,I-Nature,鱼,yú
；,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
此,B,t,O,止,cǐ
去,E,t,O,厶,qù
定,B,vn,O,宀,dìng
应,E,vn,O,广,yīng
攀,S,v,O,手,pān
月,B,j,B-Nature,月,yuè
桂,E,j,I-Nature,木,guì
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
［,S,x,O,UNK,UNK
老,B,nr,O,耂,lǎo
旦,E,nr,O,日,dàn
］,S,x,O,UNK,UNK
他,S,r,O,亻,tā
既,S,c,O,旡,jì
登,S,v,O,癶,dēng
金,B,n,B-Color,金,jīn
榜,E,n,I-Color,木,bǎng
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
LB,S,x,O,UNK,UNK
【,S,x,O,KUO,KUO
不,B,c,O,一,bù
是,E,c,O,日,shì
路,S,n,O,足,lù
】,S,x,O,KUO,KUO
［,S,x,O,UNK,UNK
末,B,f,O,木,mò
上,E,f,O,一,shàng
］,S,x,O,UNK,UNK
咱,S,r,O,口,zán
不,B,c,O,一,bù
免,E,c,O,刀,miǎn
、,S,x,O,UNK,UNK
偷,B,v,O,亻,tōu
闲,E,v,O,门,xián
先,S,d,O,儿,xiān
下,S,f,O,一,xià
彩,B,n,B-Color,彡,cǎi
云,E,n,I-Color,二,yún
笺,S,v,I-Color,竹,jiān
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
［,S,x,O,UNK,UNK
旦,S,j,O,日,dàn
］,S,x,O,UNK,UNK
就,S,d,O,尢,jiù
把,S,p,O,扌,bǎ
银,B,nr,B-Nature,钅,yín
钗,E,nr,I-Nature,钅,chāi
当,S,p,O,彐,dāng
酒,B,n,O,酉,jiǔ
钱,E,n,O,钅,qián
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
步,S,n,O,止,bù
蟾,B,n,B-Nature,虫,chán
宫,E,n,O,宀,gōng
高,B,nr,O,高,gāo
攀,E,nr,O,手,pān
桂,B,nr,B-Nature,木,guì
枝,E,nr,I-Nature,木,zhī
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
跳,B,n,O,足,tiào
龙,M,n,B-Nature,龙,lóng
门,E,n,O,门,mén
首,S,m,O,首,shǒu
登,S,v,O,癶,dēng
金,B,nr,B-Color,金,jīn
殿,E,nr,I-Color,殳,diàn
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
把,S,p,O,扌,bǎ
宫,B,n,B-Nature,宀,gōng
花,E,n,I-Nature,艹,huā
斜,B,v,O,斗,xié
插,E,v,O,扌,chā
在,S,p,O,土,zài
帽,B,n,O,巾,mào
檐,E,n,O,木,yán
边,S,d,O,辶,biān
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
琼,B,nz,B-Nature,王,qióng
林,E,nz,I-Nature,木,lín
宴,S,n,O,宀,yàn
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
［,S,x,O,UNK,UNK
旦,S,j,O,日,dàn
］,S,x,O,UNK,UNK
喜,B,v,O,口,xǐ
得,E,v,O,彳,dé
他,S,r,O,亻,tā
脱,B,i,B-Color,月,tuō
白,M,i,I-Color,白,bái
挂,M,i,B-Color,扌,guà
绿,E,i,I-Color,纟,lǜ
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
鹊,B,i,B-Nature,鸟,què
声,M,i,O,士,shēng
喧,E,i,O,口,xuān
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
灯,B,n,O,火,dēng
花,E,n,B-Nature,艹,huā
艳,S,a,O,色,yàn
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
妈,B,n,O,女,mā
妈,E,n,O,女,mā
萱,B,n,O,艹,xuān
亲,E,n,O,亠,qīn
想,S,v,O,心,xiǎng
万,B,nz,O,一,wàn
福,E,nz,O,礻,fú
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
LB,S,x,O,UNK,UNK
LB,S,x,O,UNK,UNK
第,B,m,O,竹,dì
二,M,m,O,二,èr
十,M,m,O,十,shí
三,E,m,O,一,sān
出,B,v,O,凵,chū
觅,E,v,O,见,mì
真,S,d,O,目,zhēn
LB,S,x,O,UNK,UNK
【,S,x,O,KUO,KUO
普,B,nr,O,日,pǔ
贤,E,nr,O,贝,xián
歌,S,n,O,欠,gē
】,S,x,O,KUO,KUO
［,S,x,O,UNK,UNK
净,S,a,O,冫,jìng
］,S,x,O,UNK,UNK
我,S,r,O,戈,wǒ
送,S,v,O,辶,sòng
黄,B,n,B-Color,黄,huáng
金,E,n,I-Color,金,jīn
一,B,m,O,一,yī
百,M,m,O,白,bǎi
两,E,m,O,一,liǎng
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
段,B,nr,O,殳,duàn
子,E,nr,O,子,zǐ
一,B,m,O,一,yī
百,M,m,O,白,bǎi
匹,E,m,O,匚,pǐ
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
胡,B,nr,B-Nature,月,hú
羊,E,nr,I-Nature,羊,yáng
、,S,x,O,UNK,UNK
宝,B,nr,O,宀,bǎo
钞,E,nr,O,钅,chāo
、,S,x,O,UNK,UNK
好,S,a,O,女,hǎo
酒,S,n,O,酉,jiǔ
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
都,S,d,O,阝,dū
是,S,v,O,日,shì
一,B,a,O,一,yī
般,E,a,O,舟,bān
送,S,v,O,辶,sòng
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
［,S,x,O,UNK,UNK
净,S,a,O,冫,jìng
］,S,x,O,UNK,UNK
正,B,d,O,止,zhèng
是,E,d,O,日,shì
：,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
"""",S,x,O,UNK,UNK
人,B,n,O,人,rén
心,E,n,O,心,xīn
金,B,nr,B-Color,金,jīn
石,E,nr,I-Color,石,shí
坚,S,v,O,土,jiān
相,B,v,O,目,xiāng
似,E,v,O,亻,sì
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
花,S,v,B-Nature,艹,huā
有,S,v,O,月,yǒu
重,B,v,O,里,zhòng
开,E,v,O,廾,kāi
月,S,m,O,月,yuè
有,S,v,O,月,yǒu
圆,S,vg,O,囗,yuán
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
"""",S,x,O,UNK,UNK
LB,S,x,O,UNK,UNK
【,S,x,O,KUO,KUO
前,B,n,O,刂,qián
腔,E,n,O,月,qiāng
】,S,x,O,KUO,KUO
咱,S,r,O,口,zán
这,B,r,O,辶,zhè
里,E,r,O,里,lǐ
别,S,r,O,刂,bié
选,B,v,O,辶,xuǎn
收,E,v,O,攵,shōu
花,B,n,B-Nature,艹,huā
主,E,n,O,丶,zhǔ
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
LB,S,x,O,UNK,UNK
LB,S,x,O,UNK,UNK
第,B,m,O,竹,dì
二,M,m,O,二,èr
十,M,m,O,十,shí
四,E,m,O,囗,sì
出,B,v,O,凵,chū
大,E,v,O,大,dà
逼,S,v,O,辶,bī
LB,S,x,O,UNK,UNK
【,S,x,O,KUO,KUO
字,B,n,O,子,zì
字,E,n,O,子,zì
双,S,n,O,又,shuāng
】,S,x,O,KUO,KUO
［,S,x,O,UNK,UNK
净,B,n,O,冫,jìng
上,E,n,O,一,shàng
］,S,x,O,UNK,UNK
黄,B,nr,B-Color,黄,huáng
柏,E,nr,I-Color,木,bǎi
肚,B,n,O,月,dù
皮,E,n,O,皮,pí
甘,B,n,B-Nature,甘,gān
草,E,n,I-Nature,艹,cǎo
口,S,q,O,口,kǒu
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
LB,S,x,O,UNK,UNK
【,S,x,O,KUO,KUO
孝,B,nz,O,子,xiào
顺,E,nz,O,页,shùn
歌,S,n,O,欠,gē
】,S,x,O,KUO,KUO
［,S,x,O,UNK,UNK
净,S,a,O,冫,jìng
］,S,x,O,UNK,UNK
他,S,r,O,亻,tā
登,B,v,O,癶,dēng
高,E,v,O,高,gāo
第,B,m,O,竹,dì
身,E,m,O,身,shēn
挂,B,v,B-Color,扌,guà
绿,E,v,I-Color,纟,lǜ
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
侯,B,nr,O,亻,hóu
门,E,nr,O,门,mén
赘,S,ag,O,贝,zhuì
居,S,v,O,尸,jū
谐,S,ag,O,讠,xié
凤,B,n,B-Nature,几,fèng
侣,E,n,O,亻,lǚ
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
［,S,x,O,UNK,UNK
净,S,a,O,冫,jìng
］,S,x,O,UNK,UNK
管,B,nz,O,竹,guǎn
教,E,nz,O,攵,jiào
女,B,n,O,女,nǚ
婿,E,n,O,女,xù
近,S,a,O,辶,jìn
乘,B,nz,O,丿,chéng
龙,E,nz,B-Nature,龙,lóng
！,S,x,O,UNK,UNK
LB,S,x,O,UNK,UNK
LB,S,x,O,UNK,UNK
第,B,m,O,竹,dì
二,M,m,O,二,èr
十,M,m,O,十,shí
五,E,m,O,二,wǔ
出,B,v,O,凵,chū
发,E,v,O,又,fā
水,S,n,O,水,shuǐ
LB,S,x,O,UNK,UNK
［,S,x,O,UNK,UNK
末,B,f,O,木,mò
上,E,f,O,一,shàng
］,S,x,O,UNK,UNK
温,B,ns,O,氵,wēn
州,E,ns,O,川,zhōu
棠,B,n,B-Nature,木,táng
树,E,n,I-Nature,木,shù
绿,B,n,B-Color,纟,lǜ
阴,E,n,I-Color,阝,yīn
浓,S,a,O,氵,nóng
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
雨,S,n,O,雨,yǔ
过,S,ug,O,辶,guò
青,B,ns,B-Color,青,qīng
林,E,ns,I-Color,木,lín
荔,B,n,B-Nature,艹,lì
子,E,n,I-Nature,子,zǐ
红,S,n,B-Color,纟,hóng
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
LB,S,x,O,UNK,UNK
【,S,x,O,KUO,KUO
粉,B,n,O,米,fěn
蝶,M,n,O,虫,dié
儿,E,n,O,儿,ér
】,S,x,O,KUO,KUO
［,S,x,O,UNK,UNK
外,B,f,O,夕,wài
上,E,f,O,一,shàng
］,S,x,O,UNK,UNK
喜,S,v,O,口,xǐ
声,B,n,O,士,shēng
名,E,n,O,口,míng
上,S,f,O,一,shàng
达,S,v,O,辶,dá
丹,B,nr,B-Color,丿,dān
墀,E,nr,I-Color,土,chí
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
紫,B,nr,B-Color,糸,zǐ
绶,M,nr,I-Color,纟,shòu
金,M,nr,B-Color,金,jīn
章,E,nr,I-Color,立,zhāng
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
官,B,n,O,宀,guān
闲,E,n,O,门,xián
五,B,ns,B-Nature,二,wǔ
马,E,ns,I-Nature,马,mǎ
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
［,S,x,O,UNK,UNK
末,S,f,O,木,mò
］,S,x,O,UNK,UNK
频,S,ag,O,页,pín
听,S,v,O,口,tīng
指,B,v,O,扌,zhǐ
挥,E,v,O,扌,huī
黄,S,a,B-Color,黄,huáng
阁,B,n,I-Color,门,gé
下,E,n,O,一,xià
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
乘,S,v,O,丿,chéng
桴,S,g,O,木,fú
浮,S,v,O,氵,fú
海,B,ns,O,氵,hǎi
非,E,ns,O,非,fēi
吾,S,r,O,口,wú
愿,S,v,O,心,yuàn
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
LB,S,x,O,UNK,UNK
LB,S,x,O,UNK,UNK
第,B,m,O,竹,dì
二,M,m,O,二,èr
十,M,m,O,十,shí
六,E,m,O,八,liù
出,S,v,O,凵,chū
投,B,n,O,扌,tóu
江,E,n,O,氵,jiāng
LB,S,x,O,UNK,UNK
【,S,x,O,KUO,KUO
梧,S,zg,O,木,wú
叶,B,nr,O,口,yè
儿,E,nr,O,儿,ér
】,S,x,O,KUO,KUO
［,S,x,O,UNK,UNK
旦,B,t,O,日,dàn
上,E,t,O,一,shàng
］,S,x,O,UNK,UNK
拚,B,v,O,扌,pàn
死,E,v,O,歹,sǐ
在,S,p,O,土,zài
黄,B,nr,B-Color,黄,huáng
泉,E,nr,I-Color,水,quán
作,S,v,O,亻,zuò
怨,B,n,O,心,yuàn
鬼,E,n,O,鬼,guǐ
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
一,B,m,O,一,yī
纸,E,m,O,纟,zhǐ
诈,S,v,O,讠,zhà
书,B,n,O,乙,shū
分,E,n,O,刀,fēn
凤,B,n,B-Nature,几,fèng
侣,E,n,O,亻,lǚ
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
妾,S,n,O,女,qiè
虽,S,c,O,虫,suī
不,B,v,O,一,bù
能,E,v,O,月,néng
效,B,n,O,攵,xiào
引,M,n,O,弓,yǐn
刀,E,n,O,刀,dāo
断,S,v,O,斤,duàn
鼻,S,ng,O,鼻,bí
朱,B,nr,O,木,zhū
妙,M,nr,O,女,miào
英,E,nr,O,艹,yīng
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
侧,S,v,O,亻,cè
听,S,v,O,口,tīng
邻,B,n,O,阝,lín
岸,E,n,O,山,àn
晓,S,v,O,日,xiǎo
鸡,B,n,B-Nature,鸟,jī
啼,E,n,O,口,tí
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
［,S,x,O,UNK,UNK
丑,S,a,O,一,chǒu
上,S,f,O,一,shàng
］,S,x,O,UNK,UNK
夜,B,n,O,夕,yè
行,E,n,O,行,háng
船,B,s,O,舟,chuán
里,E,s,O,里,lǐ
捞,S,v,O,扌,lāo
救,S,v,O,攵,jiù
一,B,i,O,一,yī
枝,M,i,O,木,zhī
花,E,i,B-Nature,艹,huā
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
一,B,m,O,一,yī
支,E,m,O,支,zhī
红,S,a,B-Color,纟,hóng
绣,B,n,I-Color,纟,xiù
鞋,E,n,I-Color,革,xié
失,B,v,O,大,shī
落,E,v,O,艹,là
在,S,p,O,土,zài
浣,B,n,O,氵,huàn
溪,M,n,O,氵,xī
沙,E,n,O,氵,shā
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
［,S,x,O,UNK,UNK
旦,S,j,O,日,dàn
］,S,x,O,UNK,UNK
年,B,t,O,干,nián
时,E,t,O,日,shí
获,B,v,O,艹,huò
配,E,v,O,酉,pèi
鸳,B,n,B-Nature,鸟,yuān
侣,E,n,O,亻,lǚ
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
不,B,c,O,一,bù
如,E,c,O,女,rú
早,S,a,O,日,zǎo
丧,S,vg,O,一,sāng
黄,B,ns,B-Color,黄,huáng
泉,M,ns,I-Color,水,quán
路,E,ns,I-Color,足,lù
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
LB,S,x,O,UNK,UNK
(,S,x,O,UNK,UNK
旦,S,j,O,日,dàn
),S,x,O,UNK,UNK
一,B,m,O,一,yī
叶,E,m,O,口,yè
浮,B,nr,B-Nature,氵,fú
萍,E,nr,I-Nature,艹,píng
归,S,v,O,彐,guī
大,B,ns,O,大,dà
海,E,ns,O,氵,hǎi
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
(,S,x,O,UNK,UNK
合,S,v,O,口,hé
),S,x,O,UNK,UNK
人,B,n,O,人,rén
生,E,n,O,生,shēng
何,B,r,O,亻,hé
处,E,r,O,夂,chǔ
不,S,d,O,一,bù
相,B,v,O,目,xiāng
逢,E,v,O,辶,féng
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
LB,S,x,O,UNK,UNK
LB,S,x,O,UNK,UNK
第,B,m,O,竹,dì
二,M,m,O,二,èr
十,M,m,O,十,shí
七,E,m,O,一,qī
出,B,v,O,凵,chū
忆,E,v,O,忄,yì
母,S,n,O,母,mǔ
LB,S,x,O,UNK,UNK
【,S,x,O,KUO,KUO
喜,B,v,O,口,xǐ
迁,E,v,O,辶,qiān
莺,S,ng,O,艹,yīng
】,S,x,O,KUO,KUO
鹏,B,nz,B-Nature,鸟,péng
程,E,nz,O,禾,chéng
展,B,v,O,尸,zhǎn
翅,E,v,O,羽,chì
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
蟾,B,n,B-Nature,虫,chán
宫,M,n,O,宀,gōng
折,M,n,O,扌,zhē
桂,E,n,O,木,guì
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
幸,B,a,O,干,xìng
喜,E,a,O,口,xǐ
名,B,n,O,口,míng
标,E,n,O,木,biāo
金,B,n,B-Color,金,jīn
榜,E,n,I-Color,木,bǎng
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
旅,B,n,O,方,lǚ
邸,E,n,O,阝,dǐ
忆,B,v,O,忄,yì
念,E,v,O,心,niàn
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
孤,B,nr,B-Nature,子,gū
鸾,E,nr,I-Nature,鸟,luán
幽,B,n,O,幺,yōu
室,E,n,O,宀,shì
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
萱,B,n,B-Nature,艹,xuān
花,E,n,I-Nature,艹,huā
高,B,nr,O,高,gāo
堂,E,nr,O,土,táng
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
鱼,B,nr,B-Nature,鱼,yú
雁,M,nr,I-Nature,隹,yàn
杳,E,nr,O,木,yǎo
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
春,S,tg,O,日,chūn
归,S,v,O,彐,guī
花,B,n,B-Nature,艹,huā
落,E,n,O,艹,là
久,B,l,O,丿,jiǔ
栖,M,l,O,木,qī
迟,E,l,O,辶,chí
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
愁,S,v,O,心,chóu
深,S,a,O,氵,shēn
那,S,r,O,阝,nà
觉,S,v,O,见,jué
时,B,n,O,日,shí
光,E,n,O,儿,guāng
换,S,nz,O,扌,huàn
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
LB,S,x,O,UNK,UNK
【,S,x,O,KUO,KUO
雁,B,nr,O,隹,yàn
鱼,M,nr,O,鱼,yú
锦,E,nr,O,钅,jǐn
】,S,x,O,KUO,KUO
长,B,ns,O,长,cháng
安,E,ns,O,宀,ān
四,B,m,O,囗,sì
月,E,m,O,月,yuè
花,B,nr,B-Nature,艹,huā
正,M,nr,O,止,zhèng
飞,E,nr,O,飞,fēi
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
见,S,v,O,见,jiàn
残,B,n,B-Color,歹,cán
红,E,n,I-Color,纟,hóng
万,B,m,O,一,wàn
片,E,m,O,片,piàn
皆,S,d,O,白,jiē
愁,S,v,O,心,chóu
泪,S,n,O,氵,lèi
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
把,S,p,O,扌,bǎ
蘋,S,zg,B-Nature,艹,pín
蘩,S,g,I-Nature,艹,fán
馈,B,vn,O,饣,kuì
托,E,vn,O,扌,tuō
与,S,p,O,一,yǔ
我,S,r,O,戈,wǒ
妻,S,ng,O,女,qī
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
知,S,v,O,矢,zhī
他,S,r,O,亻,tā
看,S,v,O,目,kàn
承,B,v,O,乙,chéng
处,E,v,O,夂,chǔ
怎,B,r,O,心,zěn
的,E,r,O,白,dí
？,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
俺,S,r,O,亻,ǎn
这,B,r,O,辶,zhè
里,E,r,O,里,lǐ
对,S,p,O,寸,duì
青,B,ns,B-Color,青,qīng
山,E,ns,I-Color,山,shān
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
望,S,v,O,月,wàng
白,B,nr,B-Color,白,bái
云,E,nr,I-Color,二,yún
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
镇,B,nrt,O,钅,zhèn
日,E,nrt,O,日,rì
瞻,B,i,O,目,zhān
亲,M,i,O,亠,qīn
舍,E,i,O,舌,shě
；,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
他,S,r,O,亻,tā
那,B,r,O,阝,nà
里,E,r,O,里,lǐ
翘,S,v,O,羽,qiáo
白,B,n,B-Color,白,bái
首,E,n,I-Color,首,shǒu
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
看,S,v,O,目,kàn
红,B,n,B-Color,纟,hóng
日,E,n,I-Color,日,rì
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
终,B,n,O,纟,zhōng
朝,E,n,O,月,zhāo
忆,B,nr,O,忄,yì
帝,M,nr,O,巾,dì
畿,E,nr,O,田,jī
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
LB,S,x,O,UNK,UNK
【,S,x,O,KUO,KUO
前,B,n,O,刂,qián
腔,E,n,O,月,qiāng
】,S,x,O,KUO,KUO
嗟,B,v,O,口,jiē
吁,E,v,O,口,xū
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
凤,B,nr,B-Nature,几,fèng
别,M,nr,O,刂,bié
鸾,E,nr,B-Nature,鸟,luán
离,S,v,O,亠,lí
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
怎,S,r,O,心,zěn
如,S,v,O,女,rú
得,S,ud,O,彳,dé
俦,S,g,O,亻,chóu
莺,S,ng,B-Nature,艹,yīng
偶,S,n,O,亻,ǒu
燕,S,nr,B-Nature,灬,yàn
时,S,ng,O,日,shí
相,B,v,O,目,xiāng
聚,E,v,O,耳,jù
？,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
孤,B,n,O,子,gū
灯,E,n,O,火,dēng
夜,B,t,O,夕,yè
雨,E,t,O,雨,yǔ
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
总,S,b,O,心,zǒng
有,S,v,O,月,yǒu
紫,B,nr,B-Color,糸,zǐ
阁,E,nr,I-Color,门,gé
香,B,n,O,香,xiāng
闺,E,n,O,门,guī
人,B,l,O,人,rén
怎,M,l,O,心,zěn
迷,E,l,O,辶,mí
？,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
兼,B,v,O,丷,jiān
爱,E,v,O,爫,ài
我,S,r,O,戈,wǒ
寒,B,n,B-Nature,宀,hán
枝,E,n,I-Nature,木,zhī
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
LB,S,x,O,UNK,UNK
【,S,x,O,KUO,KUO
前,B,n,O,刂,qián
腔,E,n,O,月,qiāng
】,S,x,O,KUO,KUO
本,S,r,O,木,běn
图,S,n,O,囗,tú
看,S,v,O,目,kàn
春,B,n,O,日,chūn
风,E,n,O,风,fēng
杏,B,n,B-Nature,木,xìng
枝,E,n,I-Nature,木,zhī
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
愁,S,v,O,心,chóu
只,S,d,O,口,zhī
愁,B,i,O,心,chóu
身,M,i,O,身,shēn
归,E,i,O,彐,guī
凤,B,nr,B-Nature,几,fèng
池,E,nr,O,氵,chí
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
恨,S,v,O,忄,hèn
只,S,d,O,口,zhī
恨,S,v,O,忄,hèn
衅,S,g,O,血,xìn
生,S,v,O,生,shēng
鸳,B,n,B-Nature,鸟,yuān
侣,E,n,O,亻,lǚ
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
只,S,d,O,口,zhī
为,S,p,O,丶,wéi
蝇,B,v,B-Nature,虫,yíng
头,M,v,I-Nature,大,tóu
蜗,M,v,B-Nature,虫,wō
角,E,v,I-Nature,角,jiǎo
微,S,n,O,彳,wēi
名,B,n,O,口,míng
