word,bound,flag,label,radical,pinyin
盘,E,nr,I-Color,皿,pán
轻,B,i,O,车,qīng
舞,M,i,O,夕,wǔ
细,E,i,O,纟,xì
腰,B,n,O,月,yāo
身,E,n,O,身,shēn
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
娇,S,v,B-Nature,女,jiāo
莺,S,ng,I-Nature,艹,yīng
啭,S,g,O,口,zhuàn
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
LB,S,x,O,UNK,UNK
【,S,x,O,KUO,KUO
凤,B,nr,O,几,fèng
凰,E,nr,O,几,huáng
台,B,s,O,口,tái
上,E,s,O,一,shàng
忆,S,nr,O,忄,yì
吹,B,v,O,口,chuī
箫,E,v,O,竹,xiāo
】,S,x,O,KUO,KUO
SPACE,S,x,O,UNK,UNK
LB,S,x,O,UNK,UNK
参,B,n,O,厶,cān
军,E,n,O,冖,jūn
去,S,v,O,厶,qù
七,B,t,O,一,qī
夕,E,t,O,夕,xī
银,B,n,B-Color,钅,yín
桥,E,n,I-Color,木,qiáo
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
LB,S,x,O,UNK,UNK
LB,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
第,B,m,O,竹,dì
二,E,m,O,二,èr
出,S,v,O,凵,chū
　,S,x,O,UNK,UNK
友,B,a,O,又,yǒu
集,E,a,O,隹,jí
LB,S,x,O,UNK,UNK
【,S,x,O,KUO,KUO
珍,B,n,O,王,zhēn
珠,E,n,O,王,zhū
帘,S,n,O,巾,lián
】,S,x,O,KUO,KUO
SPACE,S,x,O,UNK,UNK
（,S,x,O,UNK,UNK
李,B,nr,O,木,lǐ
十,M,nr,O,十,shí
郎,E,nr,O,阝,láng
上,S,f,O,一,shàng
）,S,x,O,UNK,UNK
SPACE,S,x,O,UNK,UNK
春,S,tg,O,日,chūn
明,B,t,O,日,míng
晓,E,t,O,日,xiǎo
灿,S,ag,O,火,càn
青,B,nr,O,青,qīng
帝,M,nr,O,巾,dì
瑞,E,nr,O,王,ruì
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
LB,S,x,O,UNK,UNK
红,B,n,B-Color,纟,hóng
日,E,n,I-Color,日,rì
丽,S,nr,O,一,lì
长,B,ns,O,长,cháng
安,E,ns,O,宀,ān
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
彩,S,n,B-Color,彡,cǎi
胜,B,v,I-Color,月,shèng
出,E,v,O,凵,chū
宫,B,n,B-Nature,宀,gōng
花,E,n,I-Nature,艹,huā
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
柳,B,n,B-Color,木,liǔ
色,E,n,I-Color,色,sè
青,B,n,B-Color,青,qīng
袍,E,n,I-Color,衤,páo
欲,S,d,O,欠,yù
换,S,v,O,扌,huàn
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
丹,B,nr,B-Color,丿,dān
墀,E,nr,I-Color,土,chí
多,S,m,O,夕,duō
计,B,n,O,讠,jì
吏,E,n,O,口,lì
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
贵,S,a,O,贝,guì
袭,S,v,O,衣,xí
貂,B,n,B-Nature,豸,diāo
裘,E,n,O,衣,qiú
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
祥,S,nr,O,礻,xiáng
标,B,n,O,木,biāo
鹊,E,n,B-Nature,鸟,què
印,S,ns,O,卩,yìn
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
朱,S,nr,B-Color,木,zhū
轮,S,q,I-Color,车,lún
十,B,nz,O,十,shí
乘,E,nz,O,丿,chéng
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
紫,B,nr,B-Color,糸,zǐ
诏,E,nr,I-Color,讠,zhào
千,B,m,O,十,qiān
篇,E,m,O,竹,piān
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
早,B,v,O,日,zǎo
持,E,v,O,扌,chí
坚,B,v,B-Color,土,jiān
白,E,v,I-Color,白,bái
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
南,B,vn,O,十,nán
斗,E,vn,O,斗,dǒu
触,S,v,O,角,chù
蛟,B,ns,B-Nature,虫,jiāo
龙,E,ns,I-Nature,龙,lóng
之,S,u,O,丶,zhī
气,S,n,O,气,qì
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
对,S,p,O,寸,duì
江,B,ns,O,氵,jiāng
夏,E,ns,O,夂,xià
黄,B,n,B-Color,黄,huáng
童,E,n,I-Color,立,tóng
之,S,u,O,丶,zhī
日,B,n,O,日,rì
晷,E,n,O,日,guǐ
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
荀,B,nr,O,艹,xún
氏,E,nr,O,氏,shì
八,S,m,O,八,bā
龙,S,n,B-Nature,龙,lóng
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
文,B,nr,B-Nature,文,wén
犀,M,nr,I-Nature,牛,xī
健,E,nr,O,亻,jiàn
笔,S,q,O,毛,bǐ
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
白,B,nr,B-Color,白,bái
凤,M,nr,I-Color,几,fèng
雕,E,nr,O,隹,diāo
章,S,q,O,立,zhāng
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
悬,B,n,O,心,xuán
针,E,n,O,钅,zhēn
倒,S,v,O,亻,dǎo
薤,S,g,O,艹,xiè
之,S,u,O,丶,zhī
书,S,n,O,乙,shū
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
云,B,n,O,二,yún
气,E,n,O,气,qì
芝,B,n,B-Nature,艹,zhī
英,E,n,I-Nature,艹,yīng
之,S,u,O,丶,zhī
简,S,a,O,竹,jiǎn
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
坛,B,n,O,土,tán
场,E,n,O,土,cháng
草,B,n,B-Nature,艹,cǎo
树,E,n,I-Nature,木,shù
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
笑,S,v,O,竹,xiào
时,S,ng,O,日,shí
流,B,n,O,氵,liú
义,E,n,O,丶,yì
轻,B,v,O,车,qīng
于,E,v,O,二,yú
粟,S,nr,B-Nature,米,sù
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
鄙,S,ag,O,阝,bǐ
儒,B,n,O,亻,rú
辈,E,n,O,车,bèi
知,S,v,O,矢,zhī
不,B,c,O,一,bù
如,E,c,O,女,rú
葵,S,n,B-Nature,艹,kuí
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
悲,S,vg,O,心,bēi
蒯,B,nr,O,艹,kuǎi
生,E,nr,O,生,shēng
一,B,u,O,一,yī
说,E,u,O,讠,shuō
而,S,c,O,而,ér
亡,S,vg,O,亠,wáng
三,S,m,O,一,sān
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
忝,S,vg,O,小,tiǎn
春,S,tg,O,日,chūn
官,S,n,O,宀,guān
桃,B,n,B-Nature,木,táo
李,E,n,I-Nature,木,lǐ
之,S,u,O,丶,zhī
尘,S,ng,O,小,chén
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
杂,S,v,O,木,zá
上,B,ns,O,一,shàng
苑,E,ns,O,艹,yuàn
桂,B,nr,O,木,guì
林,E,nr,O,木,lín
之,S,u,O,丶,zhī
玉,S,n,O,玉,yù
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
车,B,nr,O,车,chē
驾,E,nr,O,马,jià
亲,B,n,O,亠,qīn
屯,E,n,O,屮,tún
细,B,n,B-Nature,纟,xì
柳,E,n,I-Nature,木,liǔ
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
暂,S,d,O,日,zàn
辍,S,vg,O,车,chuò
龙,B,nr,O,龙,lóng
轩,E,nr,O,车,xuān
之,S,u,O,丶,zhī
对,S,p,O,寸,duì
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
俱,S,dg,O,亻,jù
奔,S,v,O,大,bēn
燕,B,n,B-Nature,灬,yàn
幕,E,n,O,巾,mù
之,S,u,O,丶,zhī
生,S,vn,O,生,shēng
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
杨,B,nr,O,木,yáng
祖,M,nr,O,礻,zǔ
德,E,nr,O,彳,dé
家,S,q,O,宀,jiā
惟,S,d,O,忄,wéi
弱,S,a,B-Nature,弓,ruò
柳,S,n,I-Nature,木,liǔ
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
殷,B,nr,O,殳,yīn
仲,M,nr,O,亻,zhòng
文,E,nr,O,文,wén
庭,B,v,O,广,tíng
止,E,v,O,止,zhǐ
枯,B,n,B-Nature,木,kū
槐,E,n,I-Nature,木,huái
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
三,B,ns,O,一,sān
川,E,ns,O,川,chuān
为,S,p,O,丶,wéi
饮,B,n,O,饣,yǐn
马,E,n,B-Nature,马,mǎ
之,B,ns,O,丶,zhī
泉,E,ns,O,水,quán
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
井,B,nr,B-Nature,二,jǐng
树,E,nr,I-Nature,木,shù
无,B,v,O,一,wú
遗,E,v,O,辶,yí
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
金,B,n,B-Color,金,jīn
鱼,E,n,I-Color,鱼,yú
玉,B,n,O,玉,yù
碗,E,n,O,石,wǎn
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
宝,B,nz,O,宀,bǎo
轴,E,nz,O,车,zhóu
龙,B,nz,O,龙,lóng
文,E,nz,O,文,wén
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
顾,B,nr,O,页,gù
松,E,nr,B-Nature,木,sōng
楸,S,g,I-Nature,木,qiū
而,S,c,O,而,ér
耿,B,i,O,耳,gěng
涕,E,i,O,氵,tì
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
去,S,v,O,厶,qù
桑,B,nrfg,B-Nature,木,sāng
梓,E,nrfg,I-Nature,木,zǐ
以,S,p,O,人,yǐ
遥,B,v,O,辶,yáo
奔,E,v,O,大,bēn
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
春,B,nr,B-Nature,日,chūn
燕,E,nr,I-Nature,灬,yàn
并,S,c,O,干,bìng
巢,S,n,O,巛,cháo
林,B,nr,B-Nature,木,lín
木,E,nr,I-Nature,木,mù
；,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
秋,B,nr,B-Nature,禾,qiū
鸿,M,nr,I-Nature,鸟,hóng
半,E,nr,O,十,bàn
落,S,v,O,艹,là
芦,B,ns,B-Nature,艹,lú
洲,E,ns,O,氵,zhōu
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
俱,S,dg,O,亻,jù
入,B,ns,O,入,rù
云,M,ns,O,二,yún
龙,E,ns,O,龙,lóng
门,S,n,O,门,mén
太,B,ns,O,大,tài
极,E,ns,O,木,jí
殿,S,n,O,殳,diàn
朝,B,ns,O,月,zhāo
贺,E,ns,O,贝,hè
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
庭,B,v,O,广,tíng
现,E,v,O,见,xiàn
九,B,n,B-Color,丿,jiǔ
金,E,n,I-Color,金,jīn
之,S,u,O,丶,zhī
鼎,S,ng,O,鼎,dǐng
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
戏,B,n,B-Nature,戈,xì
鱼,E,n,I-Nature,鱼,yú
成,B,n,O,戈,chéng
殿,E,n,O,殳,diàn
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
舞,B,n,B-Nature,夕,wǔ
马,E,n,I-Nature,马,mǎ
登,B,v,O,癶,dēng
床,E,v,O,广,chuáng
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
花,B,n,B-Nature,艹,huā
萼,E,n,I-Nature,艹,è
楼,B,s,O,木,lóu
前,E,s,O,刂,qián
故,B,n,O,攵,gù
事,E,n,O,亅,shì
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
帝,B,nr,O,巾,dì
御,E,nr,O,彳,yù
青,B,ns,B-Color,青,qīng
龙,E,ns,I-Color,龙,lóng
之,S,u,O,丶,zhī
座,S,q,O,广,zuò
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
人,S,n,O,人,rén
斟,S,v,O,斗,zhēn
白,B,nr,B-Color,白,bái
虎,E,nr,I-Color,虍,hǔ
之,S,u,O,丶,zhī
尊,S,q,O,寸,zūn
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
椒,S,ng,B-Nature,木,jiāo
花,S,v,I-Nature,艹,huā
可,B,v,O,口,kě
颂,E,v,O,页,sòng
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
柏,B,nr,B-Nature,木,bǎi
叶,M,nr,I-Nature,口,yè
空,E,nr,O,穴,kōng
传,S,v,O,亻,chuán
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
有,B,r,O,月,yǒu
个,E,r,O,人,gè
故,B,d,O,攵,gù
旧,E,d,O,日,jiù
唤,S,vg,O,口,huàn
做,S,v,O,亻,zuò
花,B,nr,O,艹,huā
卿,E,nr,O,卩,qīng
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
羊,S,n,O,羊,yáng
同,B,f,O,口,tóng
部,E,f,O,阝,bù
昆,B,ns,O,日,kūn
仑,M,ns,O,人,lún
山,E,ns,O,山,shān
下,S,f,O,一,xià
人,S,n,O,人,rén
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
（,S,x,O,UNK,UNK
青,B,n,O,青,qīng
儿,E,n,O,儿,ér
上,S,f,O,一,shàng
）,S,x,O,UNK,UNK
梅,B,nr,B-Nature,木,méi
花,E,nr,I-Nature,艹,huā
欲,S,d,O,欠,yù
待,S,v,O,彳,dài
歌,S,n,O,欠,gē
前,S,f,O,刂,qián
发,S,v,O,又,fā
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
兰,S,j,B-Nature,丷,lán
气,S,n,I-Nature,气,qì
先,S,d,O,儿,xiān
过,S,ug,O,辶,guò
酒,S,n,O,酉,jiǔ
上,S,f,O,一,shàng
春,S,tg,O,日,chūn
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
禀,S,v,O,示,bǐng
相,B,nr,O,目,xiāng
公,E,nr,O,八,gōng
：,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
柏,B,nr,B-Nature,木,bǎi
叶,E,nr,I-Nature,口,yè
酒,S,n,O,酉,jiǔ
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
五,B,nrt,O,二,wǔ
辛,E,nrt,O,辛,xīn
盘,S,q,O,皿,pán
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
俱,S,dg,O,亻,jù
已,S,d,O,己,yǐ
齐,B,nr,O,齐,qí
备,E,nr,O,夂,bèi
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
（,S,x,O,UNK,UNK
生,S,vn,O,生,shēng
）,S,x,O,UNK,UNK
门,B,s,O,门,mén
外,E,s,O,夕,wài
伺,B,v,O,亻,sì
候,E,v,O,亻,hòu
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
三,B,m,O,一,sān
位,E,m,O,亻,wèi
老,B,n,O,耂,lǎo
爷,E,n,O,父,yé
至,B,d,O,至,zhì
即,E,d,O,卩,jí
通,B,n,O,辶,tōng
报,E,n,O,扌,bào
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
（,S,x,O,UNK,UNK
青,B,n,O,青,qīng
儿,E,n,O,儿,ér
）,S,x,O,UNK,UNK
理,B,n,O,王,lǐ
会,E,n,O,人,huì
得,S,ud,O,彳,dé
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
【,S,x,O,KUO,KUO
贺,B,nr,O,贝,hè
圣,M,nr,O,土,shèng
朝,E,nr,O,月,zhāo
】,S,x,O,KUO,KUO
SPACE,S,x,O,UNK,UNK
（,S,x,O,UNK,UNK
花,B,nr,O,艹,huā
卿,E,nr,O,卩,qīng
、,S,x,O,UNK,UNK
石,B,n,O,石,shí
子,E,n,O,子,zǐ
英,S,j,O,艹,yīng
、,S,x,O,UNK,UNK
尚,B,n,O,小,shàng
子,E,n,O,子,zǐ
毗,B,v,O,比,pí
上,E,v,O,一,shàng
）,S,x,O,UNK,UNK
SPACE,S,x,O,UNK,UNK
云,B,ns,O,二,yún
龙,E,ns,O,龙,lóng
门,B,s,O,门,mén
外,E,s,O,夕,wài
庆,B,nz,O,广,qìng
朝,M,nz,O,月,zhāo
元,E,nz,O,二,yuán
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
LB,S,x,O,UNK,UNK
羽,B,nr,O,羽,yǔ
卫,M,nr,O,卩,wèi
雕,E,nr,O,隹,diāo
盘,S,q,O,皿,pán
紫,B,n,B-Color,糸,zǐ
气,E,n,I-Color,气,qì
回,S,v,O,囗,huí
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
LB,S,x,O,UNK,UNK
椒,S,ng,B-Nature,木,jiāo
花,S,v,I-Nature,艹,huā
此,B,t,O,止,cǐ
日,E,t,O,日,rì
传,B,n,O,亻,chuán
椒,E,n,O,木,jiāo
殿,S,n,O,殳,diàn
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
柏,B,nr,B-Nature,木,bǎi
叶,E,nr,I-Nature,口,yè
新,B,t,O,斤,xīn
年,E,t,O,干,nián
侍,B,nr,O,亻,shì
柏,M,nr,O,木,bǎi
梁,E,nr,O,木,liáng
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
LB,S,x,O,UNK,UNK
（,S,x,O,UNK,UNK
青,B,n,O,青,qīng
儿,E,n,O,儿,ér
）,S,x,O,UNK,UNK
我,S,r,O,戈,wǒ
相,B,nr,O,目,xiāng
公,E,nr,O,八,gōng
玉,B,nr,O,玉,yù
笈,E,nr,O,竹,jí
金,B,n,B-Color,金,jīn
书,E,n,I-Color,乙,shū
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
牙,B,n,O,牙,yá
签,E,n,O,竹,qiān
宝,S,nr,O,宀,bǎo
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
LB,S,x,O,UNK,UNK
（,S,x,O,UNK,UNK
花,B,nr,O,艹,huā
卿,E,nr,O,卩,qīng
）,S,x,O,UNK,UNK
这,S,r,O,辶,zhè
等,S,u,O,竹,děng
是,S,v,O,日,shì
近,B,l,O,辶,jìn
墨,M,l,O,土,mò
者,M,l,O,耂,zhě
黑,E,l,B-Color,黑,hēi
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
你,S,r,O,亻,nǐ
便,S,d,O,亻,biàn
占,B,v,O,卜,zhān
来,E,v,O,木,lái
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
春,B,t,O,日,chūn
日,E,t,O,日,rì
春,B,n,O,日,chūn
盘,E,n,O,皿,pán
青,B,n,B-Color,青,qīng
菜,E,n,I-Color,艹,cài
丝,S,m,O,一,sī
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
LB,S,x,O,UNK,UNK
【,S,x,O,KUO,KUO
玉,S,nr,O,玉,yù
芙,B,n,O,艹,fú
蓉,E,n,O,艹,róng
】,S,x,O,KUO,KUO
SPACE,S,x,O,UNK,UNK
椒,S,ng,B-Nature,木,jiāo
花,B,nr,I-Nature,艹,huā
媚,M,nr,O,女,mèi
晓,M,nr,O,日,xiǎo
春,E,nr,O,日,chūn
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
柏,B,nr,B-Nature,木,bǎi
叶,M,nr,I-Nature,口,yè
传,M,nr,O,亻,chuán
芳,E,nr,O,艹,fāng
酝,S,v,O,酉,yùn
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
愿,S,v,O,心,yuàn
花,B,n,O,艹,huā
神,E,n,O,礻,shén
作,B,v,O,亻,zuò
主,E,v,O,丶,zhǔ
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
暗,S,a,O,日,àn
催,B,n,O,亻,cuī
花,E,n,B-Nature,艹,huā
信,S,n,I-Nature,亻,xìn
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
良,B,n,O,艮,liáng
家,E,n,O,宀,jiā
少,B,nr,O,小,shǎo
侠,E,nr,O,亻,xiá
随,S,v,O,阝,suí
鱼,S,n,B-Nature,鱼,yú
阵,S,ng,I-Nature,阝,zhèn
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
侍,B,n,O,亻,shì
子,E,n,O,子,zǐ
阳,S,nr,O,阝,yáng
和,S,c,O,口,hé
起,S,v,O,走,qǐ
雁,B,nr,O,隹,yàn
臣,E,nr,O,臣,chén
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
（,S,x,O,UNK,UNK
合,S,v,O,口,hé
）,S,x,O,UNK,UNK
SPACE,S,x,O,UNK,UNK
青,B,nr,B-Color,青,qīng
韶,M,nr,I-Color,音,sháo
映,E,nr,O,日,yìng
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
LB,S,x,O,UNK,UNK
【,S,x,O,KUO,KUO
前,B,n,O,刂,qián
腔,E,n,O,月,qiāng
】,S,x,O,KUO,KUO
丹,S,nr,B-Color,丿,dān
蓂,S,zg,I-Color,艹,míng
瑞,S,ng,O,王,ruì
历,S,vg,O,厂,lì
宜,S,vg,O,宀,yí
三,S,m,O,一,sān
正,S,d,O,止,zhèng
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
粉,S,n,B-Color,米,fěn
荔,B,nrt,I-Color,艹,lì
高,E,nrt,O,高,gāo
盘,S,q,O,皿,pán
簇,S,ng,O,竹,cù
五,B,nrt,O,二,wǔ
辛,E,nrt,O,辛,xīn
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
（,S,x,O,UNK,UNK
合,S,v,O,口,hé
）,S,x,O,UNK,UNK
SPACE,S,x,O,UNK,UNK
春,B,n,O,日,chūn
风,E,n,O,风,fēng
鬓,S,n,O,髟,bìn
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
笑,S,v,O,竹,xiào
林,B,s,O,木,lín
中,E,s,O,丨,zhōng
未,B,v,O,木,wèi
有,E,v,O,月,yǒu
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
柳,S,n,B-Nature,木,liǔ
上,S,f,O,一,shàng
先,S,d,O,儿,xiān
过,S,ug,O,辶,guò
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
屠,B,v,O,尸,tú
苏,E,v,O,艹,sū
偏,S,d,O,亻,piān
让,S,v,O,讠,ràng
少,B,n,O,小,shǎo
年,M,n,O,干,nián
人,E,n,O,人,rén
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
LB,S,x,O,UNK,UNK
（,S,x,O,UNK,UNK
石,S,n,O,石,shí
、,S,x,O,UNK,UNK
尚,B,nr,O,小,shàng
二,M,nr,O,二,èr
客,E,nr,O,宀,kè
辞,B,v,O,辛,cí
别,E,v,O,刂,bié
介,S,nr,O,人,jiè
）,S,x,O,UNK,UNK
无,B,v,O,一,wú
事,E,v,O,亅,shì
逐,S,d,O,辶,zhú
梅,B,nr,B-Nature,木,méi
花,E,nr,I-Nature,艹,huā
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
相,B,l,O,目,xiāng
教,M,l,O,攵,jiào
觅,E,l,O,见,mì
杨,B,nr,B-Nature,木,yáng
柳,E,nr,I-Nature,木,liǔ
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
LB,S,x,O,UNK,UNK
【,S,x,O,KUO,KUO
雁,B,nr,O,隹,yàn
来,M,nr,O,木,lái
红,E,nr,O,纟,hóng
】,S,x,O,KUO,KUO
SPACE,S,x,O,UNK,UNK
缇,S,g,O,纟,tí
琯,S,zg,O,王,guǎn
风,S,n,O,风,fēng
灰,S,n,B-Color,火,huī
转,S,v,O,车,zhuǎn
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
一,B,m,O,一,yī
片,E,m,O,片,piàn
青,S,a,B-Color,青,qīng
幡,S,ng,I-Color,巾,fān
暖,S,a,O,日,nuǎn
玉,B,nr,O,玉,yù
田,E,nr,O,田,tián
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
（,S,x,O,UNK,UNK
合,S,v,O,口,hé
）,S,x,O,UNK,UNK
SPACE,S,x,O,UNK,UNK
黄,B,nr,B-Color,黄,huáng
云,M,nr,I-Color,二,yún
见,E,nr,O,见,jiàn
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
LB,S,x,O,UNK,UNK
【,S,x,O,KUO,KUO
前,B,n,O,刂,qián
腔,E,n,O,月,qiāng
】,S,x,O,KUO,KUO
SPACE,S,x,O,UNK,UNK
彩,B,n,B-Color,彡,cǎi
胜,E,n,I-Color,月,shèng
偏,S,d,O,亻,piān
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
青,B,ns,B-Color,青,qīng
湖,E,ns,I-Color,氵,hú
富,B,a,O,宀,fù
贵,E,a,O,贝,guì
