word,bound,flag,label,radical,pinyin
身,B,v,O,身,shēn
到,E,v,O,刂,dào
凤,B,ns,B-Nature,几,fèng
凰,M,ns,I-Nature,几,huáng
池,E,ns,O,氵,chí
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
LB,S,x,O,UNK,UNK
　,S,x,O,UNK,UNK
　,S,x,O,UNK,UNK
【,S,x,O,KUO,KUO
降,S,v,O,阝,jiàng
黄,B,nr,O,黄,huáng
龙,E,nr,O,龙,lóng
】,S,x,O,KUO,KUO
〔,S,x,O,UNK,UNK
贴,S,v,O,贝,tiē
〕,S,x,O,UNK,UNK
嫁,B,i,O,女,jià
鸡,M,i,B-Nature,鸟,jī
逐,M,i,O,辶,zhú
鸡,E,i,B-Nature,鸟,jī
飞,S,n,O,飞,fēi
？,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
LB,S,x,O,UNK,UNK
LB,S,x,O,UNK,UNK
第,B,m,O,竹,dì
三,M,m,O,一,sān
十,M,m,O,十,shí
二,E,m,O,二,èr
出,S,v,O,凵,chū
　,S,x,O,UNK,UNK
路,B,n,O,足,lù
途,E,n,O,辶,tú
劳,B,nr,O,力,láo
顿,E,nr,O,页,dùn
LB,S,x,O,UNK,UNK
见,S,v,O,见,jiàn
说,S,v,O,讠,shuō
洛,B,ns,B-Nature,氵,luò
阳,E,ns,I-Nature,阝,yáng
花,B,nr,I-Nature,艹,huā
似,M,nr,O,亻,sì
锦,E,nr,O,钅,jǐn
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
LB,S,x,O,UNK,UNK
LB,S,x,O,UNK,UNK
第,B,m,O,竹,dì
三,M,m,O,一,sān
十,M,m,O,十,shí
三,E,m,O,一,sān
出,S,v,O,凵,chū
　,S,x,O,UNK,UNK
听,S,v,O,口,tīng
女,S,n,O,女,nǚ
迎,B,v,O,辶,yíng
亲,E,v,O,亠,qīn
LB,S,x,O,UNK,UNK
　,S,x,O,UNK,UNK
　,S,x,O,UNK,UNK
【,S,x,O,KUO,KUO
前,B,n,O,刂,qián
腔,E,n,O,月,qiāng
】,S,x,O,KUO,KUO
外,S,f,O,夕,wài
有,S,v,O,月,yǒu
银,B,n,B-Color,钅,yín
钱,E,n,I-Color,钅,qián
与,S,p,O,一,yǔ
你,S,r,O,亻,nǐ
一,B,m,O,一,yī
路,E,m,O,足,lù
去,S,v,O,厶,qù
做,S,v,O,亻,zuò
盘,B,v,O,皿,pán
缠,E,v,O,纟,chán
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
LB,S,x,O,UNK,UNK
　,S,x,O,UNK,UNK
　,S,x,O,UNK,UNK
果,B,d,O,木,guǒ
然,E,d,O,灬,rán
胜,B,v,O,月,shèng
似,E,v,O,亻,sì
岳,B,ns,B-Color,山,yuè
阳,E,ns,I-Color,阝,yáng
金,S,n,I-Color,金,jīn
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
LB,S,x,O,UNK,UNK
LB,S,x,O,UNK,UNK
第,B,m,O,竹,dì
三,M,m,O,一,sān
十,M,m,O,十,shí
四,E,m,O,囗,sì
出,S,v,O,凵,chū
　,S,x,O,UNK,UNK
寺,B,s,O,寸,sì
中,E,s,O,丨,zhōng
遗,B,n,O,辶,yí
像,E,n,O,亻,xiàng
LB,S,x,O,UNK,UNK
〔,S,x,O,UNK,UNK
末,S,f,O,木,mò
扮,S,v,O,扌,bàn
五,B,n,O,二,wǔ
戒,E,n,O,戈,jiè
上,S,f,O,一,shàng
〕,S,x,O,UNK,UNK
麻,B,n,O,麻,má
衣,E,n,O,衣,yī
草,B,n,B-Nature,艹,cǎo
座,E,n,O,广,zuò
亦,S,d,O,亠,yì
容,B,n,O,宀,róng
身,E,n,O,身,shēn
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
林,B,s,B-Nature,木,lín
下,E,s,O,一,xià
何,B,nr,O,亻,hé
曾,E,nr,O,曰,zēng
见,S,v,O,见,jiàn
一,S,m,O,一,yī
人,S,n,O,人,rén
？,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
但,S,c,O,亻,dàn
见,S,v,O,见,jiàn
兰,B,nr,B-Nature,丷,lán
若,E,nr,O,艹,ruò
庄,B,a,O,广,zhuāng
严,E,a,O,一,yán
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
莲,B,n,B-Nature,艹,lián
台,E,n,O,口,tái
整,B,a,O,攵,zhěng
肃,E,a,O,聿,sù
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
佛,B,nz,O,亻,fó
殿,E,nz,O,殳,diàn
嵯,B,z,O,山,cuó
峨,E,z,O,山,é
耀,B,i,O,羽,yào
金,M,i,B-Color,金,jīn
璧,E,i,I-Color,玉,bì
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
回,B,n,O,囗,huí
廊,E,n,O,广,láng
缭,B,v,O,纟,liáo
绕,E,v,O,纟,rào
画,S,n,O,田,huà
丹,B,nr,B-Color,丿,dān
青,E,nr,I-Color,青,qīng
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
松,B,n,B-Nature,木,sōng
下,E,n,O,一,xià
山,B,ns,O,山,shān
门,E,ns,O,门,mén
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
红,B,n,B-Color,纟,hóng
尘,E,n,I-Color,小,chén
不,B,v,O,一,bù
到,E,v,O,刂,dào
；,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
竹,B,n,B-Nature,竹,zhú
边,E,n,O,辶,biān
僧,B,n,O,亻,sēng
舍,E,n,O,舌,shě
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
白,B,t,B-Color,白,bái
日,E,t,I-Color,日,rì
难,S,a,O,隹,nán
消,S,n,O,氵,xiāo
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
惟,B,b,O,忄,wéi
有,E,b,O,月,yǒu
棋,B,n,O,木,qí
声,E,n,O,士,shēng
花,B,n,B-Nature,艹,huā
院,E,n,O,阝,yuàn
静,S,n,O,青,jìng
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
玉,B,nr,O,玉,yù
磬,M,nr,O,石,qìng
金,E,nr,B-Color,金,jīn
钟,B,nr,I-Color,钅,zhōng
声,E,nr,I-Color,士,shēng
断,B,v,O,斤,duàn
续,E,v,O,纟,xù
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
龙,B,n,B-Nature,龙,lóng
瓶,E,n,O,瓦,píng
中,S,f,O,丨,zhōng
插,S,v,O,扌,chā
九,B,n,O,丿,jiǔ
品,E,n,O,口,pǐn
红,B,nr,B-Color,纟,hóng
莲,E,nr,I-Color,艹,lián
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
凤,B,n,B-Nature,几,fèng
蜡,E,n,O,虫,là
内,S,f,O,冂,nèi
吐,S,v,O,口,tǔ
千,B,m,O,十,qiān
枝,E,m,O,木,zhī
绦,B,n,O,纟,tāo
蕊,E,n,O,艹,ruǐ
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
齐,S,a,O,齐,qí
整,B,vn,O,攵,zhěng
整,E,vn,O,攵,zhěng
的,S,uj,O,白,dí
贝,B,nr,O,贝,bèi
叶,E,nr,B-Nature,口,yè
同,S,p,O,口,tóng
翻,S,v,O,羽,fān
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
扑,B,z,O,扌,pū
簌,M,z,O,竹,sù
簌,E,z,O,竹,sù
的,S,uj,O,白,dí
天,B,i,O,大,tiān
花,M,i,B-Nature,艹,huā
乱,M,i,O,乙,luàn
坠,E,i,O,土,zhuì
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
旃,B,n,B-Nature,方,zhān
檀,E,n,I-Nature,木,tán
林,B,s,I-Nature,木,lín
里,E,s,O,里,lǐ
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
正,B,d,O,止,zhèng
是,E,d,O,日,shì
寄,B,n,O,宀,jì
言,E,n,O,言,yán
苦,B,n,O,艹,kǔ
海,E,n,O,氵,hǎi
林,B,s,B-Nature,木,lín
中,E,s,O,丨,zhōng
客,S,n,O,宀,kè
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
LB,S,x,O,UNK,UNK
　,S,x,O,UNK,UNK
　,S,x,O,UNK,UNK
【,S,x,O,KUO,KUO
前,B,n,O,刂,qián
腔,E,n,O,月,qiāng
】,S,x,O,KUO,KUO
望,S,v,O,月,wàng
他,S,r,O,亻,tā
腰,B,n,B-Color,月,yāo
金,M,n,I-Color,金,jīn
衣,M,n,B-Color,衣,yī
紫,E,n,I-Color,糸,zǐ
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
LB,S,x,O,UNK,UNK
　,S,x,O,UNK,UNK
　,S,x,O,UNK,UNK
【,S,x,O,KUO,KUO
前,B,n,O,刂,qián
腔,E,n,O,月,qiāng
】,S,x,O,KUO,KUO
看,S,v,O,目,kàn
慈,B,nrt,B-Color,心,cí
乌,E,nrt,I-Color,丿,wū
亦,S,d,O,亠,yì
能,S,v,O,月,néng
返,S,v,O,辶,fǎn
哺,S,n,O,口,bǔ
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
LB,S,x,O,UNK,UNK
　,S,x,O,UNK,UNK
　,S,x,O,UNK,UNK
【,S,x,O,KUO,KUO
佛,S,n,O,亻,fó
赚,S,v,O,贝,zhuàn
】,S,x,O,KUO,KUO
结,S,n,O,纟,jié
跏,B,v,O,足,jiā
趺,E,v,O,足,fū
坐,B,v,O,土,zuò
坐,E,v,O,土,zuò
莲,B,n,B-Nature,艹,lián
花,E,n,I-Nature,艹,huā
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
丈,S,q,O,一,zhàng
六,S,m,O,八,liù
金,B,n,B-Color,金,jīn
身,E,n,I-Color,身,shēn
最,B,a,O,曰,zuì
高,E,a,O,高,gāo
大,S,a,O,大,dà
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
LB,S,x,O,UNK,UNK
　,S,x,O,UNK,UNK
　,S,x,O,UNK,UNK
【,S,x,O,KUO,KUO
江,B,nr,O,氵,jiāng
儿,E,nr,O,儿,ér
水,S,n,O,水,shuǐ
】,S,x,O,KUO,KUO
〔,S,x,O,UNK,UNK
合,S,v,O,口,hé
〕,S,x,O,UNK,UNK
龙,B,nr,B-Nature,龙,lóng
天,M,nr,O,大,tiān
鉴,E,nr,O,金,jiàn
知,S,v,O,矢,zhī
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
龙,B,n,B-Nature,龙,lóng
神,E,n,O,礻,shén
护,B,v,O,扌,hù
持,E,v,O,扌,chí
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
LB,S,x,O,UNK,UNK
　,S,x,O,UNK,UNK
　,S,x,O,UNK,UNK
LB,S,x,O,UNK,UNK
第,B,m,O,竹,dì
三,M,m,O,一,sān
十,M,m,O,十,shí
五,E,m,O,二,wǔ
出,S,v,O,凵,chū
　,S,x,O,UNK,UNK
两,S,m,O,一,liǎng
贤,B,n,O,贝,xián
相,E,n,O,目,xiāng
遘,S,g,O,辶,gòu
LB,S,x,O,UNK,UNK
　,S,x,O,UNK,UNK
　,S,x,O,UNK,UNK
【,S,x,O,KUO,KUO
前,B,n,O,刂,qián
腔,E,n,O,月,qiāng
】,S,x,O,KUO,KUO
〔,S,x,O,UNK,UNK
丑,S,a,O,一,chǒu
〕,S,x,O,UNK,UNK
红,B,nz,B-Color,纟,hóng
粉,E,nz,I-Color,米,fěn
赠,B,v,O,贝,zèng
与,E,v,O,一,yǔ
佳,B,n,O,亻,jiā
人,E,n,O,人,rén
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
LB,S,x,O,UNK,UNK
　,S,x,O,UNK,UNK
　,S,x,O,UNK,UNK
【,S,x,O,KUO,KUO
二,B,n,O,二,èr
郎,M,n,O,阝,láng
神,E,n,O,礻,shén
】,S,x,O,KUO,KUO
容,S,a,O,宀,róng
潇,B,a,O,氵,xiāo
洒,E,a,O,氵,sǎ
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
照,S,v,O,灬,zhào
孤,S,a,B-Nature,子,gū
鸾,S,nr,I-Nature,鸟,luán
歎,S,zg,O,欠,tàn
菱,B,n,B-Nature,艹,líng
花,E,n,I-Nature,艹,huā
剖,B,v,O,刂,pōu
破,E,v,O,石,pò
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
〔,S,x,O,UNK,UNK
旦,S,j,O,日,dàn
看,S,v,O,目,kàn
衣,B,nr,O,衣,yī
介,E,nr,O,人,jiè
〕,S,x,O,UNK,UNK
记,S,v,O,讠,jì
翠,S,ng,B-Color,羽,cuì
钿,S,g,I-Color,钅,diàn
罗,S,j,O,罒,luó
襦,S,g,O,衤,rú
当,B,t,O,彐,dāng
日,E,t,O,日,rì
嫁,S,v,O,女,jià
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
〔,S,x,O,UNK,UNK
旦,S,j,O,日,dàn
看,S,v,O,目,kàn
钗,S,ng,O,钅,chāi
介,S,v,O,人,jiè
〕,S,x,O,UNK,UNK
SPACE,S,x,O,UNK,UNK
他,S,r,O,亻,tā
金,B,nr,B-Color,金,jīn
雀,M,nr,I-Color,隹,què
钗,E,nr,O,钅,chāi
头,S,n,O,大,tóu
双,B,nr,O,又,shuāng
凤,M,nr,B-Nature,几,fèng
朵,E,nr,O,木,duǒ
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
〔,S,x,O,UNK,UNK
贴,S,v,O,贝,tiē
〕,S,x,O,UNK,UNK
且,S,c,O,一,qiě
簪,B,v,O,日,zān
些,E,v,O,二,xiē
花,B,n,B-Nature,艹,huā
朵,E,n,I-Nature,木,duǒ
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
〔,S,x,O,UNK,UNK
旦,S,j,O,日,dàn
看,S,v,O,目,kàn
花,B,nr,O,艹,huā
介,E,nr,O,人,jiè
〕,S,x,O,UNK,UNK
说,S,v,O,讠,shuō
什,B,r,O,亻,shí
么,E,r,O,丿,mó
簪,B,n,O,日,zān
花,E,n,B-Nature,艹,huā
捻,S,zg,O,扌,niǎn
牡,B,ns,B-Nature,牜,mǔ
丹,E,ns,I-Nature,丿,dān
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
LB,S,x,O,UNK,UNK
　,S,x,O,UNK,UNK
　,S,x,O,UNK,UNK
【,S,x,O,KUO,KUO
前,B,n,O,刂,qián
腔,E,n,O,月,qiāng
换,B,v,O,扌,huàn
头,E,v,O,大,tóu
】,S,x,O,KUO,KUO
你,S,r,O,亻,nǐ
公,B,n,O,八,gōng
婆,E,n,O,女,pó
为,S,p,O,丶,wéi
甚,B,d,O,甘,shèn
的,E,d,O,白,dí
双,B,m,O,又,shuāng
双,E,m,O,又,shuāng
命,S,n,O,口,mìng
掩,S,v,O,扌,yǎn
黄,B,ns,B-Color,黄,huáng
沙,E,ns,I-Color,氵,shā
？,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
LB,S,x,O,UNK,UNK
　,S,x,O,UNK,UNK
　,S,x,O,UNK,UNK
一,B,m,O,一,yī
叶,E,m,O,口,yè
浮,B,nr,B-Nature,氵,fú
萍,E,nr,I-Nature,艹,píng
归,S,v,O,彐,guī
大,B,ns,O,大,dà
海,E,ns,O,氵,hǎi
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
LB,S,x,O,UNK,UNK
