word,bound,flag,label,radical,pinyin
sep,sep,sep,sep,sep,sep
侍,B,nr,O,亻,shì
奉,E,nr,O,大,fèng
丹,B,nr,B-Color,丿,dān
墀,E,nr,I-Color,土,chí
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
银,B,n,B-Color,钅,yín
箭,E,n,I-Color,竹,jiàn
铜,B,n,O,钅,tóng
壶,E,n,O,士,hú
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
苍,B,z,O,艹,cāng
茫,E,z,O,艹,máng
红,B,n,B-Color,纟,hóng
日,E,n,I-Color,日,rì
映,S,v,O,日,yìng
楼,B,n,O,木,lóu
台,E,n,O,口,tái
；,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
葱,S,n,B-Nature,艹,cōng
菁,S,nr,I-Nature,艹,jīng
瑞,S,j,O,王,ruì
烟,S,n,O,火,yān
浮,B,v,O,氵,fú
禁,E,v,O,示,jīn
苑,S,ng,O,艹,yuàn
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
三,S,m,O,一,sān
唱,S,v,O,口,chàng
天,S,q,B-Nature,大,tiān
鸡,S,n,I-Nature,鸟,jī
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
共,S,d,O,八,gòng
传,S,v,O,亻,chuán
紫,S,a,B-Color,糸,zǐ
陌,S,ag,I-Color,阝,mò
更,B,v,O,曰,gēng
阑,E,v,O,门,lán
；,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
百,S,m,O,白,bǎi
啭,S,g,O,口,zhuàn
流,B,n,B-Nature,氵,liú
莺,E,n,I-Nature,艹,yīng
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
尽,B,v,O,尸,jìn
开,E,v,O,廾,kāi
了,S,ul,O,乙,liǎo
玉,B,nr,O,玉,yù
关,M,nr,O,丷,guān
金,E,nr,B-Color,金,jīn
锁,S,v,I-Color,钅,suǒ
；,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
红,B,nr,B-Color,纟,hóng
云,M,nr,I-Color,二,yún
里,E,nr,O,里,lǐ
雉,B,n,B-Nature,隹,zhì
尾,E,n,I-Nature,尸,wěi
扇,S,q,O,户,shàn
遮,B,v,O,辶,zhē
著,E,v,O,艹,zhù
赭,B,b,B-Color,赤,zhě
黄,E,b,I-Color,黄,huáng
袍,S,ng,I-Color,衤,páo
；,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
丹,S,nr,B-Color,丿,dān
陛,B,n,I-Color,阝,bì
间,E,n,O,门,jiān
龙,S,n,B-Nature,龙,lóng
鳞,S,n,I-Nature,鱼,lín
座,S,q,O,广,zuò
覆,B,v,O,覀,fù
著,E,v,O,艹,zhù
彤,B,n,B-Color,彡,tóng
芝,E,n,I-Color,艹,zhī
盖,S,v,I-Color,皿,gài
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
花,B,nr,B-Nature,艹,huā
迎,M,nr,O,辶,yíng
剑,E,nr,O,刂,jiàn
佩,B,nr,O,亻,pèi
星,M,nr,O,日,xīng
初,E,nr,O,刀,chū
落,S,v,O,艹,là
；,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
柳,B,nr,B-Nature,木,liǔ
拂,E,nr,O,扌,fú
旌,B,n,O,方,jīng
旗,E,n,O,方,qí
露,S,v,O,雨,lòu
未,S,d,O,木,wèi
乾,S,j,O,乙,qián
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
金,B,n,B-Color,金,jīn
间,E,n,O,门,jiān
玉,S,n,O,玉,yù
、,S,x,O,UNK,UNK
玉,B,n,O,玉,yù
间,E,n,O,门,jiān
金,S,n,B-Color,金,jīn
、,S,x,O,UNK,UNK
紫,B,nr,B-Color,糸,zǐ
映,E,nr,O,日,yìng
绯,S,z,B-Color,纟,fēi
、,S,x,O,UNK,UNK
绯,B,n,B-Color,纟,fēi
映,M,n,O,日,yìng
紫,E,n,B-Color,糸,zǐ
、,S,x,O,UNK,UNK
绣,S,v,O,纟,xiù
鸾,S,nr,B-Nature,鸟,luán
袍,S,ng,O,衤,páo
、,S,x,O,UNK,UNK
鸳,B,n,B-Nature,鸟,yuān
鸯,E,n,I-Nature,鸟,yāng
靴,S,ng,O,革,xuē
的,S,uj,O,白,dí
奉,S,v,O,大,fèng
引,B,i,O,弓,yǐn
昭,M,i,O,日,zhāo
容,E,i,O,宀,róng
；,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
豹,S,n,B-Nature,豸,bào
尾,S,n,I-Nature,尸,wěi
班,S,n,O,王,bān
中,S,f,O,丨,zhōng
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
白,B,n,B-Color,白,bái
象,E,n,I-Color,豕,xiàng
简,S,a,O,竹,jiǎn
、,S,x,O,UNK,UNK
獬,B,n,O,犭,xiè
豸,E,n,O,豸,zhì
冠,S,v,O,冖,guān
的,S,uj,O,白,dí
纠,B,n,O,纟,jiū
弹,E,n,O,弓,dàn
御,B,n,O,彳,yù
史,E,n,O,口,shǐ
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
LB,S,x,O,UNK,UNK
　,S,x,O,UNK,UNK
　,S,x,O,UNK,UNK
【,S,x,O,KUO,KUO
点,S,m,O,灬,diǎn
绦,B,n,O,纟,tāo
唇,E,n,O,口,chún
】,S,x,O,KUO,KUO
鸡,B,n,B-Nature,鸟,jī
鸣,E,n,O,鸟,míng
了,S,ul,O,乙,liǎo
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
不,S,d,O,一,bù
寝,S,vg,O,宀,qǐn
听,S,v,O,口,tīng
金,S,b,B-Color,金,jīn
钥,S,n,I-Color,钅,yuè
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
LB,S,x,O,UNK,UNK
　,S,x,O,UNK,UNK
　,S,x,O,UNK,UNK
【,S,x,O,KUO,KUO
神,B,n,O,礻,shén
仗,E,n,O,亻,zhàng
儿,S,n,O,儿,ér
】,S,x,O,KUO,KUO
见,S,v,O,见,jiàn
龙,S,n,B-Nature,龙,lóng
鳞,S,n,I-Nature,鱼,lín
日,S,m,O,日,rì
耀,S,v,O,羽,yào
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
遥,S,ag,O,辶,yáo
拜,B,v,O,手,bài
著,E,v,O,艹,zhù
赭,B,b,O,赤,zhě
黄,E,b,B-Color,黄,huáng
袍,S,ng,I-Color,衤,páo
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
遥,S,ag,O,辶,yáo
拜,B,v,O,手,bài
著,E,v,O,艹,zhù
赭,B,b,O,赤,zhě
黄,E,b,B-Color,黄,huáng
袍,S,ng,I-Color,衤,páo
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
LB,S,x,O,UNK,UNK
　,S,x,O,UNK,UNK
　,S,x,O,UNK,UNK
【,S,x,O,KUO,KUO
破,S,v,O,石,pò
第,B,m,O,竹,dì
二,E,m,O,二,èr
】,S,x,O,KUO,KUO
臣,S,n,O,臣,chén
草,S,n,B-Nature,艹,cǎo
茅,S,nr,I-Nature,艹,máo
疏,S,vg,O,疋,shū
贱,S,a,O,贝,jiàn
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
LB,S,x,O,UNK,UNK
　,S,x,O,UNK,UNK
　,S,x,O,UNK,UNK
【,S,x,O,KUO,KUO
衮,S,g,O,衣,gǔn
第,B,m,O,竹,dì
三,E,m,O,一,sān
】,S,x,O,KUO,KUO
〔,S,x,O,UNK,UNK
生,S,vn,O,生,shēng
〕,S,x,O,UNK,UNK
但,S,c,O,亻,dàn
臣,B,n,O,臣,chén
亲,E,n,O,亠,qīn
老,S,a,O,耂,lǎo
鬓,S,ng,O,髟,bìn
髮,S,zg,B-Color,髟,fà
白,S,a,I-Color,白,bái
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
LB,S,x,O,UNK,UNK
　,S,x,O,UNK,UNK
　,S,x,O,UNK,UNK
【,S,x,O,KUO,KUO
中,B,nrt,O,丨,zhōng
衮,E,nrt,O,衣,gǔn
第,B,m,O,竹,dì
五,E,m,O,二,wǔ
】,S,x,O,KUO,KUO
〔,S,x,O,UNK,UNK
生,S,vn,O,生,shēng
〕,S,x,O,UNK,UNK
挂,S,v,O,扌,guà
朱,B,nr,B-Color,木,zhū
紫,E,nr,I-Color,糸,zǐ
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
LB,S,x,O,UNK,UNK
　,S,x,O,UNK,UNK
　,S,x,O,UNK,UNK
【,S,x,O,KUO,KUO
神,B,n,O,礻,shén
仗,E,n,O,亻,zhàng
儿,S,n,O,儿,ér
】,S,x,O,KUO,KUO
想,S,v,O,心,xiǎng
黄,B,ns,B-Color,黄,huáng
门,E,ns,I-Color,门,mén
已,S,d,O,己,yǐ
到,S,v,O,刂,dào
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
念,S,v,O,心,niàn
我,S,r,O,戈,wǒ
私,B,n,O,禾,sī
情,E,n,O,忄,qíng
乌,B,nr,B-Color,丿,wū
鸟,E,nr,I-Color,鸟,niǎo
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
黄,B,ns,B-Color,黄,huáng
门,E,ns,I-Color,门,mén
已,B,d,O,己,yǐ
将,E,d,O,寸,jiāng
我,S,r,O,戈,wǒ
奏,B,n,O,大,zòu
章,E,n,O,立,zhāng
传,B,v,O,亻,chuán
达,E,v,O,辶,dá
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
LB,S,x,O,UNK,UNK
　,S,x,O,UNK,UNK
　,S,x,O,UNK,UNK
【,S,x,O,KUO,KUO
啄,B,n,O,口,zhuó
木,E,n,O,木,mù
儿,S,n,O,儿,ér
】,S,x,O,KUO,KUO
闪,S,v,O,门,shǎn
杀,B,n,O,木,shā
人,E,n,O,人,rén
一,B,m,O,一,yī
封,E,m,O,寸,fēng
丹,B,nr,B-Color,丿,dān
凤,E,nr,I-Color,几,fèng
诏,S,ng,I-Color,讠,zhào
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
LB,S,x,O,UNK,UNK
　,S,x,O,UNK,UNK
　,S,x,O,UNK,UNK
【,S,x,O,KUO,KUO
三,S,m,O,一,sān
段,B,nr,O,殳,duàn
子,E,nr,O,子,zǐ
】,S,x,O,KUO,KUO
望,S,v,O,月,wàng
丹,B,nr,B-Color,丿,dān
墀,E,nr,I-Color,土,chí
天,S,q,O,大,tiān
高,S,a,O,高,gāo
听,S,v,O,口,tīng
高,S,a,O,高,gāo
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
望,S,v,O,月,wàng
白,B,nr,B-Color,白,bái
云,M,nr,I-Color,二,yún
山,E,nr,O,山,shān
遥,S,ag,O,辶,yáo
路,B,nr,O,足,lù
遥,E,nr,O,辶,yáo
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
LB,S,x,O,UNK,UNK
　,S,x,O,UNK,UNK
　,S,x,O,UNK,UNK
【,S,x,O,KUO,KUO
归,B,nr,O,彐,guī
朝,M,nr,O,月,zhāo
欢,E,nr,O,欠,huān
】,S,x,O,KUO,KUO
从,B,nr,O,人,cóng
军,E,nr,O,冖,jūn
远,B,b,O,辶,yuǎn
戍,E,b,O,戈,shù
沙,B,n,O,氵,shā
场,E,n,O,土,cháng
草,S,n,B-Nature,艹,cǎo
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
LB,S,x,O,UNK,UNK
LB,S,x,O,UNK,UNK
第,B,m,O,竹,dì
十,M,m,O,十,shí
七,E,m,O,一,qī
出,S,v,O,凵,chū
　,S,x,O,UNK,UNK
义,B,n,O,丶,yì
仓,E,n,O,人,cāng
赈,B,n,O,贝,zhèn
济,E,n,O,氵,jì
LB,S,x,O,UNK,UNK
　,S,x,O,UNK,UNK
　,S,x,O,UNK,UNK
【,S,x,O,KUO,KUO
普,B,nr,O,日,pǔ
贤,E,nr,O,贝,xián
歌,S,n,O,欠,gē
】,S,x,O,KUO,KUO
打,B,v,O,扌,dǎ
得,E,v,O,彳,dé
我,S,r,O,戈,wǒ
黄,B,n,B-Color,黄,huáng
肿,E,n,I-Color,月,zhǒng
成,B,n,O,戈,chéng
病,E,n,O,疒,bìng
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
往,B,d,O,彳,wǎng
常,E,d,O,巾,cháng
间,S,f,O,门,jiān
把,S,p,O,扌,bǎ
义,B,n,O,丶,yì
仓,E,n,O,人,cāng
穀,S,yg,O,禾,gǔ
子,S,ng,O,子,zǐ
偷,S,v,O,亻,tōu
将,S,d,O,寸,jiāng
家,S,q,O,宀,jiā
去,S,v,O,厶,qù
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
LB,S,x,O,UNK,UNK
　,S,x,O,UNK,UNK
　,S,x,O,UNK,UNK
【,S,x,O,KUO,KUO
前,B,n,O,刂,qián
腔,E,n,O,月,qiāng
】,S,x,O,KUO,KUO
一,B,m,O,一,yī
任,E,m,O,亻,rèn
梅,B,nr,B-Nature,木,méi
花,E,nr,I-Nature,艹,huā
自,S,p,O,自,zì
主,B,n,O,丶,zhǔ
张,E,n,O,弓,zhāng
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
LB,S,x,O,UNK,UNK
　,S,x,O,UNK,UNK
　,S,x,O,UNK,UNK
【,S,x,O,KUO,KUO
前,B,n,O,刂,qián
腔,E,n,O,月,qiāng
】,S,x,O,KUO,KUO
〔,S,x,O,UNK,UNK
末,S,f,O,木,mò
〕,S,x,O,UNK,UNK
跃,B,i,B-Nature,足,yuè
马,M,i,I-Nature,马,mǎ
扬,M,i,O,扌,yáng
鞭,E,i,O,革,biān
到,S,v,O,刂,dào
此,B,c,O,止,cǐ
方,E,c,O,方,fāng
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
LB,S,x,O,UNK,UNK
　,S,x,O,UNK,UNK
　,S,x,O,UNK,UNK
【,S,x,O,KUO,KUO
前,B,n,O,刂,qián
腔,E,n,O,月,qiāng
】,S,x,O,KUO,KUO
〔,S,x,O,UNK,UNK
末,S,f,O,木,mò
〕,S,x,O,UNK,UNK
佛,B,n,O,亻,fó
口,M,n,O,口,kǒu
蛇,M,n,B-Nature,虫,shé
心,E,n,I-Nature,心,xīn
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
LB,S,x,O,UNK,UNK
　,S,x,O,UNK,UNK
　,S,x,O,UNK,UNK
【,S,x,O,KUO,KUO
普,B,nz,O,日,pǔ
天,E,nz,O,大,tiān
乐,S,a,O,丿,lè
】,S,x,O,KUO,KUO
只,B,c,O,口,zhī
是,E,c,O,日,shì
点,S,m,O,灬,diǎn
粮,S,n,O,米,liáng
诈,S,v,O,讠,zhà
钱,S,n,O,钅,qián
的,S,uj,O,白,dí
做,S,v,O,亻,zuò
马,S,n,B-Nature,马,mǎ
做,S,v,O,亻,zuò
驴,S,n,B-Nature,马,lǘ
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
相,B,nr,O,目,xiāng
公,E,nr,O,八,gōng
如,B,r,O,女,rú
何,E,r,O,亻,hé
要,S,v,O,覀,yào
我,S,r,O,戈,wǒ
赔,B,v,O,贝,péi
偿,E,v,O,亻,cháng
这,S,r,O,辶,zhè
稻,B,n,B-Nature,禾,dào
子,E,n,I-Nature,子,zǐ
？,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
LB,S,x,O,UNK,UNK
　,S,x,O,UNK,UNK
　,S,x,O,UNK,UNK
【,S,x,O,KUO,KUO
锁,S,v,O,钅,suǒ
南,B,ns,O,十,nán
枝,E,ns,O,木,zhī
】,S,x,O,KUO,KUO
你,S,r,O,亻,nǐ
将,S,d,O,寸,jiāng
稻,B,n,B-Nature,禾,dào
子,E,n,I-Nature,子,zǐ
还,S,d,O,辶,huán
我,S,r,O,戈,wǒ
便,S,d,O,亻,biàn
罢,S,v,O,罒,bà
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
LB,S,x,O,UNK,UNK
　,S,x,O,UNK,UNK
　,S,x,O,UNK,UNK
【,S,x,O,KUO,KUO
前,B,n,O,刂,qián
腔,E,n,O,月,qiāng
】,S,x,O,KUO,KUO
奴,B,n,O,女,nú
家,E,n,O,宀,jiā
请,S,v,O,讠,qǐng
得,S,ud,O,彳,dé
些,S,q,O,二,xiē
稻,B,n,B-Nature,禾,dào
子,E,n,I-Nature,子,zǐ
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
LB,S,x,O,UNK,UNK
　,S,x,O,UNK,UNK
　,S,x,O,UNK,UNK
【,S,x,O,KUO,KUO
前,B,n,O,刂,qián
腔,E,n,O,月,qiāng
换,B,v,O,扌,huàn
头,E,v,O,大,tóu
】,S,x,O,KUO,KUO
不,B,c,O,一,bù
如,E,c,O,女,rú
早,S,a,O,日,zǎo
赴,S,v,O,走,fù
黄,B,nr,B-Color,黄,huáng
泉,E,nr,I-Color,水,quán
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
LB,S,x,O,UNK,UNK
　,S,x,O,UNK,UNK
　,S,x,O,UNK,UNK
【,S,x,O,KUO,KUO
前,B,n,O,刂,qián
腔,E,n,O,月,qiāng
】,S,x,O,KUO,KUO
去,S,v,O,厶,qù
请,S,v,O,讠,qǐng
些,S,q,O,二,xiē
粮,S,n,B-Nature,米,liáng
米,S,q,I-Nature,米,mǐ
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
仓,S,nr,O,人,cāng
中,S,f,O,丨,zhōng
没,B,v,O,氵,méi
了,E,v,O,乙,liǎo
稻,B,n,B-Nature,禾,dào
子,E,n,I-Nature,子,zǐ
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
LB,S,x,O,UNK,UNK
LB,S,x,O,UNK,UNK
第,B,m,O,竹,dì
十,M,m,O,十,shí
八,E,m,O,八,bā
出,S,v,O,凵,chū
　,S,x,O,UNK,UNK
再,S,d,O,冂,zài
报,S,v,O,扌,bào
佳,B,n,O,亻,jiā
期,E,n,O,月,qī
LB,S,x,O,UNK,UNK
　,S,x,O,UNK,UNK
　,S,x,O,UNK,UNK
【,S,x,O,KUO,KUO
蛮,B,n,O,虫,mán
牌,E,n,O,片,pái
令,S,v,O,人,líng
】,S,x,O,KUO,KUO
花,B,nr,B-Color,艹,huā
红,E,nr,I-Color,纟,hóng
也,S,d,O,乙,yě
不,B,d,O,一,bù
曾,E,d,O,曰,zēng
见,S,v,O,见,jiàn
半,B,m,O,十,bàn
分,M,m,O,刀,fēn
毫,E,m,O,毛,háo
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
只,B,c,O,口,zhī
怕,E,c,O,忄,pà
你,S,r,O,亻,nǐ
红,B,nr,B-Color,纟,hóng
罗,E,nr,I-Color,罒,luó
帐,S,q,I-Color,巾,zhàng
里,S,f,O,里,lǐ
快,B,d,O,忄,kuài
活,E,d,O,氵,huó
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
LB,S,x,O,UNK,UNK
　,S,x,O,UNK,UNK
　,S,x,O,UNK,UNK
【,S,x,O,KUO,KUO
三,S,m,O,一,sān
换,B,v,O,扌,huàn
头,E,v,O,大,tóu
】,S,x,O,KUO,KUO
只,B,c,O,口,zhī
是,E,c,O,日,shì
我,S,r,O,戈,wǒ
不,B,v,O,一,bù
合,E,v,O,口,hé
来,S,v,O,木,lái
长,B,ns,O,长,cháng
安,E,ns,O,宀,ān
看,S,v,O,目,kàn
花,S,v,B-Nature,艹,huā
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
LB,S,x,O,UNK,UNK
　,S,x,O,UNK,UNK
　,S,x,O,UNK,UNK
【,S,x,O,KUO,KUO
前,B,n,O,刂,qián
腔,E,n,O,月,qiāng
】,S,x,O,KUO,KUO
〔,S,x,O,UNK,UNK
丑,S,a,O,一,chǒu
〕,S,x,O,UNK,UNK
SPACE,S,x,O,UNK,UNK
鸾,S,nr,B-Nature,鸟,luán
台,S,q,O,口,tái
罢,B,v,O,罒,bà
妆,E,v,O,女,zhuāng
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
鹊,B,ns,B-Nature,鸟,què
桥,E,ns,O,木,qiáo
初,S,f,O,刀,chū
驾,S,v,O,马,jià
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
门,B,n,O,门,mén
首,E,n,O,首,shǒu
轿,B,n,B-Nature,车,jiào
马,E,n,I-Nature,马,mǎ
都,S,d,O,阝,dū
已,S,d,O,己,yǐ
齐,B,nr,O,齐,qí
备,E,nr,O,夂,bèi
了,S,ul,O,乙,liǎo
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
LB,S,x,O,UNK,UNK
LB,S,x,O,UNK,UNK
第,B,m,O,竹,dì
十,M,m,O,十,shí
九,E,m,O,丿,jiǔ
出,S,v,O,凵,chū
　,S,x,O,UNK,UNK
强,S,a,O,弓,qiáng
就,S,d,O,尢,jiù
鸾,S,nr,O,鸟,luán
凰,S,ng,O,几,huáng
LB,S,x,O,UNK,UNK
　,S,x,O,UNK,UNK
　,S,x,O,UNK,UNK
【,S,x,O,KUO,KUO
传,B,n,O,亻,chuán
言,E,n,O,言,yán
玉,B,n,O,玉,yù
女,E,n,O,女,nǚ
】,S,x,O,KUO,KUO
烛,B,v,O,火,zhú
影,M,v,O,彡,yǐng
摇,M,v,B-Color,扌,yáo
红,E,v,I-Color,纟,hóng
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
画,B,n,O,田,huà
堂,E,n,O,土,táng
中,S,f,O,丨,zhōng
珠,B,i,O,王,zhū
围,M,i,O,囗,wéi
翠,M,i,B-Color,羽,cuì
拥,E,i,I-Color,扌,yōng
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
下,S,f,O,一,xià
鸾,S,nr,B-Nature,鸟,luán
鹤,S,n,I-Nature,鸟,hè
神,B,n,O,礻,shén
仙,E,n,O,亻,xiān
仪,S,ng,O,亻,yí
从,S,p,O,人,cóng
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
一,S,m,O,一,yī
双,B,nr,O,又,shuāng
鸣,M,nr,B-Nature,鸟,míng
凤,E,nr,I-Nature,几,fèng
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
SPACE,S,x,O,UNK,UNK
屏,S,n,O,尸,píng
开,B,n,O,廾,kāi
金,E,n,B-Color,金,jīn
孔,B,nr,I-Color,子,kǒng
雀,E,nr,I-Color,隹,què
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
褥,B,n,O,衤,rù
隐,M,n,O,阝,yǐn
绣,E,n,O,纟,xiù
芙,B,n,B-Nature,艹,fú
蓉,E,n,I-Nature,艹,róng
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
兽,S,ng,B-Nature,丷,shòu
炉,S,n,O,火,lú
烟,S,n,O,火,yān
嫋,S,zg,O,女,niǎo
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
莲,B,n,B-Nature,艹,lián
台,E,n,O,口,tái
绦,B,n,O,纟,tāo
烛,E,n,O,火,zhú
吐,B,ns,O,口,tǔ
春,E,ns,B-Color,日,chūn
红,S,n,I-Color,纟,hóng
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
广,B,nt,O,广,guǎng
设,E,nt,O,讠,shè
珊,B,n,B-Nature,王,shān
瑚,E,n,I-Nature,王,hú
席,B,n,O,巾,xí
子,E,n,O,子,zǐ
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
环,B,n,O,王,huán
列,E,n,O,刂,liè
翠,S,nr,B-Color,羽,cuì
屏,B,n,I-Color,尸,píng
风,E,n,I-Color,风,fēng
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
花,S,v,B-Nature,艹,huā
烂,B,a,O,火,làn
熳,E,a,O,火,màn
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
LB,S,x,O,UNK,UNK
　,S,x,O,UNK,UNK
　,S,x,O,UNK,UNK
【,S,x,O,KUO,KUO
女,S,b,O,女,nǚ
冠,B,n,O,冖,guān
子,E,n,O,子,zǐ
】,S,x,O,KUO,KUO
马,B,n,B-Nature,马,mǎ
蹄,E,n,I-Nature,足,tí
笃,S,ag,O,竹,dǔ
速,S,ng,O,辶,sù
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
金,B,n,B-Color,金,jīn
花,E,n,I-Color,艹,huā
帽,B,n,O,巾,mào
族,E,n,O,方,zú
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
LB,S,x,O,UNK,UNK
　,S,x,O,UNK,UNK
　,S,x,O,UNK,UNK
【,S,x,O,KUO,KUO
前,B,n,O,刂,qián
腔,E,n,O,月,qiāng
】,S,x,O,KUO,KUO
又,S,d,O,又,yòu
将,S,d,O,寸,jiāng
彩,S,ng,B-Color,彡,cǎi
扇,S,q,I-Color,户,shàn
重,S,a,O,里,zhòng
遮,S,v,O,辶,zhē
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
金,B,i,B-Color,金,jīn
榜,M,i,I-Color,木,bǎng
题,M,i,O,页,tí
名,E,i,O,口,míng
