word,bound,flag,label,radical,pinyin
sep,sep,sep,sep,sep,sep
阮,B,nr,O,阝,ruǎn
郎,E,nr,O,阝,láng
要,S,v,O,覀,yào
攀,S,v,O,手,pān
花,B,n,O,艹,huā
洞,E,n,O,氵,dòng
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
碎,S,a,O,石,suì
娇,B,z,O,女,jiāo
啼,E,z,O,口,tí
月,B,t,O,月,yuè
底,E,t,O,广,dǐ
闻,B,nr,O,门,wén
莺,E,nr,B-Nature,艹,yīng
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
从,B,v,O,人,cóng
容,E,v,O,宀,róng
明,B,t,O,日,míng
宵,E,t,O,宀,xiāo
再,S,d,O,冂,zài
奉,S,v,O,大,fèng
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
LB,S,x,O,UNK,UNK
【,S,x,O,KUO,KUO
前,B,n,O,刂,qián
腔,E,n,O,月,qiāng
】,S,x,O,KUO,KUO
SPACE,S,x,O,UNK,UNK
眉,B,ns,O,目,méi
州,E,ns,O,川,zhōu
小,B,nr,O,小,xiǎo
锦,M,nr,O,钅,jǐn
新,E,nr,O,斤,xīn
退,S,v,B-Color,辶,tuì
红,S,a,I-Color,纟,hóng
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
织,B,v,O,纟,zhī
成,E,v,O,戈,chéng
断,B,n,O,斤,duàn
霞,E,n,O,雨,xiá
啼,S,v,O,口,tí
凤,S,nr,B-Nature,几,fèng
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
（,S,x,O,UNK,UNK
樱,B,n,O,木,yīng
桃,E,n,O,木,táo
笑,S,v,O,竹,xiào
介,S,v,O,人,jiè
）,S,x,O,UNK,UNK
SPACE,S,x,O,UNK,UNK
这,S,r,O,辶,zhè
分,B,v,O,刀,fēn
明,E,v,O,日,míng
桃,B,n,B-Nature,木,táo
源,E,n,O,氵,yuán
锦,B,ns,O,钅,jǐn
津,E,ns,O,氵,jīn
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
印,B,nz,O,卩,yìn
透,E,nz,O,辶,tòu
春,B,n,O,日,chūn
痕,E,n,O,疒,hén
一,B,n,O,一,yī
缝,E,n,O,纟,féng
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
（,S,x,O,UNK,UNK
玉,S,n,O,玉,yù
骂,S,v,O,马,mà
桃,S,n,O,木,táo
唱,S,v,O,口,chàng
）,S,x,O,UNK,UNK
SPACE,S,x,O,UNK,UNK
眼,S,n,O,目,yǎn
乜,B,v,O,乙,miē
斜,E,v,O,斗,xié
无,B,n,O,一,wú
端,E,n,O,立,duān
觑,S,v,O,见,qù
人,S,n,O,人,rén
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
这,B,r,O,辶,zhè
事,E,r,O,亅,shì
絮,S,v,O,糸,xù
他,S,r,O,亻,tā
何,B,d,O,亻,hé
用,E,d,O,用,yòng
？,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
轻,S,a,O,车,qīng
调,B,v,O,讠,tiáo
弄,E,v,O,廾,nòng
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
樱,B,n,O,木,yīng
桃,E,n,O,木,táo
嘴,S,n,O,口,zuǐ
那,B,r,O,阝,nà
些,E,r,O,二,xiē
尊,B,a,O,寸,zūn
重,E,a,O,里,zhòng
？,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
LB,S,x,O,UNK,UNK
【,S,x,O,KUO,KUO
阮,B,nr,O,阝,ruǎn
郎,E,nr,O,阝,láng
归,S,v,O,彐,guī
】,S,x,O,KUO,KUO
SPACE,S,x,O,UNK,UNK
春,B,n,O,日,chūn
光,E,n,O,儿,guāng
水,B,n,O,水,shuǐ
暖,E,n,O,日,nuǎn
翠,S,nr,B-Color,羽,cuì
芙,B,n,I-Color,艹,fú
蓉,E,n,I-Color,艹,róng
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
宛,B,v,O,宀,wǎn
转,E,v,O,车,zhuǎn
绣,S,v,O,纟,xiù
衾,S,g,O,衣,qīn
中,S,f,O,丨,zhōng
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
LB,S,x,O,UNK,UNK
【,S,x,O,KUO,KUO
鹊,B,ns,O,鸟,què
桥,E,ns,O,木,qiáo
仙,S,ng,O,亻,xiān
】,S,x,O,KUO,KUO
SPACE,S,x,O,UNK,UNK
花,B,i,B-Nature,艹,huā
转,M,i,O,车,zhuǎn
风,M,i,O,风,fēng
心,E,i,O,心,xīn
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
柳,S,n,B-Nature,木,liǔ
抬,B,v,O,扌,tái
烟,E,v,O,火,yān
眼,S,n,O,目,yǎn
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
着,S,uz,O,目,zhuó
处,S,n,O,夂,chǔ
红,B,z,B-Color,纟,hóng
霏,E,z,I-Color,雨,fēi
绿,S,a,B-Color,纟,lǜ
飐,S,zg,I-Color,风,zhǎn
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
琼,B,ns,O,王,qióng
楼,E,ns,O,木,lóu
珠,B,ns,O,王,zhū
阁,E,ns,O,门,gé
映,B,nr,O,日,yìng
春,M,nr,O,日,chūn
山,E,nr,O,山,shān
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
拂,S,v,O,扌,fú
仙,S,ng,O,亻,xiān
掌,B,nr,B-Color,手,zhǎng
翠,M,nr,I-Color,羽,cuì
华,E,nr,O,十,huá
浓,B,a,O,氵,nóng
淡,E,a,O,氵,dàn
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
LB,S,x,O,UNK,UNK
（,S,x,O,UNK,UNK
相,B,v,O,目,xiāng
见,E,v,O,见,jiàn
介,S,nr,O,人,jiè
）,S,x,O,UNK,UNK
（,S,x,O,UNK,UNK
三,S,m,O,一,sān
客,S,n,O,宀,kè
）,S,x,O,UNK,UNK
百,B,m,O,白,bǎi
年,E,m,O,干,nián
嘉,B,nr,O,口,jiā
礼,E,nr,O,礻,lǐ
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
未,B,v,O,木,wèi
获,E,v,O,艹,huò
少,S,a,O,小,shǎo
助,B,b,O,力,zhù
红,E,b,B-Color,纟,hóng
筵,B,n,I-Color,竹,yán
之,M,n,O,丶,zhī
费,E,n,O,贝,fèi
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
有,B,a,O,月,yǒu
愧,E,a,O,忄,kuì
朋,B,n,O,月,péng
情,E,n,O,忄,qíng
！,S,x,O,UNK,UNK
（,S,x,O,UNK,UNK
樱,B,n,O,木,yīng
桃,E,n,O,木,táo
将,B,n,O,寸,jiāng
酒,E,n,O,酉,jiǔ
上,S,f,O,一,shàng
）,S,x,O,UNK,UNK
雅,B,nz,O,隹,yǎ
杯,E,nz,B-Color,木,bēi
金,B,n,I-Color,金,jīn
作,M,n,O,亻,zuò
友,E,n,O,又,yǒu
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
团,B,n,O,囗,tuán
扇,E,n,O,户,shàn
玉,B,nr,O,玉,yù
为,M,nr,O,丶,wéi
人,E,nr,O,人,rén
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
LB,S,x,O,UNK,UNK
【,S,x,O,KUO,KUO
玉,B,ns,O,玉,yù
山,E,ns,O,山,shān
颓,S,n,O,页,tuí
】,S,x,O,KUO,KUO
SPACE,S,x,O,UNK,UNK
金,S,nr,B-Color,金,jīn
堂,B,n,I-Color,土,táng
客,E,n,O,宀,kè
至,S,p,O,至,zhì
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
下,S,f,O,一,xià
红,B,n,B-Color,纟,hóng
楼,E,n,I-Color,木,lóu
翠,S,ng,B-Color,羽,cuì
银,B,n,I-Color,钅,yín
篦,E,n,I-Color,竹,bì
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
荐,S,vg,O,艹,jiàn
芳,S,nr,O,艹,fāng
尘,B,n,O,小,chén
点,E,n,O,灬,diǎn
玉,B,nr,B-Color,玉,yù
青,E,nr,I-Color,青,qīng
綦,S,nr,I-Color,糸,qí
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
起,B,nz,O,走,qǐ
华,E,nz,O,十,huá
箔,B,n,O,竹,bó
押,M,n,O,扌,yā
丝,M,n,O,一,sī
珠,E,n,O,王,zhū
缀,S,v,O,纟,zhuì
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
LB,S,x,O,UNK,UNK
【,S,x,O,KUO,KUO
前,B,n,O,刂,qián
腔,E,n,O,月,qiāng
】,S,x,O,KUO,KUO
SPACE,S,x,O,UNK,UNK
（,S,x,O,UNK,UNK
三,S,m,O,一,sān
客,S,n,O,宀,kè
）,S,x,O,UNK,UNK
SPACE,S,x,O,UNK,UNK
美,S,j,O,八,měi
人,S,n,O,人,rén
云,B,n,O,二,yún
气,E,n,O,气,qì
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
傍,B,t,O,亻,bàng
秦,E,t,O,禾,qín
楼,S,n,O,木,lóu
玉,B,nr,O,玉,yù
叶,M,nr,O,口,yè
金,M,nr,B-Color,金,jīn
枝,E,nr,I-Color,木,zhī
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
印,B,ns,O,卩,yìn
春,M,ns,O,日,chūn
山,E,ns,O,山,shān
半,B,i,O,十,bàn
晕,M,i,O,日,yùn
新,M,i,O,斤,xīn
眉,E,i,O,目,méi
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
破,S,v,O,石,pò
朝,B,n,B-Nature,月,zhāo
花,E,n,I-Nature,艹,huā
一,B,m,O,一,yī
条,E,m,O,木,tiáo
轻,B,z,B-Color,车,qīng
翠,E,z,I-Color,羽,cuì
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
画,B,n,O,田,huà
梁,E,n,O,木,liáng
初,B,t,O,刀,chū
日,E,t,O,日,rì
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
似,S,d,O,亻,sì
绰,B,n,O,纟,chuò
约,E,n,O,纟,yuē
未,S,d,O,木,wèi
胜,S,v,O,月,shèng
罗,B,nrfg,O,罒,luó
绮,E,nrfg,O,纟,qǐ
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
柳,B,nr,B-Nature,木,liǔ
絮,E,nr,I-Nature,糸,xù
才,S,d,O,扌,cái
轻,B,a,O,车,qīng
丽,E,a,O,一,lì
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
透,B,v,O,辶,tòu
春,E,v,O,日,chūn
飞,S,n,O,飞,fēi
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
笑,S,v,O,竹,xiào
和,B,nr,O,口,hé
娇,M,nr,O,女,jiāo
语,E,nr,O,讠,yǔ
画,B,n,O,田,huà
屏,E,n,O,尸,píng
欹,S,e,O,欠,qī
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
LB,S,x,O,UNK,UNK
LB,S,x,O,UNK,UNK
【,S,x,O,KUO,KUO
前,B,n,O,刂,qián
腔,E,n,O,月,qiāng
】,S,x,O,KUO,KUO
（,S,x,O,UNK,UNK
十,B,m,O,十,shí
郎,E,m,O,阝,láng
）,S,x,O,UNK,UNK
SPACE,S,x,O,UNK,UNK
几,B,m,O,几,jī
年,E,m,O,干,nián
排,B,v,O,扌,pái
比,E,v,O,比,bǐ
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
这,S,r,O,辶,zhè
姻,B,n,O,女,yīn
缘,E,n,O,纟,yuán
十,B,nz,O,十,shí
字,E,nz,O,子,zì
诗,B,n,O,讠,shī
媒,E,n,O,女,méi
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
遇,S,v,O,辶,yù
仙,S,ng,O,亻,xiān
媛,S,x,O,女,yuàn
济,S,j,O,氵,jì
北,S,f,O,匕,běi
追,B,v,O,辶,zhuī
陪,E,v,O,阝,péi
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
袅,B,i,O,衣,niǎo
烟,E,i,O,火,yān
丝,B,n,O,一,sī
竹,E,n,O,竹,zhú
西,B,nr,O,覀,xī
歌,E,nr,O,欠,gē
吹,S,v,O,口,chuī
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
忘,S,v,O,心,wàng
京,B,nz,O,亠,jīng
华,E,nz,O,十,huá
留,B,v,O,田,liú
滞,E,v,O,氵,zhì
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
尽,B,i,O,尸,jìn
百,M,i,O,白,bǎi
媚,M,i,O,女,mèi
天,M,i,O,大,tiān
应,M,i,O,广,yīng
乞,M,i,O,乙,qǐ
与,E,i,O,一,yǔ
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
且,S,c,O,一,qiě
自,B,v,O,自,zì
停,E,v,O,亻,tíng
丝,B,n,O,一,sī
骑,E,n,O,马,qí
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
彩,B,nz,B-Color,彡,cǎi
云,M,nz,I-Color,二,yún
飞,E,nz,O,飞,fēi
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
银,B,nr,B-Color,钅,yín
蝉,E,nr,I-Color,虫,chán
压,B,n,O,厂,yā
酒,E,n,O,酉,jiǔ
拚,B,v,O,扌,pàn
如,E,v,O,女,rú
泥,S,n,O,氵,ní
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
LB,S,x,O,UNK,UNK
【,S,x,O,KUO,KUO
前,B,n,O,刂,qián
腔,E,n,O,月,qiāng
】,S,x,O,KUO,KUO
SPACE,S,x,O,UNK,UNK
瑞,B,nr,O,王,ruì
香,E,nr,O,香,xiāng
膏,S,v,O,月,gāo
帐,S,q,O,巾,zhàng
碧,S,ng,B-Color,石,bì
初,S,f,O,刀,chū
垂,S,v,O,土,chuí
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
玉,S,n,O,玉,yù
腰,S,n,O,月,yāo
春,S,tg,O,日,chūn
茜,S,nr,B-Color,艹,qiàn
红,S,a,I-Color,纟,hóng
新,S,a,O,斤,xīn
试,S,v,O,讠,shì
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
喜,S,v,O,口,xǐ
氤,B,n,O,气,yīn
氲,E,n,O,气,yūn
人,S,n,O,人,rén
醉,S,v,O,酉,zuì
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
笑,S,v,O,竹,xiào
低,B,v,O,亻,dī
徊,E,v,O,彳,huái
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
从,S,p,O,人,cóng
郎,B,nr,O,阝,láng
更,M,nr,O,曰,gēng
索,E,nr,O,糸,suǒ
缕,S,q,O,纟,lǚ
金,B,nz,B-Color,金,jīn
杯,E,nz,I-Color,木,bēi
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
LB,S,x,O,UNK,UNK
【,S,x,O,KUO,KUO
朱,B,nr,O,木,zhū
奴,M,nr,O,女,nú
儿,E,nr,O,儿,ér
】,S,x,O,KUO,KUO
SPACE,S,x,O,UNK,UNK
好,B,l,O,女,hǎo
男,M,l,O,田,nán
儿,E,l,O,儿,ér
芙,B,n,B-Nature,艹,fú
蓉,E,n,I-Nature,艹,róng
俊,S,nr,O,亻,jùn
姿,S,n,O,女,zī
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
争,S,v,O,刀,zhēng
声,B,n,O,士,shēng
价,E,n,O,亻,jià
锦,B,n,O,钅,jǐn
绣,E,n,O,纟,xiù
篇,S,m,O,竹,piān
堆,S,v,O,土,duī
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
（,S,x,O,UNK,UNK
合,S,v,O,口,hé
）,S,x,O,UNK,UNK
SPACE,S,x,O,UNK,UNK
看,S,v,O,目,kàn
封,B,v,O,寸,fēng
诰,E,v,O,讠,gào
钿,S,g,O,钅,diàn
轴,S,n,O,车,zhóu
鸾,S,nr,O,鸟,luán
回,S,v,O,囗,huí
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
还,S,d,O,辶,huán
比,B,n,O,比,bǐ
翼,E,n,O,羽,yì
天,B,ns,O,大,tiān
池,E,ns,O,氵,chí
奋,B,v,O,大,fèn
飞,E,v,O,飞,fēi
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
LB,S,x,O,UNK,UNK
【,S,x,O,KUO,KUO
尾,B,n,O,尸,wěi
声,E,n,O,士,shēng
】,S,x,O,KUO,KUO
SPACE,S,x,O,UNK,UNK
（,S,x,O,UNK,UNK
十,B,m,O,十,shí
郎,E,m,O,阝,láng
）,S,x,O,UNK,UNK
SPACE,S,x,O,UNK,UNK
红,B,nr,B-Color,纟,hóng
林,M,nr,I-Color,木,lín
春,E,nr,O,日,chūn
殿,S,n,O,殳,diàn
转,S,v,O,车,zhuǎn
霏,B,z,O,雨,fēi
微,E,z,O,彳,wēi
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
归,B,nr,O,彐,guī
轩,E,nr,O,车,xuān
动,S,n,O,力,dòng
暮,B,n,O,日,mù
云,E,n,O,二,yún
凝,B,v,O,冫,níng
睇,E,v,O,目,dì
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
（,S,x,O,UNK,UNK
三,S,m,O,一,sān
客,S,n,O,宀,kè
）,S,x,O,UNK,UNK
十,B,m,O,十,shí
郎,E,m,O,阝,láng
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
明,B,t,O,日,míng
日,E,t,O,日,rì
元,B,t,O,二,yuán
宵,E,t,O,宀,xiāo
佳,B,n,O,亻,jiā
节,E,n,O,艹,jié
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
圣,B,t,O,土,shèng
上,E,t,O,一,shàng
敕,S,ng,O,攵,chì
赐,S,v,O,贝,cì
烧,S,v,O,火,shāo
灯,S,n,O,火,dēng
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
灯,B,n,O,火,dēng
市,E,n,O,巾,shì
最,B,a,O,曰,zuì
盛,E,a,O,皿,shèng
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
明,B,t,O,日,míng
夕,E,t,O,夕,xī
好,S,a,O,女,hǎo
同,S,c,O,口,tóng
郡,B,n,O,阝,jùn
主,E,n,O,丶,zhǔ
游,B,n,O,氵,yóu
玩,E,n,O,王,wán
一,B,m,O,一,yī
会,E,m,O,人,huì
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
俺,B,r,O,亻,ǎn
们,E,r,O,亻,mén
朋,B,n,O,月,péng
友,E,n,O,又,yǒu
不,B,c,O,一,bù
便,E,c,O,亻,biàn
相,B,v,O,目,xiāng
从,E,v,O,人,cóng
了,S,ul,O,乙,liǎo
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
SPACE,S,x,O,UNK,UNK
可,B,c,O,口,kě
怕,E,c,O,忄,pà
金,B,nr,O,金,jīn
吾,M,nr,O,口,wú
玉,E,nr,O,玉,yù
漏,S,v,O,氵,lòu
催,S,v,O,亻,cuī
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
（,S,x,O,UNK,UNK
三,S,m,O,一,sān
客,S,ng,O,宀,kè
下,S,f,O,一,xià
）,S,x,O,UNK,UNK
LB,S,x,O,UNK,UNK
翠,B,nr,B-Color,羽,cuì
气,M,nr,I-Color,气,qì
春,E,nr,O,日,chūn
浮,S,v,O,氵,fú
玉,B,nr,O,玉,yù
洞,M,nr,O,氵,dòng
霞,E,nr,O,雨,xiá
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
王,B,nr,O,王,wáng
孙,E,nr,O,子,sūn
去,B,t,O,厶,qù
后,E,t,O,口,hòu
碧,S,ng,B-Color,石,bì
桃,B,n,I-Color,木,táo
花,E,n,I-Color,艹,huā
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
LB,S,x,O,UNK,UNK
香,B,n,O,香,xiāng
风,E,n,O,风,fēng
醉,B,i,O,酉,zuì
逐,M,i,O,辶,zhú
乘,M,i,O,丿,chéng
鸾,M,i,B-Nature,鸟,luán
影,E,i,O,彡,yǐng
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
锦,B,n,O,钅,jǐn
帐,E,n,O,巾,zhàng
三,B,m,O,一,sān
千,E,m,O,十,qiān
阿,B,nr,O,阝,ā
母,E,nr,O,母,mǔ
家,S,q,O,宀,jiā
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
LB,S,x,O,UNK,UNK
LB,S,x,O,UNK,UNK
LB,S,x,O,UNK,UNK
LB,S,x,O,UNK,UNK
第,B,m,O,竹,dì
十,M,m,O,十,shí
七,E,m,O,一,qī
出,S,v,O,凵,chū
　,S,x,O,UNK,UNK
拾,S,v,O,扌,shí
箫,S,ng,O,竹,xiāo
LB,S,x,O,UNK,UNK
【,S,x,O,KUO,KUO
点,S,m,O,灬,diǎn
绛,S,b,O,纟,jiàng
唇,S,ng,O,口,chún
】,S,x,O,KUO,KUO
SPACE,S,x,O,UNK,UNK
（,S,x,O,UNK,UNK
内,B,n,O,冂,nèi
官,E,n,O,宀,guān
严,B,nr,O,一,yán
遵,M,nr,O,辶,zūn
美,E,nr,O,八,měi
上,S,f,O,一,shàng
）,S,x,O,UNK,UNK
SPACE,S,x,O,UNK,UNK
万,B,m,O,一,wàn
点,E,m,O,灬,diǎn
星,S,n,O,日,xīng
悬,S,v,O,心,xuán
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
九,B,nr,O,丿,jiǔ
光,M,nr,O,儿,guāng
霞,E,nr,O,雨,xiá
见,S,v,O,见,jiàn
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
芙,B,n,B-Nature,艹,fú
蓉,E,n,I-Nature,艹,róng
殿,S,n,O,殳,diàn
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
上,S,f,O,一,shàng
元,S,m,O,二,yuán
灯,B,n,O,火,dēng
树,E,n,B-Nature,木,shù
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
晻,S,yg,O,日,àn
映,S,v,O,日,yìng
黄,S,a,B-Color,黄,huáng
罗,B,n,I-Color,罒,luó
扇,E,n,I-Color,户,shàn
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
海,B,n,B-Color,氵,hǎi
色,E,n,I-Color,色,sè
红,B,nr,B-Color,纟,hóng
云,E,nr,I-Color,二,yún
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
玉,B,nr,O,玉,yù
班,E,nr,O,王,bān
深,B,v,O,氵,shēn
护,E,v,O,扌,hù
从,S,p,O,人,cóng
龙,B,n,B-Nature,龙,lóng
宴,E,n,O,宀,yàn
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
LB,S,x,O,UNK,UNK
龙,B,nr,B-Nature,龙,lóng
衔,E,nr,O,行,xián
火,B,n,B-Nature,火,huǒ
树,E,n,I-Nature,木,shù
千,B,m,O,十,qiān
重,E,m,O,里,zhòng
焰,S,n,O,火,yàn
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
凤,B,nr,B-Nature,几,fèng
吐,E,nr,O,口,tǔ
莲,B,n,B-Nature,艹,lián
花,E,n,I-Nature,艹,huā
万,B,nr,O,一,wàn
寿,M,nr,O,寸,shòu
春,E,nr,O,日,chūn
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
长,S,a,O,长,cháng
想,S,v,O,心,xiǎng
去,S,v,O,厶,qù
青,B,ns,B-Color,青,qīng
城,M,ns,I-Color,土,chéng
山,E,ns,I-Color,山,shān
度,B,n,O,广,dù
日,E,n,O,日,rì
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
暂,S,d,O,日,zàn
挂,S,v,O,扌,guà
了,S,ul,O,乙,liǎo
紫,B,nr,B-Color,糸,zǐ
薇,E,nr,I-Color,艹,wēi
垣,S,ng,I-Color,土,yuán
一,B,n,O,一,yī
星,E,n,O,日,xīng
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
拥,B,v,O,扌,yōng
护,E,v,O,扌,hù
龙,B,nr,B-Nature,龙,lóng
颜,E,nr,O,页,yán
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
周,B,nr,O,口,zhōu
旋,E,nr,O,方,xuán
豹,S,n,B-Nature,豸,bào
尾,S,n,I-Nature,尸,wěi
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
庭,B,v,O,广,tíng
开,E,v,O,廾,kāi
菡,B,n,B-Nature,艹,hàn
萏,E,n,I-Nature,艹,dàn
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
荧,B,z,O,艹,yíng
荧,E,z,O,艹,yíng
华,B,nr,O,十,huá
岳,E,nr,O,山,yuè
明,B,nr,O,日,míng
星,E,nr,O,日,xīng
；,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
洞,S,n,O,氵,dòng
绕,S,v,O,纟,rào
筼,S,x,O,竹,yún
