word,bound,flag,label,radical,pinyin
偃,S,ns,O,亻,yǎn
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
看,S,v,O,目,kàn
神,B,n,O,礻,shén
兵,E,n,O,八,bīng
按,S,p,O,扌,àn
垒,S,v,O,土,lěi
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
贵,S,a,O,贝,guì
相,B,v,O,目,xiāng
行,E,v,O,行,háng
边,S,d,O,辶,biān
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
武,B,n,O,止,wǔ
帐,E,n,O,巾,zhàng
文,S,n,O,文,wén
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
玉,B,ns,O,玉,yù
关,E,ns,O,丷,guān
花,B,n,B-Nature,艹,huā
舞,E,n,O,夕,wǔ
大,B,nz,O,大,dà
唐,E,nz,O,口,táng
年,S,m,O,干,nián
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
LB,S,x,O,UNK,UNK
剩,B,v,O,刂,shèng
有,E,v,O,月,yǒu
丹,B,nr,B-Color,丿,dān
书,M,nr,I-Color,乙,shū
藏,E,nr,O,艹,cáng
虎,B,nz,B-Nature,虍,hǔ
豹,E,nz,I-Nature,豸,bào
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
非,S,h,O,非,fēi
贪,S,i,O,贝,tān
白,B,n,B-Color,白,bái
首,E,n,I-Color,首,shǒu
画,S,n,O,田,huà
麒,B,n,B-Nature,鹿,qí
麟,E,n,I-Nature,鹿,lín
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
LB,S,x,O,UNK,UNK
【,S,x,O,KUO,KUO
生,B,vn,O,生,shēng
查,E,vn,O,木,chá
子,S,n,O,子,zǐ
】,S,x,O,KUO,KUO
SPACE,S,x,O,UNK,UNK
（,S,x,O,UNK,UNK
十,B,m,O,十,shí
郎,E,m,O,阝,láng
上,S,f,O,一,shàng
）,S,x,O,UNK,UNK
SPACE,S,x,O,UNK,UNK
燕,B,nr,B-Nature,灬,yàn
支,M,nr,O,支,zhī
锦,E,nr,O,钅,jǐn
欲,S,d,O,欠,yù
燃,S,v,O,火,rán
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
马,B,n,B-Nature,马,mǎ
色,E,n,O,色,sè
尘,B,i,O,小,chén
初,M,i,O,刀,chū
倦,E,i,O,亻,juàn
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
相,B,n,O,目,xiāng
府,E,n,O,广,fǔ
动,B,n,O,力,dòng
珠,E,n,O,王,zhū
衡,S,v,O,行,héng
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
帅,B,nr,O,巾,shuài
幕,E,nr,O,巾,mù
开,S,v,O,廾,kāi
红,B,n,B-Color,纟,hóng
荐,E,n,I-Color,艹,jiàn
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
LB,S,x,O,UNK,UNK
（,S,x,O,UNK,UNK
黄,B,n,O,黄,huáng
裳,E,n,O,衣,cháng
）,S,x,O,UNK,UNK
久,B,v,O,丿,jiǔ
闻,E,v,O,门,wén
李,S,nr,O,木,lǐ
状,B,n,O,犬,zhuàng
元,E,n,O,二,yuán
玉,B,nr,O,玉,yù
堂,E,nr,O,土,táng
仙,B,n,O,亻,xiān
品,E,n,O,口,pǐn
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
何,B,nr,O,亻,hé
缘,E,nr,O,纟,yuán
紫,B,nr,B-Color,糸,zǐ
塞,E,nr,I-Color,土,sāi
参,B,n,O,厶,cān
军,E,n,O,冖,jūn
？,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
LB,S,x,O,UNK,UNK
【,S,x,O,KUO,KUO
琐,S,ag,O,王,suǒ
窗,S,ng,O,穴,chuāng
郎,S,ng,O,阝,láng
】,S,x,O,KUO,KUO
SPACE,S,x,O,UNK,UNK
佐,S,vg,O,亻,zuǒ
皇,B,n,O,白,huáng
朝,E,n,O,月,zhāo
凤,S,nr,B-Nature,几,fèng
沚,S,zg,O,氵,zhǐ
龙,S,n,B-Nature,龙,lóng
躔,S,g,O,足,chán
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
近,B,t,O,辶,jìn
三,E,t,O,一,sān
台,B,n,O,口,tái
尺,E,n,O,尸,chǐ
五,B,t,O,二,wǔ
天,E,t,O,大,tiān
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
青,B,nr,B-Color,青,qīng
槐,E,nr,I-Color,木,huái
绕,S,v,O,纟,rào
阁,S,ng,O,门,gé
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
细,B,n,B-Nature,纟,xì
柳,E,n,I-Nature,木,liǔ
传,B,n,O,亻,chuán
边,E,n,O,辶,biān
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
看,B,v,O,目,kàn
飞,E,v,B-Nature,飞,fēi
熊,B,n,I-Nature,灬,xióng
绣,E,n,O,纟,xiù
帽,S,n,O,巾,mào
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
投,B,n,O,扌,tóu
壶,E,n,O,士,hú
羽,B,n,O,羽,yǔ
扇,E,n,O,户,shàn
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
（,S,x,O,UNK,UNK
合,S,v,O,口,hé
）,S,x,O,UNK,UNK
SPACE,S,x,O,UNK,UNK
文,B,nr,O,文,wén
昌,E,nr,O,日,chāng
武,B,n,O,止,wǔ
库,E,n,O,广,kù
参,B,v,O,厶,cān
华,E,v,O,十,huá
选,S,v,O,辶,xuǎn
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
销,B,n,O,钅,xiāo
金,E,n,B-Color,金,jīn
甲,S,n,I-Color,田,jiǎ
太,B,ns,O,大,tài
平,E,ns,O,干,píng
无,B,nz,O,一,wú
战,E,nz,O,戈,zhàn
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
LB,S,x,O,UNK,UNK
（,S,x,O,UNK,UNK
黄,B,n,O,黄,huáng
裳,E,n,O,衣,cháng
）,S,x,O,UNK,UNK
老,B,nr,O,耂,lǎo
夫,E,nr,O,大,fū
拖,B,n,B-Color,扌,tuō
金,E,n,I-Color,金,jīn
报,B,v,O,扌,bào
主,E,v,O,丶,zhǔ
之,B,r,O,丶,zhī
身,E,r,O,身,shēn
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
衣,B,nr,O,衣,yī
锦,E,nr,O,钅,jǐn
归,B,nr,O,彐,guī
田,E,nr,O,田,tián
之,S,u,O,丶,zhī
日,S,m,O,日,rì
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
LB,S,x,O,UNK,UNK
【,S,x,O,KUO,KUO
前,B,n,O,刂,qián
腔,E,n,O,月,qiāng
】,S,x,O,KUO,KUO
SPACE,S,x,O,UNK,UNK
爱,S,v,O,爫,ài
仙,B,n,O,亻,xiān
郎,E,n,O,阝,láng
玉,B,n,O,玉,yù
态,E,n,O,心,tài
华,S,j,O,十,huá
年,S,m,O,干,nián
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
步,S,n,O,止,bù
青,B,ns,B-Color,青,qīng
云,E,ns,I-Color,二,yún
出,S,v,O,凵,chū
紫,B,n,B-Color,糸,zǐ
烟,E,n,I-Color,火,yān
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
LB,S,x,O,UNK,UNK
【,S,x,O,KUO,KUO
前,B,n,O,刂,qián
腔,E,n,O,月,qiāng
】,S,x,O,KUO,KUO
SPACE,S,x,O,UNK,UNK
SPACE,S,x,O,UNK,UNK
黄,B,n,B-Color,黄,huáng
扉,E,n,I-Color,户,fēi
贵,B,n,O,贝,guì
品,E,n,O,口,pǐn
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
紫,B,nr,B-Color,糸,zǐ
禁,M,nr,I-Color,示,jīn
名,M,nr,O,口,míng
贤,E,nr,O,贝,xián
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
看,S,v,O,目,kàn
金,S,b,B-Color,金,jīn
泥,S,n,I-Color,氵,ní
诏,S,ng,O,讠,zhào
下,S,f,O,一,xià
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
玉,B,n,O,玉,yù
门,E,n,O,门,mén
春,S,tg,O,日,chūn
遍,S,q,O,辶,biàn
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
（,S,x,O,UNK,UNK
合,B,v,O,口,hé
前,E,v,O,刂,qián
）,S,x,O,UNK,UNK
LB,S,x,O,UNK,UNK
【,S,x,O,KUO,KUO
前,B,n,O,刂,qián
腔,E,n,O,月,qiāng
】,S,x,O,KUO,KUO
SPACE,S,x,O,UNK,UNK
（,S,x,O,UNK,UNK
黄,B,n,O,黄,huáng
裳,E,n,O,衣,cháng
、,S,x,O,UNK,UNK
十,B,m,O,十,shí
郎,E,m,O,阝,láng
）,S,x,O,UNK,UNK
SPACE,S,x,O,UNK,UNK
动,B,n,O,力,dòng
金,E,n,B-Color,金,jīn
麾,B,n,I-Color,麻,huī
都,E,n,O,阝,dū
护,B,v,O,扌,hù
临,E,v,O,丨,lín
边,S,d,O,辶,biān
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
哨,S,ng,O,口,shào
烧,S,v,O,火,shāo
羌,S,nr,O,八,qiāng
猎,S,ng,O,犭,liè
左,B,nr,O,工,zuǒ
贤,E,nr,O,贝,xián
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
黄,B,nr,B-Color,黄,huáng
云,E,nr,I-Color,二,yún
气,B,n,O,气,qì
色,E,n,O,色,sè
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
紫,B,nt,B-Color,糸,zǐ
电,E,nt,I-Color,田,diàn
风,B,n,O,风,fēng
烟,E,n,O,火,yān
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
把,S,p,O,扌,bǎ
卢,B,nr,O,卜,lú
龙,E,nr,O,龙,lóng
径,B,d,O,彳,jìng
断,E,d,O,斤,duàn
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
白,B,nr,B-Color,白,bái
狼,E,nr,I-Color,犭,láng
歌,B,n,O,欠,gē
献,E,n,O,犬,xiàn
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
（,S,x,O,UNK,UNK
合,B,v,O,口,hé
前,E,v,O,刂,qián
）,S,x,O,UNK,UNK
LB,S,x,O,UNK,UNK
金,B,nr,B-Color,金,jīn
戈,E,nr,I-Color,戈,gē
未,S,d,O,木,wèi
偃,B,i,O,亻,yǎn
不,M,i,O,一,bù
言,M,i,O,言,yán
家,E,i,O,宀,jiā
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
弦,S,n,O,弓,xián
管,S,v,O,竹,guǎn
纷,B,z,O,纟,fēn
纭,E,z,O,纟,yún
杂,S,a,O,木,zá
暮,S,ag,O,日,mù
笳,S,g,O,竹,jiā
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
LB,S,x,O,UNK,UNK
关,B,ns,O,丷,guān
山,E,ns,O,山,shān
海,B,s,O,氵,hǎi
上,E,s,O,一,shàng
飞,S,n,O,飞,fēi
明,B,t,O,日,míng
月,E,t,O,月,yuè
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
乡,B,n,O,乙,xiāng
思,E,n,O,心,sī
天,B,s,O,大,tiān
边,E,s,O,辶,biān
梦,S,n,O,木,mèng
落,B,n,B-Color,艹,là
花,E,n,I-Color,艹,huā
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
LB,S,x,O,UNK,UNK
LB,S,x,O,UNK,UNK
LB,S,x,O,UNK,UNK
第,B,m,O,竹,dì
二,M,m,O,二,èr
十,M,m,O,十,shí
七,E,m,O,一,qī
出,S,v,O,凵,chū
　,S,x,O,UNK,UNK
幽,B,n,O,幺,yōu
思,E,n,O,心,sī
LB,S,x,O,UNK,UNK
【,S,x,O,KUO,KUO
虞,B,nr,O,虍,yú
美,M,nr,O,八,měi
人,E,nr,O,人,rén
】,S,x,O,KUO,KUO
（,S,x,O,UNK,UNK
樱,B,n,O,木,yīng
桃,E,n,O,木,táo
、,S,x,O,UNK,UNK
小,B,nr,O,小,xiǎo
玉,E,nr,O,玉,yù
上,S,f,O,一,shàng
）,S,x,O,UNK,UNK
SPACE,S,x,O,UNK,UNK
锦,S,ns,B-Nature,钅,jǐn
莺,B,i,I-Nature,艹,yīng
啼,E,i,O,口,tí
碎,S,a,O,石,suì
落,B,n,B-Nature,艹,là
花,E,n,I-Nature,艹,huā
风,S,n,O,风,fēng
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
睡,S,v,O,目,shuì
软,S,a,O,车,ruǎn
金,B,n,B-Color,金,jīn
泥,E,n,I-Color,氵,ní
凤,S,nr,B-Nature,几,fèng
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
浅,B,nr,O,氵,qiǎn
眉,M,nr,O,目,méi
微,E,nr,O,彳,wēi
敛,B,v,O,攵,liǎn
注,E,v,O,氵,zhù
檀,S,nr,B-Nature,木,tán
轻,S,a,O,车,qīng
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
一,S,m,O,一,yī
奁,S,g,O,大,lián
春,B,nr,O,日,chūn
絮,E,nr,O,糸,xù
残,B,n,O,歹,cán
梦,E,n,O,木,mèng
悔,S,vg,O,忄,huǐ
多,B,n,O,夕,duō
情,E,n,O,忄,qíng
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
LB,S,x,O,UNK,UNK
［,S,x,O,UNK,UNK
菩,B,n,O,艹,pú
萨,E,n,O,艹,sà
蛮,S,d,O,虫,mán
］,S,x,O,UNK,UNK
玉,B,nr,O,玉,yù
钗,E,nr,O,钅,chāi
风,B,n,O,风,fēng
动,E,n,O,力,dòng
春,S,tg,O,日,chūn
幡,S,ng,O,巾,fān
急,S,v,O,心,jí
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
海,B,n,B-Nature,氵,hǎi
棠,E,n,I-Nature,木,táng
浓,B,v,O,氵,nóng
露,E,v,O,雨,lòu
胭,B,n,O,月,yān
脂,E,n,O,月,zhī
泣,S,ng,O,氵,qì
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
香,B,ns,O,香,xiāng
阁,E,ns,O,门,gé
掩,S,v,O,扌,yǎn
芙,B,n,B-Nature,艹,fú
蓉,E,n,I-Nature,艹,róng
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
画,B,n,O,田,huà
屏,E,n,O,尸,píng
山,S,n,O,山,shān
几,B,m,O,几,jī
重,E,m,O,里,zhòng
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
照,B,n,O,灬,zhào
花,E,n,B-Nature,艹,huā
前,B,f,O,刂,qián
后,E,f,O,口,hòu
镜,S,ng,O,钅,jìng
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
花,B,n,B-Nature,艹,huā
面,E,n,O,面,miàn
红,S,n,B-Color,纟,hóng
相,B,v,I-Color,目,xiāng
映,E,v,O,日,yìng
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
LB,S,x,O,UNK,UNK
【,S,x,O,KUO,KUO
好,B,n,O,女,hǎo
事,E,n,O,亅,shì
近,S,a,O,辶,jìn
】,S,x,O,KUO,KUO
可,B,v,O,口,kě
怜,E,v,O,忄,lián
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
为,S,p,O,丶,wéi
甚,B,d,O,甘,shèn
暗,E,d,O,日,àn
捻,S,v,O,扌,niǎn
金,B,n,B-Color,金,jīn
线,E,n,I-Color,纟,xiàn
？,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
春,S,tg,O,日,chūn
过,S,ug,O,辶,guò
了,S,ul,O,乙,liǎo
宝,B,nr,O,宀,bǎo
花,M,nr,B-Nature,艹,huā
阑,E,nr,O,门,lán
前,B,f,O,刂,qián
面,E,f,O,面,miàn
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
会,B,n,O,人,huì
心,E,n,O,心,xīn
人,B,n,O,人,rén
儿,E,n,O,儿,ér
去,S,v,O,厶,qù
远,S,a,O,辶,yuǎn
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
便,S,d,O,亻,biàn
看,S,v,O,目,kàn
花,S,v,B-Nature,艹,huā
满,B,d,O,氵,mǎn
眼,E,d,O,目,yǎn
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
镇,S,n,O,钅,zhèn
日,S,m,O,日,rì
无,B,c,O,一,wú
言,E,c,O,言,yán
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
LB,S,x,O,UNK,UNK
【,S,x,O,KUO,KUO
锦,S,ng,O,钅,jǐn
缠,B,v,O,纟,chán
道,E,v,O,辶,dào
】,S,x,O,KUO,KUO
尽,S,v,O,尸,jìn
红,B,nr,B-Color,纟,hóng
笙,M,nr,I-Color,竹,shēng
玉,E,nr,O,玉,yù
串,S,v,O,丨,chuàn
隐,S,v,O,阝,yǐn
花,B,n,B-Nature,艹,huā
丛,E,n,I-Nature,一,cóng
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
把,S,p,O,扌,bǎ
萧,B,nr,O,艹,xiāo
娘,E,nr,O,女,niáng
送,S,v,O,辶,sòng
上,S,f,O,一,shàng
秋,B,nr,O,禾,qiū
千,E,nr,O,十,qiān
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
还,S,d,O,辶,huán
做,B,v,O,亻,zuò
作,E,v,O,亻,zuò
百,B,d,O,白,bǎi
般,E,d,O,舟,bān
消,B,v,O,氵,xiāo
遣,E,v,O,辶,qiǎn
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
怎,S,r,O,心,zěn
只,S,d,O,口,zhī
为,B,v,O,丶,wéi
断,E,v,O,斤,duàn
红,B,n,B-Color,纟,hóng
裙,E,n,I-Color,衤,qún
片,S,q,O,片,piàn
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
心,S,n,O,心,xīn
乱,S,d,O,乙,luàn
落,B,n,B-Nature,艹,là
花,E,n,I-Nature,艹,huā
前,S,f,O,刂,qián
？,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
（,S,x,O,UNK,UNK
背,B,n,O,月,bèi
介,E,n,O,人,jiè
）,S,x,O,UNK,UNK
粉,S,n,B-Color,米,fěn
腰,S,n,I-Color,月,yāo
香,S,a,O,香,xiāng
SPACE,S,x,O,UNK,UNK
惯,S,v,O,忄,guàn
了,S,ul,O,乙,liǎo
着,S,uz,O,目,zhuó
人,S,n,O,人,rén
怜,S,vg,O,忄,lián
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
LB,S,x,O,UNK,UNK
【,S,x,O,KUO,KUO
古,S,a,O,口,gǔ
轮,B,n,O,车,lún
台,E,n,O,口,tái
】,S,x,O,KUO,KUO
乳,B,n,B-Nature,乚,rǔ
禽,E,n,I-Nature,人,qín
偷,S,v,O,亻,tōu
眄,S,vg,O,目,miǎn
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
海,B,n,B-Nature,氵,hǎi
棠,E,n,I-Nature,木,táng
红,S,a,B-Color,纟,hóng
颤,S,v,I-Color,页,chàn
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
到,S,v,O,刂,dào
如,B,t,O,女,rú
今,E,t,O,人,jīn
惜,S,vg,O,忄,xī
与,S,p,O,一,yǔ
金,B,n,B-Color,金,jīn
鞭,E,n,I-Color,革,biān
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
不,B,d,O,一,bù
曾,E,d,O,曰,zēng
留,B,v,O,田,liú
恋,E,v,O,心,liàn
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
青,B,n,B-Color,青,qīng
衫,E,n,I-Color,衤,shān
事,B,n,O,亅,shì
业,E,n,O,一,yè
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
怎,S,r,O,心,zěn
教,B,n,O,攵,jiào
长,E,n,O,长,cháng
抱,S,v,O,扌,bào
翠,S,ng,B-Color,羽,cuì
窝,S,n,I-Color,穴,wō
眠,S,vg,O,目,mián
？,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
爱,S,v,O,爫,ài
月,S,m,O,月,yuè
移,B,n,O,禾,yí
琴,E,n,O,王,qín
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
羞,B,n,B-Nature,羊,xiū
花,E,n,I-Nature,艹,huā
却,S,d,O,卩,què
扇,S,q,O,户,shàn
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
独,B,d,O,犭,dú
自,E,d,O,自,zì
怨,S,v,O,心,yuàn
啼,S,v,O,口,tí
鹃,S,x,O,鸟,juān
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
何,B,c,O,亻,hé
时,E,c,O,日,shí
见,S,v,O,见,jiàn
？,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
消,B,v,O,氵,xiāo
洒,E,v,O,氵,sǎ
翠,B,nr,B-Color,羽,cuì
花,M,nr,I-Color,艹,huā
钿,E,nr,O,钅,diàn
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
LB,S,x,O,UNK,UNK
【,S,x,O,KUO,KUO
尾,B,n,O,尸,wěi
声,E,n,O,士,shēng
】,S,x,O,KUO,KUO
SPACE,S,x,O,UNK,UNK
燕,B,nz,B-Nature,灬,yàn
支,E,nz,O,支,zhī
难,B,d,O,隹,nán
道,E,d,O,辶,dào
去,B,t,O,厶,qù
经,M,t,O,纟,jīng
年,E,t,O,干,nián
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
且,S,c,O,一,qiě
讨,S,v,O,讠,tǎo
个,S,q,O,人,gè
平,B,a,O,干,píng
安,E,a,O,宀,ān
信,S,n,O,亻,xìn
便,S,d,O,亻,biàn
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
LB,S,x,O,UNK,UNK
春,B,n,O,日,chūn
空,E,n,O,穴,kōng
游,B,n,B-Nature,氵,yóu
鸟,E,n,I-Nature,鸟,niǎo
半,S,m,O,十,bàn
藏,S,j,O,艹,cáng
云,S,n,O,二,yún
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
春,S,tg,O,日,chūn
尽,S,v,O,尸,jìn
香,B,n,O,香,xiāng
闺,E,n,O,门,guī
恋,S,v,O,心,liàn
绣,S,v,O,纟,xiù
纹,S,ng,O,纟,wén
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
LB,S,x,O,UNK,UNK
LB,S,x,O,UNK,UNK
LB,S,x,O,UNK,UNK
第,B,m,O,竹,dì
二,M,m,O,二,èr
十,M,m,O,十,shí
八,E,m,O,八,bā
出,S,v,O,凵,chū
　,S,x,O,UNK,UNK
夷,S,ng,O,大,yí
讧,S,g,O,讠,hòng
LB,S,x,O,UNK,UNK
【,S,x,O,KUO,KUO
一,B,i,O,一,yī
枝,M,i,O,木,zhī
花,E,i,O,艹,huā
】,S,x,O,KUO,KUO
SPACE,S,x,O,UNK,UNK
（,S,x,O,UNK,UNK
吐,B,ns,O,口,tǔ
番,E,ns,O,田,fān
王,S,nr,O,王,wáng
上,S,f,O,一,shàng
）,S,x,O,UNK,UNK
SPACE,S,x,O,UNK,UNK
香,S,a,O,香,xiāng
秔,S,zg,O,禾,jīng
白,B,nr,B-Color,白,bái
兰,E,nr,I-Color,丷,lán
路,S,n,O,足,lù
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
柽,B,n,B-Nature,木,chēng
柳,E,n,I-Nature,木,liǔ
逻,B,n,O,辶,luó
逤,E,n,O,辶,suò
渡,S,v,O,氵,dù
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
虎,S,n,B-Nature,虍,hǔ
带,S,v,O,巾,dài
鹰,S,n,B-Nature,鸟,yīng
冠,S,v,O,冖,guān
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
甲,B,n,O,田,jiǎ
士,E,n,O,士,shì
连,B,nr,O,辶,lián
巫,M,nr,O,工,wū
祝,E,nr,O,礻,zhù
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
俺,S,r,O,亻,ǎn
SPACE,S,x,O,UNK,UNK
冒,S,v,O,冂,mào
结,S,n,O,纟,jié
朝,B,ns,O,月,zhāo
霞,E,ns,O,雨,xiá
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
袍,S,ng,O,衤,páo
穿,S,v,O,穴,chuān
铁,B,n,B-Color,钅,tiě
褐,E,n,I-Color,衤,hè
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
剑,S,n,O,刂,jiàn
荧,B,n,O,艹,yíng
金,E,n,B-Color,金,jīn
缕,S,q,I-Color,纟,lǚ
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
LB,S,x,O,UNK,UNK
天,B,nr,O,大,tiān
骄,E,nr,O,马,jiāo
云,B,n,O,二,yún
幕,E,n,O,巾,mù
动,B,n,O,力,dòng
金,E,n,B-Color,金,jīn
微,S,n,I-Color,彳,wēi
，,S,x,O,UNK,UNK
