word,bound,flag,label,radical,pinyin
烂,B,a,O,火,làn
熳,E,a,O,火,màn
花,B,n,B-Nature,艹,huā
枝,E,n,I-Nature,木,zhī
横,S,v,O,木,héng
绣,S,v,O,纟,xiù
闼,S,g,O,门,tà
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
我,S,r,O,戈,wǒ
问,S,v,O,门,wèn
赛,B,nr,O,贝,sài
卢,M,nr,O,卜,lú
医,E,nr,O,匚,yī
讨,S,v,O,讠,tǎo
银,B,n,B-Color,钅,yín
子,E,n,I-Color,子,zǐ
去,S,v,O,厶,qù
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
梳,B,v,O,木,shū
着,E,v,O,目,zhuó
个,S,q,O,人,gè
霜,B,n,O,雨,shuāng
雪,E,n,O,雨,xuě
般,S,u,O,舟,bān
白,B,n,B-Color,白,bái
髻,E,n,I-Color,髟,jì
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
愁,S,v,O,心,chóu
则,S,d,O,刂,zé
愁,S,v,O,心,chóu
意,S,n,O,心,yì
朦,B,a,O,月,méng
胧,E,a,O,月,lóng
睡,S,v,O,目,shuì
不,B,a,O,一,bù
稳,E,a,O,禾,wěn
芙,B,n,B-Nature,艹,fú
蓉,E,n,I-Nature,艹,róng
褥,S,n,O,衤,rù
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
〔,S,x,O,UNK,UNK
正,B,d,O,止,zhèng
旦,E,d,O,日,dàn
不,B,v,O,一,bù
礼,E,v,O,礻,lǐ
科,S,n,O,禾,kē
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
唱,S,v,O,口,chàng
〕,S,x,O,UNK,UNK
则,S,d,O,刂,zé
被,S,p,O,衤,bèi
你,S,r,O,亻,nǐ
坑,S,n,O,土,kēng
杀,B,n,O,木,shā
人,E,n,O,人,rén
燕,B,n,B-Nature,灬,yàn
侣,E,n,O,亻,lǚ
莺,S,ng,B-Nature,艹,yīng
俦,S,g,O,亻,chóu
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
LB,S,x,O,UNK,UNK
LB,S,x,O,UNK,UNK
第,B,m,O,竹,dì
二,M,m,O,二,èr
折,E,m,O,扌,zhē
LB,S,x,O,UNK,UNK
〔,S,x,O,UNK,UNK
赛,B,nr,O,贝,sài
卢,M,nr,O,卜,lú
医,E,nr,O,匚,yī
上,S,f,O,一,shàng
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
诗,B,n,O,讠,shī
云,E,n,O,二,yún
〕,S,x,O,UNK,UNK
如,B,r,O,女,rú
何,E,r,O,亻,hé
看,B,v,O,目,kàn
做,E,v,O,亻,zuò
壁,B,s,O,土,bì
上,E,s,O,一,shàng
灰,B,n,B-Color,火,huī
尘,E,n,I-Color,小,chén
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
到,S,v,O,刂,dào
涿,B,ns,O,氵,zhuō
州,E,ns,O,川,zhōu
卖,S,v,O,十,mài
老,B,n,B-Nature,耂,lǎo
鼠,M,n,I-Nature,鼠,shǔ
药,E,n,O,艹,yào
去,S,v,O,厶,qù
也,S,d,O,乙,yě
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
红,B,nr,B-Color,纟,hóng
鸾,E,nr,I-Color,鸟,luán
天,S,q,O,大,tiān
喜,S,v,O,口,xǐ
几,B,d,O,几,jī
时,E,d,O,日,shí
到,S,v,O,刂,dào
命,S,n,O,口,mìng
哩,S,y,O,口,li
？,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
做,S,v,O,亻,zuò
些,S,q,O,二,xiē
羊,B,n,B-Nature,羊,yáng
肚,E,n,I-Nature,月,dù
儿,B,n,I-Nature,儿,ér
汤,E,n,O,氵,tāng
与,S,p,O,一,yǔ
婆,B,n,O,女,pó
婆,E,n,O,女,pó
吃,S,v,O,口,chī
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
婆,B,n,O,女,pó
婆,E,n,O,女,pó
想,S,v,O,心,xiǎng
羊,B,n,B-Nature,羊,yáng
肚,E,n,I-Nature,月,dù
儿,S,n,I-Nature,儿,ér
汤,S,n,O,氵,tāng
吃,S,v,O,口,chī
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
快,S,a,O,忄,kuài
安,B,v,O,宀,ān
排,E,v,O,扌,pái
将,B,t,O,寸,jiāng
来,E,t,O,木,lái
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
〔,S,x,O,UNK,UNK
正,B,d,O,止,zhèng
旦,E,d,O,日,dàn
持,S,v,O,扌,chí
汤,S,n,O,氵,tāng
上,S,f,O,一,shàng
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
云,S,ns,O,二,yún
〕,S,x,O,UNK,UNK
想,S,v,O,心,xiǎng
羊,B,n,B-Nature,羊,yáng
肚,E,n,I-Nature,月,dù
汤,S,n,O,氵,tāng
吃,S,v,O,口,chī
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
LB,S,x,O,UNK,UNK
【,S,x,O,KUO,KUO
南,B,nr,O,十,nán
吕,E,nr,O,口,lǚ
·,S,x,O,UNK,UNK
一,B,i,O,一,yī
枝,M,i,O,木,zhī
花,E,i,O,艹,huā
】,S,x,O,KUO,KUO
他,S,r,O,亻,tā
则,S,d,O,刂,zé
待,S,v,O,彳,dài
一,B,m,O,一,yī
生,E,m,O,生,shēng
鸳,B,n,B-Nature,鸟,yuān
帐,E,n,O,巾,zhàng
眠,S,vg,O,目,mián
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
说,S,v,O,讠,shuō
一,B,m,O,一,yī
会,E,m,O,人,huì
不,S,d,O,一,bù
明,B,nr,O,日,míng
白,E,nr,O,白,bái
打,S,v,O,扌,dǎ
凤,S,ng,B-Nature,几,fèng
的,S,uj,O,白,dí
机,B,n,O,木,jī
关,E,n,O,丷,guān
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
使,S,v,O,亻,shǐ
了,S,ul,O,乙,liǎo
些,S,q,O,二,xiē
调,B,i,O,讠,tiáo
虚,M,i,O,虍,xū
嚣,M,i,O,口,xiāo
捞,M,i,O,扌,lāo
龙,E,i,B-Nature,龙,lóng
的,S,uj,O,白,dí
见,B,v,O,见,jiàn
识,E,v,O,讠,shí
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
羊,B,n,B-Nature,羊,yáng
肚,E,n,I-Nature,月,dù
儿,S,n,I-Nature,儿,ér
汤,S,n,O,氵,tāng
做,B,v,O,亻,zuò
成,E,v,O,戈,chéng
了,S,ul,O,乙,liǎo
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
羊,B,n,B-Nature,羊,yáng
肚,E,n,I-Nature,月,dù
汤,S,n,O,氵,tāng
有,S,v,O,月,yǒu
了,S,ul,O,乙,liǎo
不,B,d,O,一,bù
曾,E,d,O,曰,zēng
？,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
LB,S,x,O,UNK,UNK
【,S,x,O,KUO,KUO
贺,B,nr,O,贝,hè
新,M,nr,O,斤,xīn
郎,E,nr,O,阝,láng
】,S,x,O,KUO,KUO
你,S,r,O,亻,nǐ
莫,B,d,O,艹,mò
不,E,d,O,一,bù
为,S,p,O,丶,wéi
黄,B,n,B-Color,黄,huáng
金,E,n,I-Color,金,jīn
浮,B,v,O,氵,fú
世,E,v,O,一,shì
宝,S,nr,O,宀,bǎo
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
白,B,nr,B-Color,白,bái
发,E,nr,I-Color,又,fā
故,B,n,O,攵,gù
人,E,n,O,人,rén
稀,S,a,O,禾,xī
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
又,S,d,O,又,yòu
无,S,v,O,一,wú
羊,B,n,B-Nature,羊,yáng
酒,E,n,O,酉,jiǔ
段,S,q,O,殳,duàn
匹,S,q,O,匚,pǐ
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
又,S,d,O,又,yòu
无,S,v,O,一,wú
花,B,nr,B-Color,艹,huā
红,E,nr,I-Color,纟,hóng
财,B,n,O,贝,cái
礼,E,n,O,礻,lǐ
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
我,S,r,O,戈,wǒ
一,B,i,O,一,yī
马,M,i,B-Nature,马,mǎ
难,E,i,O,隹,nán
将,S,d,O,寸,jiāng
两,S,m,O,一,liǎng
鞍,S,ng,O,革,ān
鞴,S,x,O,革,bèi
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
LB,S,x,O,UNK,UNK
LB,S,x,O,UNK,UNK
第,B,m,O,竹,dì
三,M,m,O,一,sān
折,E,m,O,扌,zhē
LB,S,x,O,UNK,UNK
【,S,x,O,KUO,KUO
快,B,d,O,忄,kuài
活,E,d,O,氵,huó
三,S,m,O,一,sān
】,S,x,O,KUO,KUO
念,B,n,O,心,niàn
窦,M,n,O,穴,dòu
娥,E,n,O,女,é
葫,B,n,B-Nature,艹,hú
芦,E,n,I-Nature,艹,lú
提,B,v,O,扌,tí
当,E,v,O,彐,dāng
罪,B,n,O,罒,zuì
愆,E,n,O,心,qiān
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
都,S,d,O,阝,dū
飞,S,v,O,飞,fēi
在,S,p,O,土,zài
白,B,n,B-Color,白,bái
练,E,n,I-Color,纟,liàn
上,B,n,O,一,shàng
者,E,n,O,耂,zhě
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
LB,S,x,O,UNK,UNK
【,S,x,O,KUO,KUO
耍,S,v,O,而,shuǎ
孩,B,n,O,子,hái
儿,E,n,O,儿,ér
】,S,x,O,KUO,KUO
也,S,d,O,乙,yě
不,B,d,O,一,bù
见,M,d,O,见,jiàn
得,E,d,O,彳,dé
湛,B,z,O,氵,zhàn
湛,M,z,O,氵,zhàn
青,M,z,B-Color,青,qīng
天,E,z,I-Color,大,tiān
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
我,S,r,O,戈,wǒ
不,B,df,O,一,bù
要,E,df,O,覀,yào
半,B,n,O,十,bàn
星,E,n,O,日,xīng
热,B,n,O,灬,rè
血,E,n,O,血,xiě
红,B,n,B-Color,纟,hóng
尘,E,n,I-Color,小,chén
洒,S,v,O,氵,sǎ
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
这,S,r,O,辶,zhè
就,B,d,O,尢,jiù
是,E,d,O,日,shì
咱,S,r,O,口,zán
苌,B,nr,O,艹,cháng
弘,M,nr,O,弓,hóng
化,M,nr,B-Color,亻,huà
碧,E,nr,I-Color,石,bì
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
望,B,l,O,月,wàng
帝,M,l,O,巾,dì
啼,M,l,O,口,tí
鹃,E,l,B-Nature,鸟,juān
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
定,B,b,O,宀,dìng
要,E,b,O,覀,yào
感,S,vg,O,心,gǎn
的,S,uj,O,白,dí
六,B,m,O,八,liù
出,E,m,O,凵,chū
冰,B,n,O,冫,bīng
花,E,n,B-Nature,艹,huā
滚,B,v,O,氵,gǔn
似,E,v,O,亻,sì
绵,S,n,O,纟,mián
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
要,S,v,O,覀,yào
什,B,r,O,亻,shí
么,E,r,O,丿,mó
素,B,n,O,糸,sù
车,M,n,O,车,chē
白,M,n,B-Color,白,bái
马,E,n,I-Color,马,mǎ
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
〔,S,x,O,UNK,UNK
刽,B,n,O,刂,guì
子,E,n,O,子,zǐ
云,S,n,O,二,yún
〕,S,x,O,UNK,UNK
都,S,d,O,阝,dū
飞,S,v,O,飞,fēi
在,S,p,O,土,zài
那,S,r,O,阝,nà
丈,S,q,O,一,zhàng
二,S,m,O,二,èr
白,B,n,B-Color,白,bái
练,E,n,I-Color,纟,liàn
上,S,f,O,一,shàng
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
LB,S,x,O,UNK,UNK
LB,S,x,O,UNK,UNK
第,B,m,O,竹,dì
四,E,m,O,囗,sì
折,S,v,O,扌,zhē
LB,S,x,O,UNK,UNK
〔,S,x,O,UNK,UNK
窦,B,nr,O,穴,dòu
天,M,nr,O,大,tiān
章,E,nr,O,立,zhāng
冠,S,n,O,冖,guān
带,B,v,O,巾,dài
引,E,v,O,弓,yǐn
丑,S,a,O,一,chǒu
张,B,nr,O,弓,zhāng
千,M,nr,O,十,qiān
祗,E,nr,O,礻,zhī
从,S,p,O,人,cóng
上,S,f,O,一,shàng
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
诗,B,n,O,讠,shī
云,E,n,O,二,yún
〕,S,x,O,UNK,UNK
高,B,nr,O,高,gāo
峰,E,nr,O,山,fēng
月,S,m,O,月,yuè
出,B,v,O,凵,chū
满,E,v,O,氵,mǎn
林,B,n,O,木,lín
烟,E,n,O,火,yān
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
忧,B,a,O,忄,yōu
愁,E,a,O,心,chóu
的,S,uj,O,白,dí
须,B,v,O,页,xū
发,E,v,O,又,fā
斑,B,z,B-Color,文,bān
白,E,z,I-Color,白,bái
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
鞍,B,i,O,革,ān
马,M,i,B-Nature,马,mǎ
劳,M,i,O,力,láo
困,E,i,O,囗,kùn
之,S,u,O,丶,zhī
故,S,n,O,攵,gù
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
LB,S,x,O,UNK,UNK
【,S,x,O,KUO,KUO
沉,B,v,O,氵,chén
醉,E,v,O,酉,zuì
东,B,n,O,一,dōng
风,E,n,O,风,fēng
】,S,x,O,KUO,KUO
〔,S,x,O,UNK,UNK
唱,S,v,O,口,chàng
〕,S,x,O,UNK,UNK
枉,B,v,O,木,wǎng
自,E,v,O,自,zì
有,S,v,O,月,yǒu
势,S,ng,O,力,shì
剑,S,n,O,刂,jiàn
金,B,n,B-Color,金,jīn
牌,E,n,I-Color,片,pái
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
老,B,nr,O,耂,lǎo
夫,E,nr,O,大,fū
是,S,v,O,日,shì
朝,B,ns,O,月,zhāo
廷,E,ns,O,廴,tíng
钦,B,n,O,钅,qīn
差,E,n,O,工,chà
带,B,v,O,巾,dài
牌,E,v,O,片,pái
走,S,v,O,走,zǒu
马,B,ns,O,马,mǎ
肃,E,ns,O,聿,sù
政,B,n,O,攵,zhèng
廉,E,n,O,广,lián
访,B,v,O,讠,fǎng
使,E,v,O,亻,shǐ
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
想,S,v,O,心,xiǎng
羊,B,n,B-Nature,羊,yáng
肚,E,n,I-Nature,月,dù
儿,S,n,I-Nature,儿,ér
汤,S,n,O,氵,tāng
吃,S,v,O,口,chī
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
第,B,m,O,竹,dì
一,M,m,O,一,yī
桩,E,m,O,木,zhuāng
要,S,v,O,覀,yào
丈,S,q,O,一,zhàng
二,S,m,O,二,èr
白,B,n,B-Color,白,bái
练,E,n,I-Color,纟,liàn
挂,S,v,O,扌,guà
在,S,p,O,土,zài
旗,B,n,O,方,qí
枪,E,n,O,木,qiāng
上,S,f,O,一,shàng
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
都,S,d,O,阝,dū
飞,S,v,O,飞,fēi
在,S,p,O,土,zài
白,B,n,B-Color,白,bái
练,E,n,I-Color,纟,liàn
上,S,f,O,一,shàng
；,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
果,B,d,O,木,guǒ
然,E,d,O,灬,rán
血,B,l,O,血,xiě
飞,M,l,O,飞,fēi
上,E,l,O,一,shàng
白,B,n,B-Color,白,bái
练,E,n,I-Color,纟,liàn
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
白,B,n,B-Color,白,bái
头,E,n,I-Color,大,tóu
亲,S,v,O,亠,qīn
苦,B,a,O,艹,kǔ
痛,E,a,O,疒,tòng
哀,B,a,O,口,āi
哉,E,a,O,口,zāi
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
刚,B,d,O,刂,gāng
刚,E,d,O,刂,gāng
是,S,v,O,日,shì
老,B,n,B-Nature,耂,lǎo
鼠,E,n,I-Nature,鼠,shǔ
被,S,p,O,衤,bèi
药,S,n,O,艹,yào
杀,S,v,O,木,shā
了,S,ul,O,乙,liǎo
好,B,m,O,女,hǎo
几,M,m,O,几,jī
个,E,m,O,人,gè
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
〔,S,x,O,UNK,UNK
魂,B,i,O,鬼,hún
旦,M,i,O,日,dàn
唱,E,i,O,口,chàng
〕,S,x,O,UNK,UNK
LB,S,x,O,UNK,UNK
【,S,x,O,KUO,KUO
鸳,B,n,O,鸟,yuān
鸯,E,n,O,鸟,yāng
煞,B,n,O,灬,shā
尾,E,n,O,尸,wěi
】,S,x,O,KUO,KUO
从,S,p,O,人,cóng
今,B,t,O,人,jīn
后,E,t,O,口,hòu
把,S,p,O,扌,bǎ
金,B,n,B-Color,金,jīn
牌,E,n,I-Color,片,pái
势,B,n,O,力,shì
剑,E,n,O,刂,jiàn
从,B,v,O,人,cóng
头,E,v,O,大,tóu
摆,S,v,O,扌,bǎi
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
LB,S,x,O,UNK,UNK
