word,bound,flag,label,radical,pinyin
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
翠,S,nr,B-Color,羽,cuì
条,B,n,I-Color,木,tiáo
条,E,n,I-Color,木,tiáo
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
银,B,nrt,B-Color,钅,yín
蟾,E,nrt,I-Color,虫,chán
暗,B,v,O,日,àn
咽,E,v,O,口,yān
春,B,t,O,日,chūn
朝,E,t,O,月,zhāo
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
知,S,v,O,矢,zhī
他,S,r,O,亻,tā
在,S,p,O,土,zài
第,B,m,O,竹,dì
几,E,m,O,几,jī
朱,B,nr,B-Color,木,zhū
桥,E,nr,I-Color,木,qiáo
？,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
说,S,v,O,讠,shuō
与,S,p,O,一,yǔ
晓,B,nr,B-Nature,日,xiǎo
莺,M,nr,I-Nature,艹,yīng
休,E,nr,O,亻,xiū
唤,S,vg,O,口,huàn
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
怕,S,v,O,忄,pà
魂,S,n,O,鬼,hún
消,S,n,O,氵,xiāo
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
LB,S,x,O,UNK,UNK
【,S,x,O,KUO,KUO
皂,B,n,O,白,zào
罗,M,n,O,罒,luó
袍,E,n,O,衤,páo
】,S,x,O,KUO,KUO
抽,S,v,O,扌,chōu
弦,S,n,O,弓,xián
障,S,ng,O,阝,zhàng
袂,S,ng,O,衤,mèi
好,S,a,O,女,hǎo
增,S,v,O,土,zēng
悲,S,a,O,心,bēi
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
松,B,n,B-Nature,木,sōng
声,E,n,O,士,shēng
直,B,v,O,目,zhí
下,E,v,O,一,xià
深,B,i,O,氵,shēn
无,M,i,O,一,wú
底,E,i,O,广,dǐ
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
霓,B,n,B-Color,雨,ní
旌,E,n,I-Color,方,jīng
翠,B,nr,B-Color,羽,cuì
盖,E,nr,I-Color,皿,gài
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
登,B,v,O,癶,dēng
高,E,v,O,高,gāo
此,B,c,O,止,cǐ
时,E,c,O,日,shí
；,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
朝,B,i,O,月,zhāo
云,M,i,O,二,yún
暮,M,i,O,日,mù
雨,E,i,O,雨,yǔ
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
相,B,v,O,目,xiāng
逢,E,v,O,辶,féng
美,S,j,O,八,měi
姬,S,nr,O,女,jī
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
教,S,v,O,攵,jiào
人,S,n,O,人,rén
九,B,n,O,丿,jiǔ
窍,E,n,O,穴,qiào
都,S,d,O,阝,dū
通,B,n,O,辶,tōng
利,E,n,O,刂,lì
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
LB,S,x,O,UNK,UNK
【,S,x,O,KUO,KUO
前,B,n,O,刂,qián
腔,E,n,O,月,qiāng
】,S,x,O,KUO,KUO
玉,B,nr,B-Nature,玉,yù
鸾,E,nr,I-Nature,鸟,luán
低,B,v,O,亻,dī
盼,E,v,O,目,pàn
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
芬,B,nz,O,艹,fēn
芳,E,nz,O,艹,fāng
已,S,d,O,己,yǐ
离,S,v,O,亠,lí
；,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
精,B,n,O,米,jīng
神,E,n,O,礻,shén
记,B,v,O,讠,jì
取,E,v,O,又,qǔ
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
私,S,ag,O,禾,sī
怀,B,v,O,忄,huái
语,E,v,O,讠,yǔ
谁,S,r,O,讠,shuí
？,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
LB,S,x,O,UNK,UNK
【,S,x,O,KUO,KUO
前,B,n,O,刂,qián
腔,E,n,O,月,qiāng
】,S,x,O,KUO,KUO
三,B,m,O,一,sān
年,E,m,O,干,nián
未,B,d,O,木,wèi
许,E,d,O,讠,xǔ
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
东,B,n,O,一,dōng
墙,E,n,O,土,qiáng
自,S,p,O,自,zì
窥,S,v,O,穴,kuī
；,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
芳,B,n,B-Nature,艹,fāng
花,E,n,I-Nature,艹,huā
有,B,v,O,月,yǒu
意,E,v,O,心,yì
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
春,B,n,O,日,chūn
风,E,n,O,风,fēng
几,B,d,O,几,jī
时,E,d,O,日,shí
？,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
教,B,n,O,攵,jiào
人,E,n,O,人,rén
顿,S,q,O,页,dùn
有,S,v,O,月,yǒu
章,B,nr,O,立,zhāng
台,M,nr,O,口,tái
思,E,nr,O,心,sī
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
LB,S,x,O,UNK,UNK
【,S,x,O,KUO,KUO
前,B,n,O,刂,qián
腔,E,n,O,月,qiāng
】,S,x,O,KUO,KUO
正,S,d,O,止,zhèng
自,B,i,O,自,zì
凌,M,i,O,冫,líng
波,M,i,O,氵,bō
拾,E,i,B-Color,扌,shí
翠,S,nr,I-Color,羽,cuì
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
向,B,nr,O,口,xiàng
神,M,nr,O,礻,shén
霄,E,nr,O,雨,xiāo
解,B,nr,O,角,jiě
玉,E,nr,O,玉,yù
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
纵,B,n,O,纟,zòng
体,E,n,O,亻,tǐ
通,B,v,O,辶,tōng
辞,E,v,O,辛,cí
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
流,B,n,O,氵,liú
风,E,n,O,风,fēng
矫,B,nr,O,矢,jiǎo
雪,M,nr,O,雨,xuě
映,E,nr,O,日,yìng
绡,S,g,O,纟,xiāo
裾,S,ng,O,衤,jū
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
轻,S,a,O,车,qīng
云,B,n,O,二,yún
蔽,E,n,O,艹,bì
月,S,m,O,月,yuè
笼,S,v,O,龙,lóng
华,S,j,O,十,huá
髻,S,g,O,髟,jì
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
LB,S,x,O,UNK,UNK
【,S,x,O,KUO,KUO
天,B,s,O,大,tiān
下,E,s,O,一,xià
乐,S,a,O,丿,lè
】,S,x,O,KUO,KUO
SPACE,S,x,O,UNK,UNK
绣,S,v,O,纟,xiù
步,S,q,O,止,bù
香,B,n,O,香,xiāng
风,E,n,O,风,fēng
紫,S,a,B-Color,糸,zǐ
陌,S,ag,I-Color,阝,mò
吹,S,v,O,口,chuī
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
石,B,n,B-Nature,石,shí
榴,M,n,I-Nature,木,liú
裙,E,n,O,衤,qún
衬,S,n,O,衤,chèn
腰,B,n,O,月,yāo
肢,E,n,O,月,zhī
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
侨,B,n,O,亻,qiáo
妆,E,n,O,女,zhuāng
试,B,v,O,讠,shì
觅,E,v,O,见,mì
花,B,t,B-Nature,艹,huā
前,E,t,O,刂,qián
事,S,n,O,亅,shì
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
到,S,v,O,刂,dào
春,B,n,O,日,chūn
风,E,n,O,风,fēng
第,S,m,O,竹,dì
几,B,m,O,几,jī
枝,E,m,O,木,zhī
？,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
四,B,d,O,囗,sì
顾,E,d,O,页,gù
青,B,n,B-Color,青,qīng
衣,E,n,I-Color,衣,yī
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
向,B,t,O,口,xiàng
前,E,t,O,刂,qián
相,B,v,O,目,xiāng
讯,E,v,O,讠,xùn
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
正,S,d,O,止,zhèng
交,B,v,O,亠,jiāo
接,E,v,O,扌,jiē
间,S,f,O,门,jiān
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
只,S,d,O,口,zhī
听,S,v,O,口,tīng
得,S,ud,O,彳,dé
红,B,nr,B-Color,纟,hóng
蕉,M,nr,I-Color,艹,jiāo
抟,E,nr,O,扌,tuán
雨,S,n,O,雨,yǔ
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
翠,B,nr,B-Color,羽,cuì
竹,E,nr,I-Color,竹,zhú
敲,S,v,O,攴,qiāo
风,S,n,O,风,fēng
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
原,B,d,O,厂,yuán
来,E,d,O,木,lái
就,B,d,O,尢,jiù
是,E,d,O,日,shì
阳,B,n,O,阝,yáng
台,E,n,O,口,tái
一,B,n,O,一,yī
梦,E,n,O,木,mèng
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
LB,S,x,O,UNK,UNK
【,S,x,O,KUO,KUO
懒,S,a,O,忄,lǎn
画,B,n,O,田,huà
眉,E,n,O,目,méi
】,S,x,O,KUO,KUO
SPACE,S,x,O,UNK,UNK
道,B,nr,O,辶,dào
你,M,nr,O,亻,nǐ
是,M,nr,O,日,shì
芙,M,nr,B-Nature,艹,fú
蕖,E,nr,I-Nature,艹,qú
玉,B,nr,O,玉,yù
碗,M,nr,O,石,wǎn
漾,E,nr,O,氵,yàng
秋,B,nr,O,禾,qiū
波,E,nr,O,氵,bō
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
（,S,x,O,UNK,UNK
樱,B,n,O,木,yīng
桃,E,n,O,木,táo
）,S,x,O,UNK,UNK
道,S,q,O,辶,dào
你,S,r,O,亻,nǐ
绿,S,a,B-Color,纟,lǜ
鬓,S,ng,I-Color,髟,bìn
乌,B,nr,B-Color,丿,wū
纱,M,nr,I-Color,纟,shā
映,E,nr,O,日,yìng
画,S,v,O,田,huà
罗,S,nr,O,罒,luó
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
（,S,x,O,UNK,UNK
樱,B,n,O,木,yīng
桃,E,n,O,木,táo
）,S,x,O,UNK,UNK
SPACE,S,x,O,UNK,UNK
又,S,d,O,又,yòu
道,S,q,O,辶,dào
金,B,n,B-Color,金,jīn
张,E,n,I-Color,弓,zhāng
子,B,n,O,子,zǐ
弟,E,n,O,弓,dì
惯,S,v,O,忄,guàn
鸣,B,nrfg,O,鸟,míng
珂,E,nrfg,O,王,kē
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
（,S,x,O,UNK,UNK
樱,B,n,O,木,yīng
桃,E,n,O,木,táo
）,S,x,O,UNK,UNK
也,S,d,O,乙,yě
道,S,q,O,辶,dào
来,S,v,O,木,lái
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
SPACE,S,x,O,UNK,UNK
道,S,q,O,辶,dào
是,S,v,O,日,shì
才,S,d,O,扌,cái
名,S,q,O,口,míng
八,B,m,O,八,bā
斗,E,m,O,斗,dǒu
君,S,n,O,口,jūn
还,S,d,O,辶,huán
过,S,ug,O,辶,guò
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
因,B,c,O,囗,yīn
此,E,c,O,止,cǐ
向,S,p,O,口,xiàng
乔,B,nr,O,丿,qiáo
木,E,nr,O,木,mù
高,B,n,O,高,gāo
头,E,n,O,大,tóu
咏,S,n,O,口,yǒng
《,S,x,O,UNK,UNK
伐,B,n,O,亻,fá
柯,E,n,O,木,kē
》,S,x,O,UNK,UNK
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
LB,S,x,O,UNK,UNK
【,S,x,O,KUO,KUO
前,B,n,O,刂,qián
腔,E,n,O,月,qiāng
】,S,x,O,KUO,KUO
怕,S,v,O,忄,pà
莫,S,d,O,艹,mò
做,S,v,O,亻,zuò
宝,B,nr,O,宀,bǎo
瓶,E,nr,O,瓦,píng
透,B,n,O,辶,tòu
雀,E,n,O,隹,què
穿,S,v,O,穴,chuān
花,S,v,B-Nature,艹,huā
过,S,ug,O,辶,guò
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
LB,S,x,O,UNK,UNK
【,S,x,O,KUO,KUO
醉,B,nr,O,酉,zuì
罗,M,nr,O,罒,luó
歌,E,nr,O,欠,gē
】,S,x,O,KUO,KUO
SPACE,S,x,O,UNK,UNK
柳,B,nr,B-Nature,木,liǔ
弱,E,nr,O,弓,ruò
柳,B,nr,B-Nature,木,liǔ
弱,M,nr,O,弓,ruò
娇,E,nr,O,女,jiāo
无,S,v,O,一,wú
那,S,r,O,阝,nà
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
花,B,z,B-Nature,艹,huā
淡,M,z,O,氵,dàn
花,M,z,B-Nature,艹,huā
淡,E,z,O,氵,dàn
着,S,uz,O,目,zhuó
春,S,tg,O,日,chūn
多,S,m,O,夕,duō
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
俺,S,r,O,亻,ǎn
今,B,t,O,人,jīn
日,E,t,O,日,rì
看,S,v,O,目,kàn
他,S,r,O,亻,tā
晓,B,v,O,日,xiǎo
妆,E,v,O,女,zhuāng
正,S,d,O,止,zhèng
罢,S,v,O,罒,bà
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
SPACE,S,x,O,UNK,UNK
露,B,n,O,雨,lòu
春,E,n,O,日,chūn
纤,B,n,O,纟,xiān
弹,E,n,O,弓,dàn
去,S,v,O,厶,qù
了,S,ul,O,乙,liǎo
粉,B,b,B-Color,米,fěn
红,E,b,I-Color,纟,hóng
涴,S,x,I-Color,氵,wǎn
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
半,S,m,O,十,bàn
捻,S,v,O,扌,niǎn
春,B,n,O,日,chūn
衫,E,n,O,衤,shān
妥,S,v,O,女,tuǒ
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
香,B,ns,O,香,xiāng
津,E,ns,O,氵,jīn
微,S,ag,O,彳,wēi
揾,S,zg,O,扌,wèn
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
紫,B,n,B-Color,糸,zǐ
绒,E,n,I-Color,纟,róng
轻,S,a,O,车,qīng
唾,S,n,O,口,tuò
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
芙,B,n,B-Nature,艹,fú
蓉,E,n,I-Nature,艹,róng
暗,B,v,O,日,àn
笑,E,v,O,竹,xiào
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
碧,B,nr,B-Color,石,bì
云,E,nr,I-Color,二,yún
偷,B,v,O,亻,tōu
破,E,v,O,石,pò
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
一,S,m,O,一,yī
尖,S,a,O,小,jiān
凤,B,nr,B-Nature,几,fèng
履,E,nr,I-Nature,尸,lǚ
些,S,q,O,二,xiē
儿,S,n,O,儿,ér
搦,S,g,O,扌,nuò
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
LB,S,x,O,UNK,UNK
【,S,x,O,KUO,KUO
前,B,n,O,刂,qián
腔,E,n,O,月,qiāng
】,S,x,O,KUO,KUO
SPACE,S,x,O,UNK,UNK
烟,B,n,O,火,yān
漠,E,n,O,氵,mò
烟,B,n,O,火,yān
漠,E,n,O,氵,mò
闲,S,n,O,门,xián
院,B,n,O,阝,yuàn
落,E,n,O,艹,là
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
翠,B,nr,B-Color,羽,cuì
染,M,nr,I-Color,木,rǎn
翠,E,nr,B-Color,羽,cuì
染,S,v,I-Color,木,rǎn
深,S,a,O,氵,shēn
帘,B,n,O,巾,lián
箔,E,n,O,竹,bó
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
炫,S,v,O,火,xuàn
麝,B,n,O,鹿,shè
香,E,n,O,香,xiāng
金,B,nr,B-Color,金,jīn
暖,M,nr,I-Color,日,nuǎn
睡,E,nr,O,目,shuì
鸾,S,nr,B-Nature,鸟,luán
窠,S,n,I-Nature,穴,kē
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
镇,S,n,O,钅,zhèn
日,S,m,O,日,rì
熏,B,nz,O,灬,xūn
香,E,nz,O,香,xiāng
坐,S,v,O,土,zuò
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
雪,B,z,O,雨,xuě
猧,M,z,O,犭,wō
荧,E,z,O,艹,yíng
弄,S,v,O,廾,nòng
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
午,S,tg,O,十,wǔ
猫,S,n,O,犭,māo
花,S,v,B-Nature,艹,huā
卧,S,v,O,卜,wò
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
餐,B,n,O,飠,cān
香,E,n,O,香,xiāng
豆,B,n,O,豆,dòu
澡,M,n,O,氵,zǎo
金,E,n,B-Color,金,jīn
环,B,n,I-Color,王,huán
锁,E,n,I-Color,钅,suǒ
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
花,B,n,O,艹,huā
径,E,n,O,彳,jìng
软,S,a,O,车,ruǎn
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
助,B,n,O,力,zhù
情,E,n,O,忄,qíng
多,S,m,O,夕,duō
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
合,S,v,O,口,hé
昏,B,v,O,日,hūn
眠,E,v,O,目,mián
柳,B,nr,B-Nature,木,liǔ
夜,M,nr,I-Nature,夕,yè
舒,E,nr,B-Nature,舌,shū
荷,S,ng,I-Nature,艹,hé
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
LB,S,x,O,UNK,UNK
早,S,a,O,日,zǎo
失,S,v,O,大,shī
先,B,n,O,儿,xiān
人,E,n,O,人,rén
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
旋,S,d,O,方,xuán
遭,S,v,O,辶,zāo
兵,B,n,O,八,bīng
火,E,n,O,火,huǒ
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
杜,B,nr,O,木,dù
曲,M,nr,O,曰,qū
花,E,nr,B-Nature,艹,huā
无,B,v,O,一,wú
赖,E,v,O,贝,lài
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
果,B,d,O,木,guǒ
然,E,d,O,灬,rán
游,B,n,O,氵,yóu
子,E,n,O,子,zǐ
澹,B,nr,O,氵,dàn
忘,E,nr,O,心,wàng
归,S,v,O,彐,guī
；,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
蓝,B,nr,B-Color,艹,lán
田,M,nr,I-Color,田,tián
玉,E,nr,O,玉,yù
有,S,v,O,月,yǒu
烟,S,n,O,火,yān
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
似,B,d,O,亻,sì
此,E,d,O,止,cǐ
佳,B,n,O,亻,jiā
人,E,n,O,人,rén
难,B,d,O,隹,nán
再,E,d,O,冂,zài
得,S,v,O,彳,dé
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
LB,S,x,O,UNK,UNK
【,S,x,O,KUO,KUO
前,B,n,O,刂,qián
腔,E,n,O,月,qiāng
】,S,x,O,KUO,KUO
上,B,ns,O,一,shàng
林,E,ns,B-Nature,木,lín
栖,B,v,O,木,qī
稳,E,v,O,禾,wěn
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
新,S,a,O,斤,xīn
春,B,n,O,日,chūn
景,E,n,O,日,jǐng
和,S,c,O,口,hé
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
花,B,n,B-Nature,艹,huā
边,E,n,O,辶,biān
强,B,v,O,弓,qiáng
自,E,v,O,自,zì
愁,B,n,O,心,chóu
颜,E,n,O,页,yán
破,S,v,O,石,pò
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
鱼,B,n,O,鱼,yú
水,E,n,O,水,shuǐ
难,B,v,O,隹,nán
逢,E,v,O,辶,féng
话,S,n,O,讠,huà
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
曲,S,q,O,曰,qū
中,S,f,O,丨,zhōng
都,S,d,O,阝,dū
是,S,v,O,日,shì
《,S,x,O,UNK,UNK
忆,B,nr,O,忄,yì
秦,M,nr,O,禾,qín
娥,E,nr,O,女,é
》,S,x,O,UNK,UNK
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
LB,S,x,O,UNK,UNK
【,S,x,O,KUO,KUO
前,B,n,O,刂,qián
腔,E,n,O,月,qiāng
】,S,x,O,KUO,KUO
SPACE,S,x,O,UNK,UNK
拚,S,zg,O,扌,pàn
千,B,n,O,十,qiān
金,E,n,O,金,jīn
买,S,v,O,乙,mǎi
得,S,ud,O,彳,dé
春,B,t,O,日,chūn
宵,E,t,O,宀,xiāo
着,S,uz,O,目,zhuó
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
受,B,v,O,又,shòu
用,E,v,O,用,yòng
些,S,q,O,二,xiē
儿,S,n,O,儿,ér
个,S,q,O,人,gè
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
三,B,t,O,一,sān
日,E,t,O,日,rì
后,S,f,O,口,hòu
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
五,B,t,O,二,wǔ
更,E,t,O,曰,gēng
过,S,ug,O,辶,guò
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
红,B,nr,B-Color,纟,hóng
罗,E,nr,I-Color,罒,luó
十,B,m,O,十,shí
担,E,m,O,扌,dān
谢,S,v,O,讠,xiè
媒,B,n,O,女,méi
婆,E,n,O,女,pó
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
LB,S,x,O,UNK,UNK
青,B,n,O,青,qīng
儿,E,n,O,儿,ér
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
可,B,v,O,口,kě
取,E,v,O,又,qǔ
金,B,nr,B-Color,金,jīn
缕,E,nr,I-Color,纟,lǚ
箱,S,q,I-Color,竹,xiāng
中,S,f,O,丨,zhōng
九,S,m,O,丿,jiǔ
子,B,n,O,子,zǐ
金,E,n,B-Color,金,jīn
龙,B,nr,I-Color,龙,lóng
镜,E,nr,I-Color,钅,jìng
、,S,x,O,UNK,UNK
三,S,m,O,一,sān
珠,B,nz,O,王,zhū
玉,E,nz,O,玉,yù
燕,B,nr,B-Nature,灬,yàn
钗,E,nr,O,钅,chāi
来,S,v,O,木,lái
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
（,S,x,O,UNK,UNK
青,B,n,O,青,qīng
儿,E,n,O,儿,ér
取,B,v,O,又,qǔ
上,E,v,O,一,shàng
介,S,v,O,人,jiè
）,S,x,O,UNK,UNK
（,S,x,O,UNK,UNK
十,B,m,O,十,shí
郎,E,m,O,阝,láng
）,S,x,O,UNK,UNK
多,B,nrt,O,夕,duō
劳,E,nrt,O,力,láo
女,B,n,O,女,nǚ
郎,E,n,O,阝,láng
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
可,B,v,O,口,kě
捧,E,v,O,扌,pěng
过,S,ug,O,辶,guò
霍,B,nr,O,雨,huò
府,E,nr,O,广,fǔ
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
致,B,v,O,至,zhì
意,E,v,O,心,yì
郡,B,n,O,阝,jùn
主,E,n,O,丶,zhǔ
妆,S,ng,O,女,zhuāng
次,B,t,O,欠,cì
前,E,t,O,刂,qián
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
小,B,n,O,小,xiǎo
生,E,n,O,生,shēng
不,B,d,O,一,bù
曾,E,d,O,曰,zēng
熏,S,v,O,灬,xūn
沐,S,v,O,氵,mù
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
未,B,d,O,木,wèi
敢,E,d,O,攵,gǎn
亲,B,v,O,亠,qīn
奉,E,v,O,大,fèng
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
容,B,v,O,宀,róng
造,E,v,O,辶,zào
膝,S,n,O,月,xī
面,B,v,O,面,miàn
谢,E,v,O,讠,xiè
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
女,B,n,O,女,nǚ
郎,E,n,O,阝,láng
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
这,S,r,O,辶,zhè
绕,S,v,O,纟,rào
镜,S,ng,O,钅,jìng
双,B,nz,O,又,shuāng
龙,E,nz,O,龙,lóng
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
杨,B,nr,O,木,yáng
子,M,nr,O,子,zǐ
江,E,nr,O,氵,jiāng
心,S,n,O,心,xīn
铸,B,n,O,钅,zhù
就,E,n,O,尢,jiù
；,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
瑶,S,j,O,王,yáo
钗,S,ng,O,钅,chāi
对,S,p,O,寸,duì
燕,S,ns,B-Nature,灬,yàn
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
娀,B,ns,O,女,sōng
娥,E,ns,O,女,é
台,B,s,O,口,tái
上,E,s,O,一,shàng
模,B,v,O,木,mó
来,E,v,O,木,lái
