word,bound,flag,label,radical,pinyin
榜,E,nr,I-Color,木,bǎng
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
LB,S,x,O,UNK,UNK
LB,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
第,B,m,O,竹,dì
二,E,m,O,二,èr
出,S,v,O,凵,chū
　,S,x,O,UNK,UNK
高,B,nr,O,高,gāo
堂,E,nr,O,土,táng
称,S,v,O,禾,chēng
寿,S,n,O,寸,shòu
LB,S,x,O,UNK,UNK
　,S,x,O,UNK,UNK
　,S,x,O,UNK,UNK
【,S,x,O,KUO,KUO
瑞,B,nr,O,王,ruì
鹤,M,nr,O,鸟,hè
仙,E,nr,O,亻,xiān
】,S,x,O,KUO,KUO
〔,S,x,O,UNK,UNK
生,B,n,O,生,shēng
上,E,n,O,一,shàng
〕,S,x,O,UNK,UNK
休,B,v,O,亻,xiū
夸,E,v,O,大,kuā
斑,B,n,B-Nature,文,bān
马,E,n,I-Nature,马,mǎ
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
正,S,d,O,止,zhèng
骅,B,n,B-Nature,马,huá
骝,E,n,I-Nature,马,liú
欲,S,d,O,欠,yù
骋,S,vg,O,马,chěng
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
鱼,B,nr,B-Nature,鱼,yú
龙,E,nr,I-Nature,龙,lóng
将,S,d,O,寸,jiāng
化,S,v,O,亻,huà
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
玉,B,nr,O,玉,yù
堂,M,nr,O,土,táng
金,M,nr,B-Color,金,jīn
马,E,nr,I-Color,马,mǎ
岂,B,d,O,山,qǐ
难,E,d,O,隹,nán
登,S,v,O,癶,dēng
？,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
要,S,v,O,覀,yào
将,S,d,O,寸,jiāng
莱,B,nr,B-Color,艹,lái
彩,M,nr,I-Color,彡,cǎi
欢,E,nr,O,欠,huān
亲,B,d,O,亠,qīn
意,E,d,O,心,yì
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
虽,S,c,O,虫,suī
望,S,v,O,月,wàng
青,B,ns,B-Color,青,qīng
云,E,ns,I-Color,二,yún
之,S,u,O,丶,zhī
万,B,m,O,一,wàn
里,E,m,O,里,lǐ
；,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
到,S,v,O,刂,dào
不,B,c,O,一,bù
如,E,c,O,女,rú
尽,S,v,O,尸,jìn
菽,S,ng,B-Nature,艹,shū
水,S,n,O,水,shuǐ
之,B,nr,O,丶,zhī
欢,E,nr,O,欠,huān
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
甘,S,nr,O,甘,gān
齑,S,g,B-Person,齐,jī
盐,S,n,I-Person,皿,yán
之,S,u,O,丶,zhī
分,S,v,O,刀,fēn
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
也,S,d,O,乙,yě
休,S,v,O,亻,xiū
夸,S,v,O,大,kuā
桃,B,n,B-Nature,木,táo
李,E,n,I-Nature,木,lǐ
之,S,u,O,丶,zhī
姿,S,n,O,女,zī
；,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
尽,B,d,O,尸,jìn
可,E,d,O,口,kě
寄,S,v,O,宀,jì
蘯,S,zg,B-Nature,艹,dàng
蘩,S,g,I-Nature,艹,fán
之,S,u,O,丶,zhī
托,S,v,O,扌,tuō
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
就,S,d,O,尢,jiù
花,S,v,B-Nature,艹,huā
下,B,v,O,一,xià
酌,E,v,O,酉,zhuó
杯,B,n,O,木,bēi
酒,E,n,O,酉,jiǔ
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
LB,S,x,O,UNK,UNK
　,S,x,O,UNK,UNK
　,S,x,O,UNK,UNK
【,S,x,O,KUO,KUO
宝,B,nr,O,宀,bǎo
鼎,E,nr,O,鼎,dǐng
现,S,t,O,见,xiàn
】,S,x,O,KUO,KUO
春,S,tg,O,日,chūn
到,S,v,O,刂,dào
芳,B,n,B-Nature,艹,fāng
草,E,n,I-Nature,艹,cǎo
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
满,B,n,O,氵,mǎn
目,E,n,O,目,mù
花,S,v,B-Nature,艹,huā
开,B,v,O,廾,kāi
如,E,v,O,女,rú
绣,S,v,O,纟,xiù
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
花,B,n,B-Nature,艹,huā
下,E,n,O,一,xià
常,S,d,O,巾,cháng
斟,S,v,O,斗,zhēn
春,B,n,O,日,chūn
酒,E,n,O,酉,jiǔ
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
聊,S,v,O,耳,liáo
具,S,v,O,八,jù
一,B,m,O,一,yī
杯,E,m,O,木,bēi
蔬,B,n,B-Nature,艹,shū
酒,E,n,O,酉,jiǔ
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
LB,S,x,O,UNK,UNK
　,S,x,O,UNK,UNK
　,S,x,O,UNK,UNK
【,S,x,O,KUO,KUO
锦,B,n,O,钅,jǐn
堂,E,n,O,土,táng
月,S,m,O,月,yuè
】,S,x,O,KUO,KUO
惟,B,v,O,忄,wéi
愿,E,v,O,心,yuàn
取,S,v,O,又,qǔ
百,B,m,O,白,bǎi
岁,E,m,O,山,suì
椿,B,n,B-Nature,木,chūn
萱,E,n,I-Nature,艹,xuān
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
长,S,a,O,长,cháng
似,S,vg,O,亻,sì
他,S,r,O,亻,tā
三,S,m,O,一,sān
春,S,tg,O,日,chūn
花,B,nr,B-Nature,艹,huā
柳,E,nr,I-Nature,木,liǔ
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
看,B,v,O,目,kàn
取,E,v,O,又,qǔ
花,B,n,B-Nature,艹,huā
下,E,n,O,一,xià
高,B,n,O,高,gāo
歌,E,n,O,欠,gē
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
LB,S,x,O,UNK,UNK
　,S,x,O,UNK,UNK
　,S,x,O,UNK,UNK
【,S,x,O,KUO,KUO
前,B,n,O,刂,qián
腔,E,n,O,月,qiāng
】,S,x,O,KUO,KUO
〔,S,x,O,UNK,UNK
旦,S,j,O,日,dàn
〕,S,x,O,UNK,UNK
获,B,v,O,艹,huò
配,E,v,O,酉,pèi
鸾,S,nr,B-Nature,鸟,luán
俦,S,g,O,亻,chóu
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
深,S,a,O,氵,shēn
惭,S,ag,O,忄,cán
燕,B,nr,B-Nature,灬,yàn
尔,E,nr,O,小,ěr
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
持,B,v,O,扌,chí
杯,E,v,O,木,bēi
自,B,d,O,自,zì
觉,E,d,O,见,jué
娇,B,a,O,女,jiāo
羞,E,a,O,羊,xiū
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
怕,S,v,O,忄,pà
难,S,a,O,隹,nán
主,S,n,O,丶,zhǔ
蘯,S,zg,B-Nature,艹,dàng
蘩,S,g,I-Nature,艹,fán
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
SPACE,S,x,O,UNK,UNK
〔,S,x,O,UNK,UNK
合,B,v,O,口,hé
前,E,v,O,刂,qián
〕,S,x,O,UNK,UNK
LB,S,x,O,UNK,UNK
　,S,x,O,UNK,UNK
　,S,x,O,UNK,UNK
【,S,x,O,KUO,KUO
前,B,n,O,刂,qián
腔,E,n,O,月,qiāng
】,S,x,O,KUO,KUO
白,S,a,B-Color,白,bái
髮,S,zg,I-Color,髟,fà
蒙,B,ns,O,艹,mēng
头,E,ns,O,大,tóu
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
红,B,nr,B-Color,纟,hóng
英,E,nr,I-Color,艹,yīng
满,B,d,O,氵,mǎn
眼,E,d,O,目,yǎn
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
惟,B,v,O,忄,wéi
愿,E,v,O,心,yuàn
取,S,v,O,又,qǔ
黄,B,nr,B-Color,黄,huáng
卷,M,nr,I-Color,㔾,juàn
青,M,nr,B-Color,青,qīng
灯,E,nr,I-Color,火,dēng
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
及,B,d,O,又,jí
早,E,d,O,日,zǎo
换,S,nz,O,扌,huàn
金,B,nr,B-Color,金,jīn
章,M,nr,I-Color,立,zhāng
紫,M,nr,B-Color,糸,zǐ
绶,E,nr,I-Color,纟,shòu
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
SPACE,S,x,O,UNK,UNK
〔,S,x,O,UNK,UNK
合,B,v,O,口,hé
前,E,v,O,刂,qián
〕,S,x,O,UNK,UNK
LB,S,x,O,UNK,UNK
　,S,x,O,UNK,UNK
　,S,x,O,UNK,UNK
【,S,x,O,KUO,KUO
前,B,n,O,刂,qián
腔,E,n,O,月,qiāng
】,S,x,O,KUO,KUO
松,B,ns,B-Nature,木,sōng
竹,M,ns,I-Nature,竹,zhú
门,E,ns,O,门,mén
幽,S,n,O,幺,yōu
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
桑,B,nr,B-Nature,木,sāng
榆,M,nr,I-Nature,木,yú
暮,M,nr,O,日,mù
景,E,nr,O,日,jǐng
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
歎,S,yg,B-Nature,欠,tàn
兰,S,nr,I-Nature,丷,lán
玉,S,n,O,玉,yù
萧,B,a,O,艹,xiāo
条,E,a,O,木,tiáo
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
一,B,m,O,一,yī
朵,E,m,O,木,duǒ
桂,B,nr,B-Nature,木,guì
花,E,nr,I-Nature,艹,huā
难,B,a,O,隹,nán
茂,E,a,O,艹,mào
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
惟,B,v,O,忄,wéi
愿,E,v,O,心,yuàn
取,S,v,O,又,qǔ
连,B,a,O,辶,lián
理,E,a,O,王,lǐ
芳,S,nr,O,艹,fāng
年,S,m,O,干,nián
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
得,S,ud,O,彳,dé
早,S,a,O,日,zǎo
遂,S,d,O,辶,suì
孙,B,nr,O,子,sūn
枝,E,nr,B-Nature,木,zhī
荣,B,nr,O,艹,róng
秀,E,nr,O,禾,xiù
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
SPACE,S,x,O,UNK,UNK
〔,S,x,O,UNK,UNK
合,B,v,O,口,hé
前,E,v,O,刂,qián
〕,S,x,O,UNK,UNK
LB,S,x,O,UNK,UNK
　,S,x,O,UNK,UNK
　,S,x,O,UNK,UNK
【,S,x,O,KUO,KUO
醉,B,nr,O,酉,zuì
翁,E,nr,O,羽,wēng
子,S,ng,O,子,zǐ
】,S,x,O,KUO,KUO
〔,S,x,O,UNK,UNK
生,S,vn,O,生,shēng
〕,S,x,O,UNK,UNK
歎,S,x,O,欠,tàn
瞬,B,t,O,目,shùn
息,E,t,O,心,xī
乌,B,i,B-Color,丿,wū
飞,M,i,I-Color,飞,fēi
兔,M,i,B-Nature,刀,tù
走,E,i,O,走,zǒu
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
倘,S,c,O,亻,tǎng
得,S,ud,O,彳,dé
脱,B,i,B-Color,月,tuō
白,M,i,I-Color,白,bái
挂,M,i,B-Color,扌,guà
绿,E,i,I-Color,纟,lǜ
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
LB,S,x,O,UNK,UNK
　,S,x,O,UNK,UNK
　,S,x,O,UNK,UNK
【,S,x,O,KUO,KUO
前,B,n,O,刂,qián
腔,E,n,O,月,qiāng
换,B,v,O,扌,huàn
头,E,v,O,大,tóu
】,S,x,O,KUO,KUO
劝,S,v,O,力,quàn
我,B,r,O,戈,wǒ
儿,E,r,O,儿,ér
青,B,ns,B-Color,青,qīng
云,M,ns,I-Color,二,yún
万,M,ns,O,一,wàn
里,E,ns,O,里,lǐ
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
早,B,d,O,日,zǎo
当,E,d,O,彐,dāng
驰,B,l,O,马,chí
骤,E,l,O,马,zhòu
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
LB,S,x,O,UNK,UNK
　,S,x,O,UNK,UNK
　,S,x,O,UNK,UNK
【,S,x,O,KUO,KUO
侥,B,ad,O,亻,jiǎo
侥,E,ad,O,亻,jiǎo
令,S,v,O,人,líng
】,S,x,O,KUO,KUO
〔,S,x,O,UNK,UNK
生,S,vn,O,生,shēng
、,S,x,O,UNK,UNK
旦,S,j,O,日,dàn
〕,S,x,O,UNK,UNK
春,B,n,B-Nature,日,chūn
花,E,n,I-Nature,艹,huā
明,B,nr,O,日,míng
彩,M,nr,B-Color,彡,cǎi
袖,E,nr,I-Color,衤,xiù
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
春,B,n,O,日,chūn
酒,E,n,O,酉,jiǔ
泛,S,v,O,氵,fàn
金,B,nr,B-Color,金,jīn
瓯,E,nr,I-Color,瓦,ōu
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
LB,S,x,O,UNK,UNK
　,S,x,O,UNK,UNK
　,S,x,O,UNK,UNK
【,S,x,O,KUO,KUO
前,B,n,O,刂,qián
腔,E,n,O,月,qiāng
】,S,x,O,KUO,KUO
〔,S,x,O,UNK,UNK
外,S,f,O,夕,wài
、,S,x,O,UNK,UNK
淨,S,zg,O,氵,jìng
〕,S,x,O,UNK,UNK
坐,S,v,O,土,zuò
对,S,p,O,寸,duì
两,S,m,O,一,liǎng
山,S,n,O,山,shān
排,S,v,O,扌,pái
闼,S,g,O,门,tà
青,S,a,B-Color,青,qīng
来,S,v,O,木,lái
好,S,a,O,女,hǎo
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
绿,S,a,B-Color,纟,lǜ
绕,S,v,O,纟,rào
流,S,v,O,氵,liú
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
LB,S,x,O,UNK,UNK
　,S,x,O,UNK,UNK
　,S,x,O,UNK,UNK
【,S,x,O,KUO,KUO
十,B,t,O,十,shí
二,M,t,O,二,èr
时,E,t,O,日,shí
】,S,x,O,KUO,KUO
SPACE,S,x,O,UNK,UNK
山,B,nr,B-Color,山,shān
青,M,nr,I-Color,青,qīng
水,M,nr,B-Color,水,shuǐ
绿,E,nr,I-Color,纟,lǜ
还,S,d,O,辶,huán
依,B,z,O,亻,yī
旧,E,z,O,日,jiù
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
LB,S,x,O,UNK,UNK
　,S,x,O,UNK,UNK
　,S,x,O,UNK,UNK
万,B,m,O,一,wàn
两,E,m,O,一,liǎng
黄,B,n,O,黄,huáng
金,E,n,O,金,jīn
未,S,d,O,木,wèi
为,S,p,O,丶,wéi
贵,S,ns,O,贝,guì
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
LB,S,x,O,UNK,UNK
LB,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
第,B,m,O,竹,dì
三,E,m,O,一,sān
出,S,v,O,凵,chū
　,S,x,O,UNK,UNK
牛,B,nr,O,牛,niú
氏,E,nr,O,氏,shì
规,B,n,O,见,guī
奴,E,n,O,女,nú
LB,S,x,O,UNK,UNK
〔,S,x,O,UNK,UNK
末,S,f,O,木,mò
老,S,n,O,耂,lǎo
院,B,n,O,阝,yuàn
子,E,n,O,子,zǐ
上,S,f,O,一,shàng
〕,S,x,O,UNK,UNK
日,S,m,O,日,rì
移,S,v,O,禾,yí
花,B,n,B-Nature,艹,huā
影,E,n,O,彡,yǐng
上,S,f,O,一,shàng
閒,B,n,O,門,xián
庭,E,n,O,广,tíng
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
惟,B,b,O,忄,wéi
有,E,b,O,月,yǒu
莺,B,i,B-Nature,艹,yīng
啼,E,i,O,口,tí
三,B,m,O,一,sān
两,M,m,O,一,liǎng
声,E,m,O,士,shēng
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
举,B,v,O,丶,jǔ
头,E,v,O,大,tóu
红,B,n,B-Color,纟,hóng
日,E,n,I-Color,日,rì
近,S,a,O,辶,jìn
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
回,B,v,O,囗,huí
首,E,v,O,首,shǒu
白,B,nr,B-Color,白,bái
云,E,nr,I-Color,二,yún
低,S,a,O,亻,dī
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
白,B,t,B-Color,白,bái
日,E,t,I-Color,日,rì
映,S,v,O,日,yìng
沙,B,n,O,氵,shā
堤,E,n,O,土,dī
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
青,B,nz,B-Color,青,qīng
霜,E,nz,I-Color,雨,shuāng
凝,B,n,O,冫,níng
画,E,n,O,田,huà
戟,S,ng,O,戈,jǐ
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
影,B,vn,O,彡,yǐng
摇,E,vn,O,扌,yáo
珠,B,n,B-Color,王,zhū
翠,E,n,I-Color,羽,cuì
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
好,B,v,O,女,hǎo
耍,E,v,O,而,shuǎ
子,S,ng,O,子,zǐ
的,S,uj,O,白,dí
油,S,n,B-Color,氵,yóu
碧,S,ng,I-Color,石,bì
车,B,n,O,车,chē
轻,M,n,O,车,qīng
金,E,n,B-Color,金,jīn
犊,B,n,I-Color,牜,dú
肥,E,n,O,月,féi
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
没,B,l,O,氵,méi
寻,M,l,O,寸,xún
处,E,l,O,夂,chǔ
的,S,uj,O,白,dí
流,B,v,O,氵,liú
苏,E,v,O,艹,sū
帐,S,q,O,巾,zhàng
暖,S,a,O,日,nuǎn
春,S,tg,B-Nature,日,chūn
鸡,S,n,I-Nature,鸟,jī
报,S,n,O,扌,bào
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
走,B,v,O,走,zǒu
动,E,v,O,力,dòng
的,S,uj,O,白,dí
是,S,v,O,日,shì
紫,B,nr,B-Color,糸,zǐ
绶,M,nr,I-Color,纟,shòu
金,E,nr,B-Color,金,jīn
貂,S,n,I-Color,豸,diāo
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
摆,B,v,O,扌,bǎi
列,E,v,O,刂,liè
的,S,uj,O,白,dí
是,S,v,O,日,shì
朱,B,n,B-Color,木,zhū
唇,M,n,I-Color,口,chún
粉,M,n,B-Color,米,fěn
面,E,n,I-Color,面,miàn
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
玳,B,n,B-Nature,王,dài
瑁,E,n,I-Nature,王,mào
筵,B,n,O,竹,yán
前,E,n,O,刂,qián
爇,S,y,O,灬,ruò
宝,S,v,O,宀,bǎo
香,S,a,O,香,xiāng
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
琉,B,n,O,王,liú
璃,E,n,O,王,lí
影,S,n,O,彡,yǐng
里,S,f,O,里,lǐ
烧,S,v,O,火,shāo
银,B,n,B-Color,钅,yín
烛,E,n,I-Color,火,zhú
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
珠,B,n,B-Color,王,zhū
翠,E,n,I-Color,羽,cuì
丛,B,f,O,一,cóng
中,E,f,O,丨,zhōng
长,B,ns,O,长,cháng
大,E,ns,O,大,dà
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
镇,S,n,O,钅,zhèn
白,B,t,B-Color,白,bái
日,E,t,I-Color,日,rì
何,B,nr,O,亻,hé
曾,E,nr,O,曰,zēng
离,S,v,O,亠,lí
绣,B,n,O,纟,xiù
阁,E,n,O,门,gé
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
开,B,v,O,廾,kāi
遍,E,v,O,辶,biàn
海,B,n,B-Nature,氵,hǎi
棠,M,n,I-Nature,木,táng
花,E,n,I-Nature,艹,huā
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
飞,B,v,O,飞,fēi
残,E,v,O,歹,cán
杨,S,nr,B-Nature,木,yáng
柳,B,nr,I-Nature,木,liǔ
絮,E,nr,I-Nature,糸,xù
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
惟,B,b,O,忄,wéi
有,E,b,O,月,yǒu
穿,S,v,O,穴,chuān
琐,S,ag,O,王,suǒ
窗,S,ng,O,穴,chuāng
的,S,uj,O,白,dí
皓,B,nz,O,白,hào
月,E,nz,O,月,yuè
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
除,B,c,O,阝,chú
非,E,c,O,非,fēi
翻,S,v,O,羽,fān
翠,B,ns,B-Color,羽,cuì
幌,E,ns,I-Color,巾,huǎng
的,S,uj,O,白,dí
清,B,n,O,氵,qīng
风,E,n,O,风,fēng
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
肯,B,nr,O,月,kěn
学,M,nr,O,子,xué
选,E,nr,O,辶,xuǎn
伯,B,nr,B-Nature,亻,bó
鸾,E,nr,I-Nature,鸟,luán
的,S,uj,O,白,dí
德,B,nr,O,彳,dé
耀,E,nr,O,羽,yào
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
莫,B,d,O,艹,mò
怪,E,d,O,忄,guài
兰,S,nr,B-Color,丷,lán
香,B,nr,I-Color,香,xiāng
熏,E,nr,O,灬,xūn
透,B,n,O,辶,tòu
骨,E,n,O,骨,gǔ
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
霞,B,n,O,雨,xiá
衣,E,n,O,衣,yī
曾,S,d,O,曰,zēng
惹,S,v,O,心,rě
御,S,vg,O,彳,yù
炉,S,n,O,火,lú
烟,S,n,O,火,yān
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
LB,S,x,O,UNK,UNK
　,S,x,O,UNK,UNK
　,S,x,O,UNK,UNK
【,S,x,O,KUO,KUO
雁,B,nr,O,隹,yàn
儿,E,nr,O,儿,ér
落,S,v,O,艹,là
】,S,x,O,KUO,KUO
〔,S,x,O,UNK,UNK
丑,S,a,O,一,chǒu
〕,S,x,O,UNK,UNK
一,B,m,O,一,yī
处,E,m,O,夂,chǔ
里,S,f,O,里,lǐ
双,B,m,O,又,shuāng
双,E,m,O,又,shuāng
雁,B,nr,B-Nature,隹,yàn
儿,E,nr,I-Nature,儿,ér
舞,S,v,O,夕,wǔ
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
却,S,d,O,卩,què
不,B,v,O,一,bù
道,E,v,O,辶,dào
秋,B,nz,B-Nature,禾,qiū
茄,M,nz,I-Nature,艹,qié
晚,E,nz,O,日,wǎn
结,S,n,O,纟,jié
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
菊,B,n,B-Nature,艹,jú
花,E,n,I-Nature,艹,huā
晚,S,tg,O,日,wǎn
发,S,v,O,又,fā
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
似,S,vg,O,亻,sì
京,S,j,B-Nature,亠,jīng
枣,S,n,I-Nature,木,zǎo
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
〔,S,x,O,UNK,UNK
末,S,f,O,木,mò
〕,S,x,O,UNK,UNK
SPACE,S,x,O,UNK,UNK
香,B,n,O,香,xiāng
径,E,n,O,彳,jìng
里,S,f,O,里,lǐ
攀,S,v,O,手,pān
残,S,a,B-Nature,歹,cán
柳,S,n,I-Nature,木,liǔ
眼,S,n,O,目,yǎn
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
雕,B,n,O,隹,diāo
栏,E,n,O,木,lán
畔,S,ng,O,田,pàn
折,B,v,O,扌,zhē
损,E,v,O,扌,sǔn
花,B,n,B-Nature,艹,huā
容,E,n,O,宀,róng
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
惊,B,v,O,忄,jīng
起,E,v,O,走,qǐ
娇,S,a,B-Nature,女,jiāo
莺,B,i,I-Nature,艹,yīng
语,E,i,B-Nature,讠,yǔ
燕,S,nr,I-Nature,灬,yàn
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
打,B,v,O,扌,dǎ
开,E,v,O,廾,kāi
浪,B,n,B-Nature,氵,làng
蝶,M,n,I-Nature,虫,dié
狂,M,n,B-Nature,犭,kuáng
蜂,E,n,I-Nature,虫,fēng
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
若,S,c,O,艹,ruò
还,S,d,O,辶,huán
寻,S,v,O,寸,xún
得,S,ud,O,彳,dé
个,S,m,O,人,gè
并,B,v,B-Color,干,bìng
头,E,v,I-Color,大,tóu
红,S,n,I-Color,纟,hóng
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
纤,B,l,O,纟,xiān
纤,M,l,O,纟,xiān
玉,M,l,O,玉,yù
手,E,l,O,手,shǒu
彩,B,n,B-Color,彡,cǎi
绳,E,n,I-Color,纟,shéng
拿,S,v,O,手,ná
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
女,B,n,O,女,nǚ
娘,E,n,O,女,niáng
撩,B,v,O,扌,liāo
乱,E,v,O,乙,luàn
隔,S,v,O,阝,gé
